trade_date,ts_code,name,industry,is_hot_board,board_rank,board_limit_up_count,is_st_like
20260724,000011.SZ,深物业A,房地产开发,1,3.0,3.0,0
20260724,000417.SZ,合百集团,一般零售,1,10.0,1.0,0
20260724,000533.SZ,顺钠股份,电网设备,1,1.0,5.0,0
20260724,000595.SZ,新能股份,电力,1,9.0,2.0,1
20260724,000668.SZ,荣丰控股,房地产开发,1,3.0,3.0,0
20260724,000670.SZ,盈方微,其他电子,1,6.0,2.0,0
20260724,001229.SZ,魅视科技,计算机设,0,,,0
20260724,002012.SZ,凯恩股份,造纸,0,,,0
20260724,002083.SZ,孚日股份,纺织制造,0,,,0
20260724,002189.SZ,中光学,军工电子,0,,,0
20260724,002199.SZ,东晶电子,元件,0,,,1
20260724,002208.SZ,合肥城建,房地产开发,1,3.0,3.0,0
20260724,002218.SZ,拓日新能,电力,1,9.0,2.0,0
20260724,002265.SZ,建设工业,汽车零部件,1,4.0,3.0,0
20260724,002298.SZ,中电鑫龙,电网设备,1,1.0,5.0,0
20260724,002300.SZ,太阳电缆,电网设备,1,1.0,5.0,0
20260724,002303.SZ,美盈森,包装印刷,1,7.0,2.0,0
20260724,002374.SZ,中锐股份,包装印刷,1,7.0,2.0,0
20260724,002388.SZ,新亚制程,其他电子,1,6.0,2.0,0
20260724,002498.SZ,汉缆股份,电网设备,1,1.0,5.0,0
20260724,002879.SZ,长缆科技,电网设备,1,1.0,5.0,0
20260724,003001.SZ,中岩大地,专业工程,0,,,0
20260724,300414.SZ,中光防雷,通信设备,0,,,0
20260724,300480.SZ,光力科技,专用设备,1,5.0,2.0,0
20260724,301234.SZ,五洲医疗,医疗器械,1,8.0,2.0,0
20260724,301583.SZ,托伦斯,半导体,1,2.0,3.0,0
20260724,600178.SH,东安动力,汽车零部件,1,4.0,3.0,0
20260724,600539.SH,狮头股份,互联网电,0,,,0
20260724,600617.SH,国新能源,燃气Ⅱ,0,,,0
20260724,600698.SH,湖南天雁,汽车零部件,1,4.0,3.0,0
20260724,600984.SH,建设机械,工程机械,0,,,0
20260724,601606.SH,长城军工,地面兵装,0,,,0
20260724,603068.SH,博通集成,半导体,1,2.0,3.0,0
20260724,603221.SH,爱丽家居,家居用品,0,,,0
20260724,603580.SH,艾艾精工,塑料,0,,,1
20260724,603690.SH,至纯科技,半导体,1,2.0,3.0,0
20260724,603726.SH,朗迪集团,家电零部,0,,,0
20260724,603956.SH,威派格,专用设备,1,5.0,2.0,0
20260724,603976.SH,正川股份,医疗器械,1,8.0,2.0,0
20260724,605198.SH,安德利,农产品加,0,,,0
20260724,688237.SH,超卓航科,航空装备,0,,,0
