ts_code,trade_date,minute_freq,minute_rows,has_minute_data,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,reseal_speed_score,reseal_acceptance_score,intraday_vwap,intraday_vwap_position,late_volume_ratio,late_price_change_pct,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,limitup_path_score,limitup_quality_score,intraday_risk_score,intraday_tag
002156.SZ,20260724,1min,241,1,10:08:00,14:47:00,4,4,3.9062,3,78.0,20.0,0.5625,75.236,1.8662,0.07584,-0.2083,0.2083,17,15.125,17.2188,29.1359,66.9984,high_open_board_risk
002211.SZ,20260724,1min,241,1,09:30:00,15:00:00,1,0,0.0,0,,0.0,65.0,3.44,0.0,0.042957,0.0,0.0,31,0.0,70.0,76.0,8.25,healthy_limitup
003013.SZ,20260724,1min,241,1,,,0,0,,0,,0.0,0.0,16.0072,2.2665,0.192328,0.4911,,0,0.0,0.0,0.0,80.0,no_limit_touch
300214.SZ,20260724,1min,241,1,09:55:00,10:04:00,1,1,6.58,0,,0.0,13.5199,11.7263,1.1398,0.056647,-1.1667,3.6556,0,70.0,42.5,30.681,58.825,late_withdraw_risk
300261.SZ,20260724,1min,241,1,,,0,0,,0,,0.0,0.0,5.023,-1.8506,0.083072,-0.404,,0,0.0,0.0,0.0,80.0,no_limit_touch
300779.SZ,20260724,1min,241,1,,,0,0,,0,,0.0,0.0,74.827,3.198,0.090895,-0.1422,,0,0.0,0.0,0.0,80.0,no_limit_touch
300804.SZ,20260724,1min,241,1,,,0,0,,0,,0.0,0.0,34.7905,3.9075,0.10726,-0.3583,,0,0.0,0.0,0.0,80.0,no_limit_touch
300922.SZ,20260724,1min,241,1,,,0,0,,0,,0.0,0.0,16.0977,0.3873,0.096359,-0.4926,,0,0.0,0.0,0.0,80.0,no_limit_touch
300951.SZ,20260724,1min,241,1,,,0,0,,0,,0.0,0.0,48.4512,4.4144,0.164357,1.7703,,0,0.0,0.0,0.0,80.0,no_limit_touch
301067.SZ,20260724,1min,241,1,,,0,0,,0,,0.0,0.0,23.4377,7.4762,0.237747,1.7778,,0,0.0,0.0,0.0,80.0,no_limit_touch
301122.SZ,20260724,1min,241,1,,,0,0,,0,,0.0,0.0,28.3651,1.0398,0.078122,0.315,,0,0.0,0.0,0.0,80.0,no_limit_touch
