ts_code,trade_date,minute_freq,minute_rows,has_minute_data,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,reseal_speed_score,reseal_acceptance_score,intraday_vwap,intraday_vwap_position,late_volume_ratio,late_price_change_pct,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,limitup_path_score,limitup_quality_score,intraday_risk_score,intraday_tag
000603.SZ,20260824,1min,241,1,10:20:00,10:20:00,1,0,5.6866,0,,0.0,30.8803,38.7168,2.9527,0.058554,0.8093,1.0181,0,70.0,39.5,34.5391,30.325,late_withdraw_risk
001230.SZ,20260824,1min,241,1,10:15:00,13:10:00,2,1,3.2683,0,,0.0,33.3905,23.0685,1.4804,0.068047,-0.0854,0.6367,0,70.0,29.5,30.7921,60.775,late_withdraw_risk
001337.SZ,20260824,1min,241,1,10:00:00,14:56:00,5,0,4.6273,0,,0.0,37.236,54.3808,4.0809,0.105315,0.0,0.0353,0,70.0,52.5,42.2958,28.375,late_withdraw_risk
002132.SZ,20260824,1min,241,1,10:08:00,13:17:00,1,1,3.619,0,,0.0,31.2857,5.1747,0.4892,0.076645,-0.1919,0.9524,0,70.0,29.5,30.1607,60.775,late_withdraw_risk
002620.SZ,20260824,1min,241,1,13:06:00,15:00:00,1,0,1.4011,0,,0.0,56.5937,5.4664,4.4556,0.019973,0.0,0.0,31,0.0,45.0,62.2281,12.0,neutral_limitup
002731.SZ,20260824,1min,241,1,14:37:00,15:00:00,1,0,0.7813,0,,0.0,60.3125,1.1395,12.3266,0.132292,4.918,0.0,23,12.0,17.0,47.7437,19.2,weak_limitup
002973.SZ,20260824,1min,241,1,,,0,0,,0,,0.0,0.0,11.1567,3.8834,0.185091,2.0246,,0,0.0,0.0,0.0,80.0,no_limit_touch
002975.SZ,20260824,1min,241,1,09:30:00,13:48:00,1,1,7.1874,0,,0.0,9.8755,106.9115,1.8412,0.175366,2.206,1.5641,0,70.0,42.5,29.5877,58.825,late_withdraw_risk
300139.SZ,20260824,1min,241,1,,,0,0,,0,,0.0,0.0,57.043,2.2562,0.075998,0.1545,,0,0.0,0.0,0.0,80.0,no_limit_touch
300192.SZ,20260824,1min,241,1,,,0,0,,0,,0.0,0.0,17.1724,1.2669,0.09716,0.4042,,0,0.0,0.0,0.0,80.0,no_limit_touch
300473.SZ,20260824,1min,241,1,,,0,0,,0,,0.0,0.0,23.8782,2.6039,0.159203,2.2965,,0,0.0,0.0,0.0,80.0,no_limit_touch
300530.SZ,20260824,1min,241,1,,,0,0,,0,,0.0,0.0,20.0479,-1.2863,0.080933,0.5079,,0,0.0,0.0,0.0,80.0,no_limit_touch
300546.SZ,20260824,1min,241,1,,,0,0,,0,,0.0,0.0,18.8879,2.1287,0.103299,0.0,,0,0.0,0.0,0.0,80.0,no_limit_touch
300711.SZ,20260824,1min,241,1,,,0,0,,0,,0.0,0.0,18.46,3.9005,0.210063,2.5668,,0,0.0,0.0,0.0,80.0,no_limit_touch
300839.SZ,20260824,1min,241,1,,,0,0,,0,,0.0,0.0,12.5194,12.7854,0.086174,4.9814,,0,0.0,0.0,0.0,80.0,no_limit_touch
300927.SZ,20260824,1min,241,1,,,0,0,,0,,0.0,0.0,28.594,2.1193,0.098496,0.6203,,0,0.0,0.0,0.0,80.0,no_limit_touch
301007.SZ,20260824,1min,241,1,,,0,0,,0,,0.0,0.0,28.3438,3.5148,0.259512,1.4523,,0,0.0,0.0,0.0,80.0,no_limit_touch
301081.SZ,20260824,1min,241,1,,,0,0,,0,,0.0,0.0,14.1717,5.4216,0.178299,3.4626,,0,0.0,0.0,0.0,80.0,no_limit_touch
301138.SZ,20260824,1min,241,1,,,0,0,,0,,0.0,0.0,29.9332,-3.1175,0.075929,-0.7529,,0,0.0,0.0,0.0,80.0,no_limit_touch
301216.SZ,20260824,1min,241,1,,,0,0,,0,,0.0,0.0,18.5299,3.2385,0.100357,1.3778,,0,0.0,0.0,0.0,80.0,no_limit_touch
301234.SZ,20260824,1min,241,1,,,0,0,,0,,0.0,0.0,105.5522,4.2138,0.132751,2.1356,,0,0.0,0.0,0.0,80.0,no_limit_touch
301449.SZ,20260824,1min,241,1,,,0,0,,0,,0.0,0.0,44.4801,-0.2925,0.135677,0.9101,,0,0.0,0.0,0.0,80.0,no_limit_touch
301489.SZ,20260824,1min,241,1,,,0,0,,0,,0.0,0.0,115.5117,-1.3173,0.061266,-0.0789,,0,0.0,0.0,0.0,80.0,no_limit_touch
301520.SZ,20260824,1min,241,1,,,0,0,,0,,0.0,0.0,75.0269,2.7631,0.13047,1.4474,,0,0.0,0.0,0.0,80.0,no_limit_touch
