ts_code,trade_date,close,open,high,low,vol,amount,vwap
000007.SZ,20260824,12.4,12.42,12.49,12.4,295000.0,3665986.88,12.43
000017.SZ,20260824,7.82,7.82,7.82,7.82,2268201.92,17737340.16,7.82
000520.SZ,20260824,4.3,4.3,4.33,4.28,1079500.0,4644181.12,4.3
000523.SZ,20260824,3.15,3.16,3.19,3.14,3453000.0,10911569.92,3.16
000590.SZ,20260824,9.2,9.2,9.23,9.19,174300.0,1603423.04,9.2
000628.SZ,20260824,46.72,46.84,46.99,46.35,661500.0,30966935.04,46.81
000710.SZ,20260824,9.65,9.56,9.77,9.56,2970899.84,28430330.88,9.57
000931.SZ,20260824,5.6,5.6,5.6,5.6,7815891.84,43768995.84,5.6
001210.SZ,20260824,28.49,28.59,28.6,28.45,243200.0,6951729.28,28.58
001277.SZ,20260824,31.89,31.89,31.89,31.89,389000.0,12405209.6,31.89
001333.SZ,20260824,21.43,21.45,21.52,21.37,151500.0,3249538.88,21.45
001360.SZ,20260824,18.31,18.32,18.33,18.23,127300.0,2331910.08,18.32
002030.SZ,20260824,5.65,5.65,5.65,5.61,1386900.0,7828599.04,5.65
002038.SZ,20260824,6.92,6.93,6.94,6.79,6102099.84,42249003.52,6.92
002045.SZ,20260824,9.0,8.93,9.0,8.93,1412800.0,12623344.64,8.94
002172.SZ,20260824,4.08,4.06,4.16,4.06,4246600.0,17296273.92,4.07
002209.SZ,20260824,12.91,12.91,13.0,12.81,840400.0,10850716.16,12.91
002313.SZ,20260824,8.77,8.73,8.79,8.73,901300.0,7872577.28,8.73
002365.SZ,20260824,16.11,16.01,16.2,16.01,1491700.0,23916564.48,16.03
002399.SZ,20260824,10.4,10.4,10.46,10.35,921600.0,9582636.8,10.4
002412.SZ,20260824,11.16,10.9,11.16,10.89,17509680.64,191316357.12,10.93
002437.SZ,20260824,4.43,4.43,4.46,4.39,14967299.84,66304296.96,4.43
002449.SZ,20260824,6.75,6.75,6.75,6.7,3377900.16,22788976.64,6.75
002491.SZ,20260824,22.03,22.0,22.2,21.95,12854201.6,283342438.4,22.04
002552.SZ,20260824,57.79,57.83,58.5,57.02,1058700.0,61220628.48,57.83
002579.SZ,20260824,14.51,14.67,14.67,14.5,1658400.0,24301048.32,14.65
002631.SZ,20260824,9.53,9.54,9.6,9.5,1490300.0,14230215.68,9.55
002638.SZ,20260824,4.3,4.34,4.34,4.22,4309400.0,18657987.84,4.33
002686.SZ,20260824,6.55,6.59,6.6,6.52,2534300.0,16679427.84,6.58
002743.SZ,20260824,4.58,4.58,4.64,4.58,3879800.0,17782905.6,4.58
002811.SZ,20260824,13.39,13.48,13.48,13.35,269300.0,3627346.88,13.47
002880.SZ,20260824,21.29,21.3,21.3,21.1,145600.0,3097683.84,21.28
002886.SZ,20260824,20.85,20.82,20.98,20.82,650700.0,13555144.96,20.83
002903.SZ,20260824,34.24,34.24,34.49,34.0,1600000.0,54758886.4,34.22
002940.SZ,20260824,26.32,26.38,26.47,26.29,163400.0,4310202.88,26.38
002971.SZ,20260824,45.5,45.51,45.61,44.6,850900.0,38637096.96,45.41
002988.SZ,20260824,24.03,24.04,24.08,23.81,438900.0,10548990.08,24.04
003010.SZ,20260824,29.0,29.0,29.12,28.95,94400.0,2737805.12,29.0
003018.SZ,20260824,43.11,43.1,43.4,43.1,409034.0,17637126.4,43.12
600127.SH,20260824,8.35,8.35,8.35,8.35,9931975.04,82931993.6,8.35
600211.SH,20260824,38.7,38.7,38.7,38.7,105700.0,4090590.08,38.7
600250.SH,20260824,8.99,8.99,8.99,8.99,3934300.16,35369356.8,8.99
600327.SH,20260824,4.09,4.09,4.09,4.09,503100.0,2057679.04,4.09
600539.SH,20260824,15.06,15.06,15.06,15.06,234700.0,3534582.08,15.06
600613.SH,20260824,9.32,9.32,9.32,9.32,4527200.0,42193505.28,9.32
600649.SH,20260824,3.86,3.83,3.86,3.83,1501700.0,5755070.08,3.83
600683.SH,20260824,10.15,10.0,10.15,10.0,664200.0,6643685.12,10.0
600785.SH,20260824,10.71,10.71,10.71,10.71,3690360.0,39523755.52,10.71
601118.SH,20260824,6.08,6.08,6.08,6.08,1916100.0,11649888.0,6.08
601700.SH,20260824,6.88,6.88,6.88,6.88,2536100.0,17448368.64,6.88
601877.SH,20260824,25.82,25.82,25.82,25.82,327300.0,8450885.76,25.82
603016.SH,20260824,29.93,29.93,29.93,29.93,48900.0,1463576.96,29.93
603036.SH,20260824,15.68,15.68,15.68,15.68,267300.0,4191264.0,15.68
603045.SH,20260824,58.5,58.5,58.5,58.5,271500.0,15882749.44,58.5
603065.SH,20260824,17.68,17.68,17.72,17.68,1180800.0,20876559.36,17.68
603079.SH,20260824,13.71,13.76,13.76,13.71,417300.0,5741987.2,13.76
603095.SH,20260824,14.74,14.7,14.8,14.7,526500.0,7739932.16,14.7
603177.SH,20260824,10.36,10.36,10.36,10.36,91800.0,951048.0,10.36
603285.SH,20260824,35.44,35.47,35.5,35.44,118000.0,4185632.0,35.47
603318.SH,20260824,9.35,9.35,9.37,9.35,1922400.0,17974442.24,9.35
603330.SH,20260824,9.97,9.97,9.97,9.97,3182560.0,31730124.8,9.97
603333.SH,20260824,10.5,10.5,10.5,10.5,2194600.0,23043299.84,10.5
603376.SH,20260824,27.13,27.18,27.18,27.13,81800.0,2223212.0,27.18
603392.SH,20260824,30.2,30.2,30.2,30.2,277800.0,8389560.32,30.2
603519.SH,20260824,16.65,16.65,16.65,16.65,167000.0,2780550.08,16.65
603578.SH,20260824,13.55,13.55,13.55,13.55,76100.0,1031155.04,13.55
603580.SH,20260824,80.21,80.21,80.21,80.21,417900.0,33519759.36,80.21
603590.SH,20260824,31.61,31.61,31.61,31.61,330000.0,10431299.84,31.61
603626.SH,20260824,18.4,18.4,18.4,18.4,3103000.0,57095198.72,18.4
