trade_date,industry,limit_up_count,rank
20260601,元器件,12,1
20260601,软件服务,11,2
20260601,煤炭开采,9,3
20260601,电气设备,8,4
20260601,化工原料,7,5
20260601,互联网,5,6
20260601,汽车配件,5,7
20260601,火力发电,5,8
20260601,IT设备,3,9
20260601,专用机械,3,10
