trade_date,ts_code,name,industry,is_hot_board,board_rank,board_limit_up_count,is_st_like
20260828,000011.SZ,深物业A,房地产开发,0,,,0
20260828,000017.SZ,深中华A,饰品,0,,,0
20260828,000059.SZ,华锦股份,炼化及贸,0,,,0
20260828,000062.SZ,深圳华强,其他电子,0,,,0
20260828,000560.SZ,我爱我家,房地产服务,0,,,0
20260828,000565.SZ,渝三峡Ａ,化学制品,1,1.0,6.0,0
20260828,000567.SZ,海德股份,多元金融,0,,,0
20260828,000626.SZ,远大控股,物流,0,,,0
20260828,000712.SZ,锦龙股份,证券Ⅱ,0,,,0
20260828,000716.SZ,黑芝麻,休闲食品,0,,,0
20260828,000798.SZ,中水渔业,渔业,0,,,0
20260828,000912.SZ,泸天化,农化制品,1,2.0,5.0,0
20260828,000925.SZ,众合科技,轨交设备,0,,,0
20260828,001288.SZ,运机集团,专用设备,1,4.0,4.0,0
20260828,001376.SZ,百通能源,电力,0,,,0
20260828,002084.SZ,海鸥住工,家居用品,1,8.0,3.0,0
20260828,002107.SZ,沃华医药,中药Ⅱ,1,6.0,3.0,0
20260828,002165.SZ,红 宝 丽,化学制品,1,1.0,6.0,0
20260828,002212.SZ,天融信,软件开发,1,3.0,5.0,0
20260828,002229.SZ,鸿博股份,IT服务Ⅱ,1,5.0,3.0,0
20260828,002279.SZ,久其软件,软件开发,1,3.0,5.0,0
20260828,002349.SZ,精华制药,中药Ⅱ,1,6.0,3.0,0
20260828,002354.SZ,天娱数科,广告营销,0,,,0
20260828,002396.SZ,星网锐捷,通信设备,0,,,0
20260828,002427.SZ,尤夫股份,化学纤维,0,,,0
20260828,002437.SZ,誉衡药业,化学制药,0,,,0
20260828,002486.SZ,嘉麟杰,服装家纺,0,,,0
20260828,002578.SZ,闽发铝业,工业金属,0,,,0
20260828,002631.SZ,德尔未来,家居用品,1,8.0,3.0,0
20260828,002679.SZ,福建金森,林业Ⅱ,0,,,0
20260828,002742.SZ,冀衡医药,化学制药,0,,,0
20260828,002855.SZ,捷荣技术,消费电子,0,,,0
20260828,002886.SZ,沃特股份,塑料,0,,,0
20260828,002915.SZ,中欣氟材,化学制品,1,1.0,6.0,0
20260828,002918.SZ,蒙娜丽莎,家居用品,1,8.0,3.0,0
20260828,002942.SZ,新农股份,农化制品,1,2.0,5.0,0
20260828,002949.SZ,华阳国际,工程咨询,0,,,0
20260828,002952.SZ,亚世光电,光学光电,0,,,0
20260828,002971.SZ,和远气体,化学制品,1,1.0,6.0,0
20260828,003005.SZ,竞业达,IT服务Ⅱ,1,5.0,3.0,0
20260828,003030.SZ,祖名股份,农产品加,0,,,0
20260828,300378.SZ,鼎捷数智,软件开发,1,3.0,5.0,0
20260828,600162.SH,香江控股,房地产开发,0,,,0
20260828,600227.SH,赤天化,农化制品,1,2.0,5.0,0
20260828,600251.SH,冠农股份,农产品加,0,,,0
20260828,600354.SH,敦煌种业,种植业,1,10.0,3.0,0
20260828,600371.SH,万向德农,种植业,1,10.0,3.0,0
20260828,600378.SH,昊华科技,化学制品,1,1.0,6.0,0
20260828,600479.SH,千金药业,中药Ⅱ,1,6.0,3.0,0
20260828,600540.SH,新赛股份,种植业,1,10.0,3.0,0
20260828,600551.SH,时代出版,出版,0,,,0
20260828,600654.SH,中安科,软件开发,1,3.0,5.0,0
20260828,600689.SH,上海三毛,综合Ⅱ,0,,,0
20260828,600691.SH,潞化科技,农化制品,1,2.0,5.0,0
20260828,600714.SH,金瑞矿业,化学原料,1,7.0,3.0,0
20260828,600722.SH,金牛化工,化学原料,1,7.0,3.0,0
20260828,600815.SH,厦工股份,工程机械,0,,,0
20260828,600929.SH,雪天盐业,化学原料,1,7.0,3.0,0
20260828,601003.SH,柳钢股份,普钢,0,,,0
20260828,601086.SH,国芳集团,一般零售,0,,,0
20260828,601222.SH,林洋能源,电网设备,1,9.0,3.0,0
20260828,601700.SH,风范股份,电网设备,1,9.0,3.0,0
20260828,603007.SH,顺景科技,汽车零部件,0,,,0
20260828,603011.SH,合锻智能,专用设备,1,4.0,4.0,0
20260828,603016.SH,新宏泰,电网设备,1,9.0,3.0,0
20260828,603029.SH,天鹅股份,专用设备,1,4.0,4.0,0
20260828,603045.SH,福达合金,金属新材,0,,,0
20260828,603082.SH,北自科技,自动化设,0,,,0
20260828,603086.SH,先达股份,农化制品,1,2.0,5.0,0
20260828,603171.SH,税友股份,IT服务Ⅱ,1,5.0,3.0,0
20260828,603269.SH,海鸥股份,通用设备,0,,,0
20260828,603396.SH,金辰股份,光伏设备,0,,,0
20260828,603559.SH,中通国脉,通信服务,0,,,0
20260828,603608.SH,天创时尚,服装家纺,0,,,0
20260828,603778.SH,国晟科技,光伏设备,0,,,0
20260828,603900.SH,莱绅通灵,饰品,0,,,0
20260828,605006.SH,山东玻纤,玻璃玻纤,0,,,0
20260828,605188.SH,国光连锁,一般零售,0,,,0
20260828,605566.SH,福莱蒽特,化学制品,1,1.0,6.0,0
20260828,688152.SH,麒麟信安,软件开发,1,3.0,5.0,0
20260828,688209.SH,英集芯,半导体,0,,,0
20260828,920895.BJ,花溪科技,专用设备,1,4.0,4.0,0
