ts_code,trade_date,close,open,high,low,vol,amount,vwap
000017.SZ,20260828,11.35,11.18,11.37,11.18,6962700.16,77950801.92,11.2
000428.SZ,20260828,4.58,4.59,4.61,4.57,1541100.0,7073482.24,4.59
000533.SZ,20260828,11.56,11.56,11.59,11.55,1331700.0,15395479.04,11.56
000536.SZ,20260828,3.49,3.5,3.5,3.49,1988400.0,6957473.28,3.5
000586.SZ,20260828,14.41,14.49,14.5,14.3,957700.0,13864322.56,14.48
000592.SZ,20260828,7.1,7.07,7.13,7.07,11205986.56,79331942.4,7.08
000712.SZ,20260828,11.8,11.8,11.8,11.8,5569655.04,65721927.68,11.8
000890.SZ,20260828,9.44,9.64,9.64,9.38,5465400.32,52644229.12,9.63
000962.SZ,20260828,59.59,59.8,59.8,59.27,733200.0,43808706.56,59.75
000997.SZ,20260828,20.91,20.87,20.92,20.85,759800.0,15863774.72,20.88
001258.SZ,20260828,13.48,13.51,13.58,13.44,2654300.0,35849687.04,13.51
001268.SZ,20260828,25.7,25.85,25.88,25.61,236100.0,6101767.04,25.84
002047.SZ,20260828,3.54,3.54,3.54,3.53,689200.0,2439716.96,3.54
002072.SZ,20260828,8.95,8.9,8.99,8.86,1855600.0,16530266.88,8.91
002084.SZ,20260828,5.8,5.8,5.8,5.8,933300.96,5413146.24,5.8
002094.SZ,20260828,5.62,5.65,5.66,5.61,4262800.0,24080151.04,5.65
002134.SZ,20260828,22.71,22.66,22.71,22.63,419200.0,9500030.72,22.66
002155.SZ,20260828,28.2,28.45,28.45,28.0,10970740.48,311587840.0,28.4
002190.SZ,20260828,25.97,26.03,26.24,25.6,1216600.0,31635112.96,26.0
002295.SZ,20260828,9.83,9.8,9.92,9.8,817500.0,8020928.0,9.81
002366.SZ,20260828,6.16,6.16,6.18,6.15,1849600.0,11396391.68,6.16
002418.SZ,20260828,5.15,5.1,5.2,5.08,21502400.0,109901475.84,5.11
002515.SZ,20260828,8.75,8.79,8.88,8.72,6634800.0,58331816.96,8.79
002628.SZ,20260828,5.29,5.28,5.38,5.28,3245600.0,17182836.48,5.29
002703.SZ,20260828,17.01,16.97,17.2,16.96,1920500.0,32639820.8,17.0
002721.SZ,20260828,2.98,2.98,2.99,2.96,4999000.0,14889913.6,2.98
002742.SZ,20260828,6.24,6.24,6.24,6.18,37199272.96,232006184.96,6.24
002824.SZ,20260828,26.93,26.9,27.0,26.68,603000.0,16223371.52,26.9
002852.SZ,20260828,9.23,9.09,9.29,9.09,2229840.0,20318560.0,9.11
002855.SZ,20260828,14.64,14.64,14.64,14.64,765100.0,11201063.68,14.64
002942.SZ,20260828,20.91,20.91,20.91,20.91,1525200.0,31891932.16,20.91
002949.SZ,20260828,12.57,12.57,12.66,12.55,637100.0,8009904.0,12.57
002953.SZ,20260828,11.65,11.52,11.65,11.43,1353600.0,15595997.44,11.52
002963.SZ,20260828,20.64,20.7,20.7,20.39,1108500.0,22924615.68,20.68
003040.SZ,20260828,19.55,19.05,19.55,19.05,4780300.16,91256913.92,19.09
600095.SH,20260828,9.75,9.75,9.75,9.75,4348173.12,42394688.0,9.75
600103.SH,20260828,4.2,4.2,4.2,4.2,27558876.16,115747276.8,4.2
600108.SH,20260828,3.77,3.77,3.77,3.77,5611600.0,21155732.48,3.77
600162.SH,20260828,5.1,5.1,5.1,5.1,5152600.0,26278259.2,5.1
