trade_date,ts_code,name,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,limit_times,up_stat,industry,turnover_ratio,amount,float_mv,total_mv,seal_amount
20260828,000011.SZ,深物业A,U,9.15,9.15,7.49,0,80429415.0,102109,102109,1.0,1/1,房地产开发,2.3,107880201.0,4817251218.45,5453208655.2,80429415.0
20260828,000017.SZ,深中华A,U,11.45,11.45,9.37,14,10069130.0,93300,144706,7.0,7/7,饰品,25.08,1253143472.0,5047411338.95,7891167425.6,10069130.0
20260828,000059.SZ,华锦股份,U,5.57,5.57,4.55,1,7013844.0,93306,100851,1.0,1/1,炼化及贸,6.13,539433632.0,8908730337.59,8908894970.08,7013844.0
20260828,000062.SZ,深圳华强,U,24.85,24.85,20.33,0,74743830.0,110209,110209,1.0,1/1,其他电子,5.83,1472468304.0,25962332668.3,25990846800.8,74743830.0
20260828,000560.SZ,我爱我家,U,2.64,2.64,2.16,0,152262364.0,94418,94418,1.0,2/4,房地产服务,10.62,642316336.0,6184696634.16,6218522238.72,152262364.0
20260828,000565.SZ,渝三峡Ａ,U,6.62,6.62,5.42,0,57564905.0,144406,144406,1.0,1/1,化学制品,5.35,146280396.0,2870380496.4,2870380522.88,57564905.0
20260828,000567.SZ,海德股份,U,7.01,7.01,5.73,0,56821062.0,131012,131012,1.0,1/1,多元金融,4.35,568131936.0,13660839593.64,13701691041.6,56821062.0
20260828,000626.SZ,远大控股,U,9.41,9.41,7.7,0,18656783.0,130942,130942,1.0,1/1,物流,5.87,271272592.0,4745583175.11,4767358790.24,18656783.0
20260828,000712.SZ,锦龙股份,U,11.8,11.8,9.66,0,237252275.0,92500,92500,3.0,3/3,证券Ⅱ,1.69,178845225.0,10569662675.0,10572800000.0,237252275.0
20260828,000716.SZ,黑芝麻,U,5.67,5.67,4.64,1,42522040.0,104854,130403,1.0,1/1,休闲食品,10.37,419217200.0,4171555856.79,4268852552.16,42522040.0
20260828,000798.SZ,中水渔业,U,10.12,10.12,8.28,1,36925856.0,104342,104536,1.0,1/1,渔业,8.74,312754416.0,3702262465.44,3702490246.4,36925856.0
20260828,000912.SZ,泸天化,U,4.36,4.36,3.56,1,40423740.0,142606,145351,1.0,1/1,农化制品,7.2,474238112.0,6836480000.0,6836480000.0,40423740.0
20260828,000925.SZ,众合科技,U,9.38,9.38,7.68,0,78086624.0,134100,134100,1.0,1/1,轨交设备,12.4,740286672.0,6295410853.34,6344349249.28,78086624.0
20260828,001288.SZ,运机集团,U,28.46,28.46,23.28,4,79562206.0,94254,100615,1.0,1/1,专用设备,11.04,471582368.0,4322304925.42,6652919256.38,79562206.0
20260828,001376.SZ,百通能源,U,11.58,11.58,9.48,0,54575382.0,102903,102903,1.0,1/1,电力,10.37,250299088.0,2489587824.54,5657988000.0,54575382.0
20260828,002084.SZ,海鸥住工,U,5.8,5.8,4.74,0,360809920.0,92500,92500,5.0,5/5,家居用品,1.04,39002059.0,3738879763.6,3747125078.4,360809920.0
20260828,002107.SZ,沃华医药,U,7.23,7.23,5.91,0,11160228.0,100218,100218,1.0,1/1,中药Ⅱ,5.43,219031210.0,4131195906.93,4173225408.0,11160228.0
20260828,002165.SZ,红 宝 丽,U,8.37,8.37,6.85,1,193649282.0,94242,100306,1.0,1/1,化学制品,16.57,981934912.0,6091396364.52,6154208560.8,193649282.0
20260828,002212.SZ,天融信,U,6.93,6.93,5.67,0,125389341.0,93803,93803,1.0,1/1,软件开发,9.41,751126816.0,8086264838.19,8173615332.96,125389341.0
20260828,002229.SZ,鸿博股份,U,12.29,12.29,10.05,1,81128748.0,100348,100542,1.0,1/1,IT服务Ⅱ,16.43,969490256.0,6060989259.29,6061289368.8,81128748.0
20260828,002279.SZ,久其软件,U,7.05,7.05,5.77,0,122216685.0,93257,93257,1.0,1/1,软件开发,5.84,323045328.0,5612423029.65,6078558391.2,122216685.0
20260828,002349.SZ,精华制药,U,7.89,7.89,6.45,0,96440259.0,101803,101803,1.0,1/1,中药Ⅱ,5.19,325503408.0,6423887364.12,6557602318.56,96440259.0
20260828,002354.SZ,天娱数科,U,7.85,7.85,6.43,0,529592768.0,93000,93000,1.0,1/1,广告营销,5.63,718716592.0,12771901165.15,12988498718.4,529592768.0
