ts_code,trade_date,minute_freq,minute_rows,has_minute_data,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,reseal_speed_score,reseal_acceptance_score,intraday_vwap,intraday_vwap_position,late_volume_ratio,late_price_change_pct,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,limitup_path_score,limitup_quality_score,intraday_risk_score,intraday_tag
001232.SZ,20260828,1min,241,1,,,0,0,,0,,0.0,0.0,172.6697,1.3554,0.094285,-0.3984,,0,0.0,0.0,0.0,80.0,no_limit_touch
002193.SZ,20260828,1min,241,1,14:35:00,15:00:00,2,1,1.487,1,21.0,44.0,59.4781,5.2066,3.3299,0.316616,1.5094,0.0,5,48.5908,6.6523,33.6892,47.8499,weak_limitup
002528.SZ,20260828,1min,241,1,11:08:00,14:41:00,3,2,2.0864,1,135.0,20.0,35.4814,6.5222,1.9597,0.082756,-0.1502,0.8942,0,70.0,11.5,23.3194,66.175,late_withdraw_risk
300170.SZ,20260828,1min,241,1,,,0,0,,0,,0.0,0.0,16.8083,-1.0012,0.063516,-0.716,,0,0.0,0.0,0.0,80.0,no_limit_touch
300214.SZ,20260828,1min,241,1,,,0,0,,0,,0.0,0.0,12.787,2.1352,0.169924,1.2403,,0,0.0,0.0,0.0,80.0,no_limit_touch
300237.SZ,20260828,1min,241,1,,,0,0,,0,,0.0,0.0,2.1415,3.201,0.153656,1.8433,,0,0.0,0.0,0.0,80.0,no_limit_touch
300319.SZ,20260828,1min,241,1,,,0,0,,0,,0.0,0.0,21.1071,-0.9337,0.090418,-0.6651,,0,0.0,0.0,0.0,80.0,no_limit_touch
300456.SZ,20260828,1min,241,1,,,0,0,,0,,0.0,0.0,40.4063,-0.0157,0.089516,-0.7859,,0,0.0,0.0,0.0,80.0,no_limit_touch
300504.SZ,20260828,1min,241,1,,,0,0,,0,,0.0,0.0,17.6379,0.6356,0.105061,-0.1125,,0,0.0,0.0,0.0,80.0,no_limit_touch
300562.SZ,20260828,1min,241,1,,,0,0,,0,,0.0,0.0,17.9805,1.61,0.118244,-0.8143,,0,0.0,0.0,0.0,80.0,no_limit_touch
300642.SZ,20260828,1min,241,1,,,0,0,,0,,0.0,0.0,18.6166,1.1998,0.069852,2.0585,,0,0.0,0.0,0.0,80.0,no_limit_touch
300798.SZ,20260828,1min,241,1,,,0,0,,0,,0.0,0.0,8.4566,1.1047,0.138741,1.1834,,0,0.0,0.0,0.0,80.0,no_limit_touch
301056.SZ,20260828,1min,241,1,,,0,0,,0,,0.0,0.0,13.0465,1.0996,0.084784,0.0,,0,0.0,0.0,0.0,80.0,no_limit_touch
301076.SZ,20260828,1min,241,1,,,0,0,,0,,0.0,0.0,22.8517,0.4741,0.100671,-0.7779,,0,0.0,0.0,0.0,80.0,no_limit_touch
301119.SZ,20260828,1min,241,1,,,0,0,,0,,0.0,0.0,25.3485,2.4124,0.118122,0.2704,,0,0.0,0.0,0.0,80.0,no_limit_touch
301186.SZ,20260828,1min,241,1,,,0,0,,0,,0.0,0.0,37.1508,0.6709,0.150319,-0.1868,,0,0.0,0.0,0.0,80.0,no_limit_touch
301591.SZ,20260828,1min,241,1,09:59:00,09:59:00,1,0,6.2335,0,,0.0,27.5992,57.6054,-0.1829,0.107305,-0.1042,4.9272,0,85.9087,48.5228,33.6378,32.9488,late_withdraw_risk
600127.SH,20260828,1min,241,1,,,0,0,,0,,0.0,0.0,11.3805,3.4226,0.196704,0.341,,0,0.0,0.0,0.0,80.0,no_limit_touch
603159.SH,20260828,1min,241,1,,,0,0,,0,,0.0,0.0,23.7816,3.1892,0.157367,1.0292,,0,0.0,0.0,0.0,80.0,no_limit_touch
603596.SH,20260828,1min,241,1,,,0,0,,0,,0.0,0.0,27.979,0.0752,0.09811,-0.5329,,0,0.0,0.0,0.0,80.0,no_limit_touch
688061.SH,20260828,1min,241,1,10:21:00,10:29:00,2,0,8.4534,0,,0.0,14.2794,43.8235,-1.9703,0.062047,-0.6705,7.593,0,100.0,32.0,18.6838,38.95,late_withdraw_risk
688205.SH,20260828,1min,241,1,10:36:00,10:39:00,1,1,8.3551,0,,0.0,2.8695,178.2966,-1.1759,0.05831,-0.0907,7.9896,0,100.0,22.0,10.7608,69.4,late_withdraw_risk
920130.BJ,20260828,1min,241,1,,,0,0,,0,,0.0,0.0,18.9453,1.8724,0.095621,1.2592,,0,0.0,0.0,0.0,80.0,no_limit_touch
920159.BJ,20260828,1min,241,1,,,0,0,,0,,0.0,0.0,33.2362,2.6893,0.122883,-2.2063,,0,0.0,0.0,0.0,80.0,no_limit_touch
920223.BJ,20260828,1min,241,1,,,0,0,,0,,0.0,0.0,11.9086,1.6908,0.107542,0.3314,,0,0.0,0.0,0.0,80.0,no_limit_touch
920288.BJ,20260828,1min,241,1,,,0,0,,0,,0.0,0.0,27.2941,4.6013,0.031919,-1.2111,,0,0.0,0.0,0.0,80.0,no_limit_touch
920304.BJ,20260828,1min,241,1,,,0,0,,0,,0.0,0.0,10.1608,5.799,0.315271,1.2241,,0,0.0,0.0,0.0,80.0,no_limit_touch
920469.BJ,20260828,1min,241,1,,,0,0,,0,,0.0,0.0,6.6789,4.3591,0.08199,1.0145,,0,0.0,0.0,0.0,80.0,no_limit_touch
920786.BJ,20260828,1min,241,1,,,0,0,,0,,0.0,0.0,7.7427,2.5479,0.088006,0.5063,,0,0.0,0.0,0.0,80.0,no_limit_touch
000011.SZ,20260828,1min,241,1,10:22:00,15:00:00,1,0,2.0765,0,,0.0,52.541,8.9284,2.482,0.060284,0.0,0.0,31,0.0,57.0,66.4123,10.2,neutral_limitup
000017.SZ,20260828,1min,241,1,09:33:00,15:00:00,4,7,3.4934,7,1.5714,97.1429,0.0,11.3334,1.0285,0.058987,0.0,0.0,31,0.0,19.4286,33.7429,47.8,high_open_board_risk
000059.SZ,20260828,1min,241,1,09:34:00,15:00:00,2,1,3.5907,1,21.0,44.0,46.856,5.4994,1.2838,0.042915,0.0,0.0,31,0.0,68.8,70.0168,26.38,neutral_limitup
000062.SZ,20260828,1min,241,1,11:03:00,15:00:00,1,0,1.1268,0,,0.0,58.2394,24.1548,2.8781,0.030681,0.0,0.0,31,0.0,45.0,62.7218,12.0,neutral_limitup
