ts_code,trade_date,close,open,high,low,vol,amount,vwap
000410.SZ,20260921,5.29,5.3,5.3,5.2,5744300.16,30355852.8,5.29
000504.SZ,20260921,11.01,11.01,11.01,11.01,2268100.0,24971781.12,11.01
000509.SZ,20260921,3.81,3.8,3.84,3.79,4184200.0,15911912.96,3.8
000532.SZ,20260921,12.72,12.55,12.72,12.55,1445700.0,18157236.48,12.56
000868.SZ,20260921,3.98,3.99,4.0,3.98,3305500.16,13187526.4,3.99
000910.SZ,20260921,6.13,6.0,6.13,6.0,2931600.0,17602684.16,6.0
000920.SZ,20260921,13.25,13.16,13.25,13.15,2465300.0,32460400.64,13.17
000980.SZ,20260921,2.24,2.22,2.25,2.22,5759600.0,12797410.56,2.22
000981.SZ,20260921,2.96,2.96,2.98,2.95,17186475.52,50894525.44,2.96
001211.SZ,20260921,26.6,26.51,26.88,26.45,414600.0,10998035.2,26.53
001216.SZ,20260921,24.06,24.06,24.06,24.06,931340.96,22408064.0,24.06
001229.SZ,20260921,40.18,40.3,40.3,39.99,172900.0,6959891.84,40.25
001233.SZ,20260921,46.89,46.76,46.94,46.76,271700.0,12710178.56,46.78
001238.SZ,20260921,27.31,27.09,27.48,27.09,181700.0,4929502.08,27.13
001332.SZ,20260921,29.28,29.28,29.3,28.98,184700.0,5400087.04,29.24
001365.SZ,20260921,37.4,37.37,37.8,37.37,432000.0,16156294.4,37.4
001376.SZ,20260921,13.64,13.89,13.9,13.55,2447700.0,33935528.96,13.86
002005.SZ,20260921,2.64,2.66,2.67,2.64,2586100.0,6877420.16,2.66
002285.SZ,20260921,2.83,2.87,2.87,2.78,14460099.84,41367255.04,2.86
002300.SZ,20260921,8.56,8.6,8.6,8.43,4110300.16,35290170.88,8.59
002321.SZ,20260921,2.08,2.09,2.09,2.07,1752400.0,3657565.12,2.09
002339.SZ,20260921,7.98,8.0,8.01,7.95,2096600.0,16766567.68,8.0
002453.SZ,20260921,5.87,5.85,5.87,5.73,22755998.72,133314734.08,5.86
002589.SZ,20260921,3.36,3.36,3.39,3.32,8196899.84,27552307.2,3.36
002623.SZ,20260921,19.15,18.68,19.15,18.66,1175900.0,22003973.12,18.71
002640.SZ,20260921,3.73,3.75,3.77,3.73,7110099.84,26662696.96,3.75
002655.SZ,20260921,40.9,40.89,41.07,40.89,1051100.0,43015726.08,40.92
002796.SZ,20260921,31.92,31.77,32.09,31.77,302598.0,9621664.0,31.8
002836.SZ,20260921,13.09,12.93,13.09,12.93,2479020.0,32075973.12,12.94
002965.SZ,20260921,32.88,33.0,33.66,32.75,1333900.0,44080921.6,33.05
