trade_date,ts_code,name,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,limit_times,up_stat,industry,turnover_ratio,amount,float_mv,total_mv,seal_amount
20260907,000428.SZ,华天酒店,U,5.16,5.16,4.22,0,43375992.0,94627,94627,2.0,2/2,酒店餐饮,10.14,517332416.0,5257658160.0,5257658160.0,43375992.0
20260907,000735.SZ,罗 牛 山,U,6.74,6.74,5.52,0,89476768.0,93009,93009,2.0,2/2,养殖业,4.46,345449520.0,7757049264.58,7761201556.16,89476768.0
20260907,000759.SZ,中百集团,U,7.0,7.0,5.72,4,54912200.0,94433,100109,1.0,1/1,一般零售,19.05,857306704.0,4589942175.0,4592206416.0,54912200.0
20260907,000798.SZ,中水渔业,U,11.15,11.15,9.13,0,89908292.0,93306,93306,2.0,2/2,渔业,6.68,266169753.0,4079073763.8,4079324728.0,89908292.0
20260907,000816.SZ,智慧农业,U,3.25,3.25,2.66,1,24495159.0,95824,95842,1.0,1/1,汽车零部件,7.89,364425744.0,4678404484.0,4702793264.0,24495159.0
20260907,000823.SZ,超声电子,U,15.94,15.94,13.04,3,170453130.0,93415,93712,1.0,1/1,元件,8.92,833771184.0,9483218741.98,9483581297.28,170453130.0
20260907,000978.SZ,桂林旅游,U,7.28,7.28,5.96,5,35874384.0,95233,103406,1.0,1/1,旅游及景,12.66,422379248.0,3407924978.64,3407986400.0,35874384.0
20260907,001229.SZ,魅视科技,U,38.89,38.89,31.82,0,77972077.0,104324,104324,1.0,1/1,计算机设,6.54,181330785.0,2868184401.34,5578074369.0,77972077.0
20260907,001267.SZ,汇绿生态,U,38.71,38.71,31.67,1,71307691.0,103633,112451,1.0,1/1,通信设备,6.7,1544601456.0,23557224360.18,30387221173.12,71307691.0
20260907,001296.SZ,长江材料,U,22.0,22.0,18.0,0,27724400.0,93000,93000,1.0,1/1,非金属材,6.96,123925208.0,1781620522.0,3291003892.0,27724400.0
20260907,001330.SZ,博纳影业,U,6.35,6.35,5.19,0,63619189.0,140324,140324,1.0,3/6,影视院线,19.12,1353107680.0,7384080494.7,8728195599.2,63619189.0
20260907,001366.SZ,播恩集团,U,15.8,15.8,12.92,0,328227114.0,93000,93000,2.0,3/4,饲料,3.48,88316740.0,2538744000.0,2538744000.0,328227114.0
20260907,001389.SZ,广合科技,U,167.88,167.88,137.36,0,52964629.0,141339,141339,1.0,1/1,元件,5.72,1421436896.0,25580143200.72,79360883631.36,52964629.0
20260907,002011.SZ,盾安环境,U,11.94,11.94,9.77,6,33246368.0,101848,112927,1.0,1/1,家电零部,7.84,976147552.0,12674495093.88,12829259487.36,33246368.0
20260907,002138.SZ,顺络电子,U,48.94,48.94,40.04,9,70091868.0,131845,140003,1.0,1/1,元件,5.48,2008762624.0,37504913924.72,39461220146.88,70091868.0
20260907,002172.SZ,澳洋健康,U,4.63,4.63,3.79,0,34126341.0,110315,110315,1.0,1/1,医疗服务,16.04,544855968.0,3542601579.9,3545340863.84,34126341.0
20260907,002281.SZ,光迅科技,U,184.47,184.47,150.93,1,246175215.0,131839,141027,1.0,1/1,通信设备,5.45,7691316736.0,144998908351.44,152713274039.04,246175215.0
20260907,002290.SZ,禾盛新材,U,68.05,68.05,55.67,2,29649385.0,133348,143830,1.0,1/1,家电零部,4.9,802481824.0,16830589964.9,16884044056.5,29649385.0
20260907,002403.SZ,爱仕达,U,12.41,12.41,10.15,0,93805949.0,100754,100754,3.0,3/3,小家电,13.47,473560160.0,3687773644.14,4227324728.16,93805949.0
20260907,002436.SZ,兴森科技,U,36.75,36.75,30.07,0,258955383.0,95324,95324,1.0,1/1,元件,7.24,3954318624.0,55783874433.0,62463003624.0,258955383.0
20260907,002463.SZ,沪电股份,U,122.65,122.65,100.35,7,179040790.0,133157,142530,1.0,1/1,元件,4.17,9613926400.0,235837765420.4,236023187690.4,179040790.0
20260907,002470.SZ,金正大,U,2.3,2.3,1.88,1,35103970.0,105403,111654,1.0,1/1,农化制品,10.75,790310928.0,7557215034.1,7557863811.2,35103970.0
20260907,002483.SZ,润邦股份,U,6.02,6.02,4.92,7,43947836.0,95448,104506,1.0,1/1,专用设备,5.5,288188832.0,5329209809.98,5336539864.32,43947836.0
20260907,002484.SZ,江海股份,U,61.95,61.95,50.69,3,70592025.0,130009,140351,1.0,1/1,元件,7.39,3662851552.0,50828117429.25,52689957835.2,70592025.0
20260907,002515.SZ,金字火腿,U,8.16,8.16,6.68,5,42428727.0,102624,141754,1.0,1/1,食品加工,15.77,1385520768.0,8991111699.84,9878611545.6,42428727.0
20260907,002564.SZ,天沃科技,U,5.42,5.42,4.44,0,56686696.0,93327,93327,2.0,2/2,专用设备,4.0,181942410.0,4655262265.34,4655262281.6,56686696.0
20260907,002579.SZ,中京电子,U,15.51,15.51,12.69,1,161398611.0,93848,94100,1.0,1/1,元件,16.24,1441138160.0,9049127366.07,9501714858.24,161398611.0
20260907,002702.SZ,海欣食品,U,6.17,6.17,5.05,0,168242696.0,92500,92500,2.0,2/2,食品加工,2.07,58517144.0,2830448937.5,3429039200.0,168242696.0
20260907,002708.SZ,光洋股份,U,16.8,16.8,13.74,1,84685440.0,95330,100939,1.0,3/4,汽车零部件,11.16,932054976.0,8561789896.8,9443245862.4,84685440.0
20260907,002815.SZ,崇达技术,U,16.01,16.01,13.1,2,2431919.0,130415,145109,1.0,1/1,元件,10.99,1334323632.0,12441980004.39,19758762761.28,2431919.0
20260907,002852.SZ,道道全,U,9.36,9.36,7.66,0,122415330.0,94357,94357,1.0,1/1,农产品加,5.44,141894798.0,2675263462.56,3219543325.44,122415330.0
20260907,002881.SZ,美格智能,U,46.12,46.12,37.74,0,156973109.0,92500,92500,1.0,1/1,通信设备,1.66,140164214.0,8450985447.2,13941582331.52,156973109.0
20260907,002902.SZ,铭普光磁,U,27.18,27.18,22.24,0,95828607.0,110857,110857,1.0,1/1,通信设备,9.34,458622496.0,5068277594.28,6387546305.16,95828607.0
20260907,002909.SZ,集泰股份,U,7.93,7.93,6.49,5,53811869.0,93321,95700,1.0,5/6,化学制品,27.51,812185792.0,3016789147.19,3092700000.0,53811869.0
20260907,002916.SZ,深南电路,U,364.98,364.98,298.62,3,203611392.0,101436,103533,1.0,1/1,元件,1.39,3314184032.0,242642153061.0,248612182748.16,203611392.0
20260907,002957.SZ,科瑞技术,U,40.92,40.92,33.48,0,45482293.0,112906,112906,1.0,1/1,自动化设,4.83,805040608.0,17139855014.04,17185682426.88,45482293.0
20260907,002963.SZ,豪尔赛,U,22.15,22.15,18.13,1,91136706.0,93936,100921,1.0,1/1,装修装饰,8.46,274726816.0,3307888464.55,3330472449.5,91136706.0
20260907,002972.SZ,科安达,U,13.93,13.93,11.39,4,36460382.0,111721,132330,1.0,1/1,轨交设备,10.55,196453371.0,1929146755.2,3426902584.0,36460382.0
20260907,002975.SZ,博杰股份,U,104.53,104.53,85.53,1,52283815.0,112015,112254,1.0,1/1,自动化设,11.9,1680311664.0,14452643829.07,21755905834.08,52283815.0
20260907,002980.SZ,华盛昌,U,118.1,118.1,96.62,1,125615884.0,101718,102242,1.0,2/3,电网设备,11.06,1284638528.0,11961973323.9,22251365554.4,125615884.0
20260907,002988.SZ,豪美新材,U,28.77,28.77,23.54,3,3665298.0,132945,142039,1.0,1/1,工业金属,6.21,431417376.0,7186875349.92,7186875349.92,3665298.0
20260907,300112.SZ,万讯自控,U,10.55,10.55,7.03,0,85990940.0,104030,104030,1.0,1/1,通用设备,15.8,388699664.0,2612821376.7,3144126360.8,85990940.0
20260907,301516.SZ,中远通,U,19.98,19.98,13.32,0,37896006.0,133103,133103,1.0,1/1,其他电源,42.2,539352640.0,1402105271.22,5608421164.8,37896006.0
20260907,301550.SZ,斯菱智驱,U,97.75,97.75,65.17,1,61872328.0,100427,100545,1.0,1/1,汽车零部件,8.12,1588661872.0,20059875534.5,32780340508.0,61872328.0
20260907,600103.SH,青山纸业,U,3.91,3.91,3.2,4,113986818.0,101604,110610,1.0,5/10,造纸,22.27,1875462400.0,8650206573.77,8761632600.32,113986818.0
20260907,600108.SH,亚盛集团,U,4.8,4.8,3.92,0,454587470.0,92502,92502,3.0,4/8,种植业,1.09,101633170.0,9345192580.8,9345192576.0,454587470.0
20260907,600127.SH,金健米业,U,13.53,13.53,11.07,1,279299992.0,93407,93504,1.0,8/16,农产品加,21.5,1833838416.0,8683326939.54,8683326912.48,279299992.0
20260907,600280.SH,中央商场,U,3.43,3.43,2.81,0,41393583.0,94440,94440,1.0,1/1,一般零售,3.52,132823251.0,3870188322.84,3870188309.12,41393583.0
20260907,600330.SH,天通股份,U,28.89,28.89,23.63,2,186205612.0,93706,93927,1.0,1/1,电子化学,6.36,2239423728.0,35633920278.24,35633920278.24,186205612.0
20260907,600345.SH,长江通信,U,51.25,51.25,41.93,1,24584625.0,132519,132625,1.0,1/1,通信设备,7.26,761110336.0,10842413971.25,16892621560.0,24584625.0
20260907,600354.SH,敦煌种业,U,9.53,9.53,7.79,2,91690588.0,93209,93409,2.0,4/7,种植业,11.51,569165440.0,5029953822.4,5029953822.4,91690588.0
20260907,600371.SH,万向德农,U,15.07,15.07,12.33,0,41870216.0,143754,143754,1.0,9/15,种植业,28.57,1222131040.0,4409150460.0,4409150460.0,41870216.0
20260907,600400.SH,红豆股份,U,3.15,3.15,2.57,0,55320552.0,94245,94245,1.0,1/1,服装家纺,2.72,190737079.0,7217821333.8,7217821346.4,55320552.0
20260907,600540.SH,新赛股份,U,6.72,6.72,5.5,13,18945931.0,105411,134920,1.0,5/8,种植业,31.84,1194789392.0,3906853171.2,3906853171.2,18945931.0
20260907,600770.SH,综艺股份,U,5.59,5.59,4.57,0,124875306.0,130824,130824,1.0,1/1,综合Ⅱ,3.23,225266753.0,7267000000.0,7267000000.0,124875306.0
20260907,600785.SH,新华百货,U,12.54,12.54,10.26,6,30930662.0,105512,130630,1.0,1/1,一般零售,23.64,905511072.0,3961182751.68,3961182751.68,30930662.0
20260907,600791.SH,京能置业,U,8.01,8.01,6.55,1,33709284.0,93810,94622,1.0,1/1,房地产开发,5.21,184844814.0,3623032704.96,3627568800.0,33709284.0
20260907,600857.SH,宁波中百,U,22.86,22.86,18.7,1,28526422.0,133453,133623,1.0,1/1,一般零售,8.31,410465760.0,5127953348.34,5127953348.34,28526422.0
20260907,600865.SH,百大集团,U,12.49,12.49,10.22,0,368563038.0,93001,93001,3.0,3/3,一般零售,4.68,220018385.0,4699241546.84,4699241596.8,368563038.0
20260907,601086.SH,国芳集团,U,13.92,13.92,11.39,2,139620704.0,93127,94051,1.0,6/7,一般零售,8.88,808732960.0,9270720000.0,9270720000.0,139620704.0
20260907,601595.SH,上海电影,U,20.63,20.63,16.88,0,55469118.0,95039,95039,1.0,1/1,影视院线,4.57,407571744.0,9246366000.0,9246366000.0,55469118.0
20260907,601949.SH,中国出版,U,6.41,6.41,5.25,0,41832301.0,135605,135605,2.0,2/2,出版,6.81,794651248.0,12204435226.14,12204435187.68,41832301.0
20260907,603009.SH,北特科技,U,48.84,48.84,39.96,0,75244320.0,100937,100937,1.0,1/1,汽车零部件,4.11,682690384.0,16917678564.6,16917678222.72,75244320.0
20260907,603042.SH,华脉科技,U,15.43,15.43,12.63,0,43047971.0,103337,103337,1.0,1/1,通信设备,5.34,166435009.0,3221271600.56,3221271600.56,43047971.0
20260907,603083.SH,剑桥科技,U,207.21,207.21,169.53,1,630820799.0,93001,93352,1.0,1/1,通信设备,6.23,3544718640.0,57104666769.33,76305158753.28,630820799.0
20260907,603118.SH,共进股份,U,17.89,17.89,14.63,0,171966569.0,93130,93130,1.0,1/1,通信设备,4.64,646068512.0,14084374903.34,14084374796.0,171966569.0
