ts_code,trade_date,close,open,high,low,vol,amount,vwap
000428.SZ,20260907,4.82,4.83,4.88,4.79,3762700.16,18175591.68,4.83
000560.SZ,20260907,3.11,3.11,3.14,3.07,48739399.68,151454484.48,3.11
000592.SZ,20260907,8.11,8.11,8.21,8.1,30536645.12,248041943.04,8.12
000702.SZ,20260907,6.2,6.2,6.25,6.11,1787800.0,11083786.24,6.2
000735.SZ,20260907,6.73,6.73,6.74,6.68,13941411.84,93812899.84,6.73
000798.SZ,20260907,10.75,10.68,10.88,10.66,2643900.0,28256048.64,10.69
000813.SZ,20260907,3.39,3.36,3.41,3.36,2395100.0,8081116.16,3.37
000876.SZ,20260907,7.87,7.89,7.89,7.78,7644000.0,60218787.84,7.88
000892.SZ,20260907,5.32,5.21,5.32,5.21,16972034.56,88583782.4,5.22
001222.SZ,20260907,16.67,16.67,16.68,16.59,571500.0,9520053.12,16.66
001299.SZ,20260907,10.86,10.86,11.08,10.78,3149200.0,34217195.52,10.87
001316.SZ,20260907,29.99,30.0,30.0,29.5,240500.0,7203033.6,29.95
001366.SZ,20260907,15.8,15.79,15.8,15.55,3132632.0,49478758.4,15.8
002059.SZ,20260907,5.82,5.77,5.89,5.77,7451900.16,43042826.24,5.78
002124.SZ,20260907,2.65,2.6,2.65,2.59,35185600.0,91821475.84,2.61
002297.SZ,20260907,21.18,21.23,21.36,21.18,2852300.16,60609873.92,21.25
002300.SZ,20260907,7.96,7.95,7.99,7.95,3495500.16,27801825.28,7.95
002328.SZ,20260907,9.85,9.84,9.95,9.8,3602200.0,35461432.32,9.84
002403.SZ,20260907,12.1,12.3,12.4,12.01,3795299.84,46662758.4,12.3
002564.SZ,20260907,5.31,5.36,5.36,5.26,5606700.16,29987028.48,5.35
002631.SZ,20260907,11.05,11.05,11.05,11.0,334700.0,3694504.0,11.04
002702.SZ,20260907,6.17,6.17,6.17,6.17,4223200.0,26057144.32,6.17
002708.SZ,20260907,14.99,14.99,15.1,14.99,1005400.0,15076992.0,15.0
002787.SZ,20260907,23.38,23.33,23.52,23.33,438200.0,10227800.32,23.34
002827.SZ,20260907,67.49,67.0,68.0,66.15,1028350.0,68909685.76,67.01
002862.SZ,20260907,15.56,15.86,15.86,15.53,533100.0,8420705.92,15.8
002868.SZ,20260907,25.7,25.7,25.75,25.5,419800.0,10787321.6,25.7
