trade_date,industry,limit_up_count,rank
20260623,化工原料,9,1
20260623,化学制药,8,2
20260623,汽车配件,5,3
20260623,专用机械,4,4
20260623,环境保护,4,5
20260623,电气设备,4,6
20260623,造纸,4,7
20260623,供气供热,3,8
20260623,元器件,3,9
20260623,塑料,3,10
