ts_code,trade_date,minute_freq,minute_rows,has_minute_data,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,reseal_speed_score,reseal_acceptance_score,late_volume_ratio,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,limitup_path_score,limitup_quality_score,intraday_risk_score,intraday_tag
002631.SZ,20260623,1min,241,1,10:18:00,15:00:00,2,1,2.1135,1,3.0,90.0,71.8192,0.020736,0.0,31,0.0,65.0,75.7958,15.45,healthy_limitup
002648.SZ,20260623,1min,241,1,09:30:00,15:00:00,1,0,0.0,0,,0.0,65.0,0.031872,0.0,31,0.0,70.0,76.0,8.25,healthy_limitup
002672.SZ,20260623,1min,241,1,10:10:00,15:00:00,1,0,1.6949,0,,0.0,54.8305,0.026586,0.0,31,0.0,57.0,67.0992,10.2,neutral_limitup
002674.SZ,20260623,1min,241,1,09:30:00,15:00:00,1,0,0.0,0,,0.0,65.0,0.057766,0.0,31,0.0,70.0,76.0,8.25,healthy_limitup
002687.SZ,20260623,1min,241,1,10:35:00,15:00:00,1,0,0.4338,0,,0.0,62.397,0.028628,0.0,31,0.0,57.0,69.3691,10.2,neutral_limitup
002728.SZ,20260623,1min,241,1,09:40:00,15:00:00,1,0,1.5873,0,,0.0,55.4762,0.063575,0.0,31,0.0,70.0,73.1429,8.25,neutral_limitup
002830.SZ,20260623,1min,241,1,09:43:00,15:00:00,3,3,1.3506,3,3.0,90.0,52.3965,0.045383,0.0,31,0.0,58.0,66.8189,31.9,high_open_board_risk
002871.SZ,20260623,1min,241,1,13:21:00,15:00:00,1,0,1.6775,0,,0.0,54.9348,0.02931,0.0,31,0.0,45.0,61.7304,12.0,neutral_limitup
002921.SZ,20260623,1min,241,1,09:34:00,15:00:00,2,0,2.093,0,,0.0,52.4419,0.046773,0.0,31,0.0,70.0,72.2326,8.25,neutral_limitup
002962.SZ,20260623,1min,241,1,10:13:00,15:00:00,2,1,1.4431,1,3.0,90.0,75.8415,0.021934,0.0,31,0.0,65.0,77.0025,15.45,healthy_limitup
002976.SZ,20260623,1min,241,1,10:48:00,15:00:00,1,0,0.3135,0,,0.0,63.1191,0.020972,0.0,31,0.0,57.0,69.5857,10.2,neutral_limitup
300085.SZ,20260623,1min,241,1,09:35:00,15:00:00,3,6,1.932,6,2.0,95.0,14.658,0.026455,0.0,30,12.0,26.0,38.0974,50.35,high_open_board_risk
300149.SZ,20260623,1min,241,1,09:51:00,15:00:00,1,0,2.6258,0,,0.0,49.2451,0.028337,0.0,31,0.0,70.0,71.2735,8.25,neutral_limitup
300665.SZ,20260623,1min,241,1,09:30:00,15:00:00,2,2,13.6054,2,105.5,20.0,0.0,0.003583,0.0,31,0.0,54.0,49.3,42.3,weak_limitup
300721.SZ,20260623,1min,241,1,10:20:00,15:00:00,1,1,1.9034,1,1.0,100.0,76.5798,0.027157,0.0,31,0.0,67.0,78.1239,12.65,healthy_limitup
300835.SZ,20260623,1min,241,1,10:14:00,15:00:00,3,4,2.8552,4,5.75,83.0,28.9188,0.014765,0.0,31,0.0,33.6,48.7957,45.01,high_open_board_risk
300961.SZ,20260623,1min,241,1,13:17:00,15:00:00,1,0,0.6752,0,,0.0,60.949,0.032862,0.0,31,0.0,45.0,63.5347,12.0,neutral_limitup
301211.SZ,20260623,1min,241,1,09:39:00,15:00:00,1,0,6.4659,0,,0.0,26.2046,0.066194,0.0,31,0.0,70.0,64.3614,8.25,neutral_limitup
600171.SH,20260623,1min,241,1,10:21:00,15:00:00,1,0,1.6234,0,,0.0,55.2597,0.097371,0.0,31,0.0,57.0,67.2279,10.2,neutral_limitup
600172.SH,20260623,1min,241,1,09:34:00,15:00:00,2,4,3.5398,4,4.0,90.0,27.2611,0.026949,0.0,31,0.0,48.0,54.7783,41.1,high_open_board_risk
600322.SH,20260623,1min,241,1,09:49:00,15:00:00,4,4,3.0717,4,7.0,78.0,25.87,0.064406,0.0,31,0.0,45.6,53.281,44.46,high_open_board_risk
600360.SH,20260623,1min,241,1,13:51:00,15:00:00,1,0,3.3973,0,,0.0,44.616,0.109347,0.0,31,0.0,45.0,58.6348,12.0,neutral_limitup
600379.SH,20260623,1min,241,1,10:02:00,15:00:00,1,0,0.9468,0,,0.0,59.319,0.0167,0.0,31,0.0,57.0,68.4457,10.2,neutral_limitup
600397.SH,20260623,1min,241,1,09:30:00,15:00:00,7,20,3.437,20,2.2,94.0,0.0,0.063021,0.0,25,48.0,0.0,13.0,63.5,high_open_board_risk
600400.SH,20260623,1min,241,1,09:36:00,15:00:00,1,1,2.454,1,1.0,100.0,73.2761,0.018597,0.0,31,0.0,80.0,82.9828,10.7,healthy_limitup
600405.SH,20260623,1min,241,1,10:49:00,15:00:00,1,0,0.6757,0,,0.0,60.9459,0.040545,0.0,31,0.0,57.0,68.9338,10.2,neutral_limitup
600470.SH,20260623,1min,241,1,09:53:00,15:00:00,1,2,1.5385,2,1.5,97.5,65.8942,0.100299,0.0,30,12.0,66.5,71.6933,24.05,neutral_limitup
600488.SH,20260623,1min,241,1,09:46:00,15:00:00,3,2,3.4205,2,98.5,20.0,27.4769,0.154468,0.0,15,24.0,48.0,48.8431,49.2,weak_limitup
600506.SH,20260623,1min,241,1,09:32:00,15:00:00,1,0,0.6703,0,,0.0,60.9781,0.424692,0.0,31,44.0445,58.9889,58.8273,20.9128,neutral_limitup
600707.SH,20260623,1min,241,1,10:13:00,15:00:00,4,3,2.7126,3,59.0,20.0,19.7243,0.109463,0.0,4,12.0,28.0,40.5173,56.9,high_open_board_risk
600708.SH,20260623,1min,241,1,13:25:00,15:00:00,1,0,1.5198,0,,0.0,55.8815,0.026144,0.0,31,0.0,45.0,62.0144,12.0,neutral_limitup
600719.SH,20260623,1min,241,1,09:50:00,15:00:00,2,0,3.8423,0,,0.0,41.9464,0.018721,0.0,31,0.0,70.0,69.0839,8.25,neutral_limitup
600743.SH,20260623,1min,241,1,10:13:00,15:00:00,2,1,2.0576,1,7.0,78.0,67.9543,0.013006,0.0,31,0.0,62.6,73.5563,18.81,neutral_limitup
600777.SH,20260623,1min,241,1,09:30:00,15:00:00,2,6,3.3333,6,4.5,88.0,3.8,0.004618,0.0,31,0.0,27.6,38.56,48.86,high_open_board_risk
600793.SH,20260623,1min,241,1,13:05:00,15:00:00,1,0,0.2867,0,,0.0,63.2796,0.016086,0.0,31,0.0,45.0,64.2339,12.0,neutral_limitup
600843.SH,20260623,1min,241,1,09:47:00,15:00:00,1,0,0.6993,0,,0.0,60.8042,0.02619,0.0,31,0.0,70.0,74.7413,8.25,neutral_limitup
600851.SH,20260623,1min,241,1,09:33:00,15:00:00,2,1,6.2757,1,10.0,67.0,38.7957,0.011555,0.0,31,0.0,73.4,69.6687,19.94,neutral_limitup
600881.SH,20260623,1min,241,1,09:53:00,15:00:00,1,0,1.8072,0,,0.0,54.1566,0.046261,0.0,31,0.0,70.0,72.747,8.25,neutral_limitup
601011.SH,20260623,1min,241,1,09:41:00,15:00:00,1,1,1.0135,1,1.0,100.0,81.9189,0.032621,0.0,31,0.0,80.0,85.5757,10.7,healthy_limitup
601869.SH,20260623,1min,241,1,10:27:00,15:00:00,2,1,2.8112,1,214.0,20.0,43.133,0.116141,0.0,6,12.0,48.0,56.5399,38.5,neutral_limitup
603007.SH,20260623,1min,241,1,10:41:00,15:00:00,3,2,0.7353,2,6.0,82.0,65.2882,0.023062,0.0,31,0.0,53.4,68.6165,26.89,neutral_limitup
603015.SH,20260623,1min,241,1,11:13:00,15:00:00,1,0,0.6163,0,,0.0,61.302,0.027125,0.0,31,0.0,45.0,63.6406,12.0,neutral_limitup
603106.SH,20260623,1min,241,1,09:39:00,15:00:00,1,1,1.8541,1,1.0,100.0,76.8752,0.038581,0.0,31,0.0,80.0,84.0625,10.7,healthy_limitup
603116.SH,20260623,1min,241,1,10:38:00,15:00:00,4,1,4.9254,1,1.0,100.0,58.4478,0.024041,0.0,31,0.0,67.0,72.6843,12.65,neutral_limitup
603122.SH,20260623,1min,241,1,09:53:00,15:00:00,1,0,0.5482,0,,0.0,61.711,0.022881,0.0,31,0.0,70.0,75.0133,8.25,healthy_limitup
603210.SH,20260623,1min,241,1,09:52:00,15:00:00,1,0,0.0,0,,0.0,65.0,0.02148,0.0,31,0.0,70.0,76.0,8.25,healthy_limitup
603318.SH,20260623,1min,241,1,13:31:00,15:00:00,4,3,4.1061,3,10.0,67.0,27.8136,0.081473,0.0,17,36.0,19.4,33.0741,52.44,high_open_board_risk
603335.SH,20260623,1min,241,1,10:39:00,15:00:00,1,0,1.4412,0,,0.0,56.3525,0.005718,0.0,31,0.0,57.0,67.5558,10.2,neutral_limitup
603407.SH,20260623,1min,241,1,09:30:00,15:00:00,2,1,3.0005,1,3.0,90.0,66.4971,0.011503,0.0,31,0.0,78.0,80.0491,13.5,healthy_limitup
603466.SH,20260623,1min,241,1,09:55:00,15:00:00,1,0,0.8419,0,,0.0,59.9486,0.021491,0.0,31,0.0,70.0,74.4846,8.25,neutral_limitup
