ts_code,time,open,close,high,low,vol,amount
600722.SH,2026-09-02 09:30:00,18.57,18.57,18.57,18.57,3452600.0,64114782.0
600722.SH,2026-09-02 09:31:00,18.58,18.67,18.88,18.48,12068074.0,225190417.0
600722.SH,2026-09-02 09:32:00,18.8,18.56,18.83,18.56,10741341.0,200679473.0
600722.SH,2026-09-02 09:33:00,18.51,17.79,18.51,17.74,4708307.0,85926388.0
600722.SH,2026-09-02 09:34:00,17.7,18.49,18.49,17.6,6838249.0,122940365.0
600722.SH,2026-09-02 09:35:00,18.51,18.0,18.54,18.0,4453622.0,81636272.0
600722.SH,2026-09-02 09:36:00,17.99,18.35,18.35,17.9,2489100.0,45051684.0
600722.SH,2026-09-02 09:37:00,18.36,18.3,18.37,18.14,4273719.0,78011943.0
600722.SH,2026-09-02 09:38:00,18.3,18.3,18.3,18.22,2975378.0,54391497.0
600722.SH,2026-09-02 09:39:00,18.31,18.47,18.5,18.31,3343395.0,61704226.0
600722.SH,2026-09-02 09:40:00,18.46,18.32,18.48,18.3,2220599.0,40845871.0
600722.SH,2026-09-02 09:41:00,18.32,18.03,18.32,18.03,1595782.0,29053174.0
600722.SH,2026-09-02 09:42:00,18.03,18.27,18.28,18.02,2096410.0,38054817.0
600722.SH,2026-09-02 09:43:00,18.27,18.2,18.27,18.16,1217488.0,22147660.0
600722.SH,2026-09-02 09:44:00,18.18,18.36,18.36,18.18,1014000.0,18537806.0
600722.SH,2026-09-02 09:45:00,18.34,18.24,18.36,18.22,1172400.0,21476390.0
600722.SH,2026-09-02 09:46:00,18.27,18.67,18.67,18.27,2121642.0,39205333.0
600722.SH,2026-09-02 09:47:00,18.7,18.55,18.75,18.55,3607962.0,67480800.0
600722.SH,2026-09-02 09:48:00,18.59,18.88,18.88,18.59,2785040.0,52259292.0
600722.SH,2026-09-02 09:49:00,18.88,19.29,19.3,18.88,4534150.0,86291560.0
600722.SH,2026-09-02 09:50:00,19.32,19.12,19.33,18.82,4392803.0,83875624.0
600722.SH,2026-09-02 09:51:00,19.13,19.05,19.26,18.96,2737600.0,52374133.0
600722.SH,2026-09-02 09:52:00,19.08,18.98,19.16,18.98,1500522.0,28630462.0
600722.SH,2026-09-02 09:53:00,18.96,19.09,19.09,18.96,863412.0,16410727.0
600722.SH,2026-09-02 09:54:00,19.1,18.96,19.11,18.93,1665547.0,31679216.0
600722.SH,2026-09-02 09:55:00,18.96,18.74,18.96,18.74,998430.0,18825909.0
600722.SH,2026-09-02 09:56:00,18.71,18.94,18.94,18.65,1273758.0,23889849.0
600722.SH,2026-09-02 09:57:00,18.95,18.88,19.0,18.88,967500.0,18349214.0
600722.SH,2026-09-02 09:58:00,18.86,18.71,18.86,18.71,699700.0,13144377.0
600722.SH,2026-09-02 09:59:00,18.7,18.76,18.76,18.66,776800.0,14516712.0
600722.SH,2026-09-02 10:00:00,18.77,18.67,18.81,18.67,825100.0,15478817.0
600722.SH,2026-09-02 10:01:00,18.67,18.68,18.7,18.66,958050.0,17895170.0
600722.SH,2026-09-02 10:02:00,18.68,18.86,18.86,18.68,485500.0,9083843.0
600722.SH,2026-09-02 10:03:00,18.87,18.8,18.95,18.8,849900.0,16070414.0
600722.SH,2026-09-02 10:04:00,18.8,18.72,18.8,18.72,433741.0,8132616.0
600722.SH,2026-09-02 10:05:00,18.73,18.9,18.9,18.73,417500.0,7859184.0
600722.SH,2026-09-02 10:06:00,18.89,18.82,18.89,18.79,477500.0,9004359.0
600722.SH,2026-09-02 10:07:00,18.82,18.78,18.83,18.78,419700.0,7892467.0
600722.SH,2026-09-02 10:08:00,18.78,18.68,18.78,18.67,506400.0,9477801.0
600722.SH,2026-09-02 10:09:00,18.69,18.81,18.81,18.69,338126.0,6333125.0
600722.SH,2026-09-02 10:10:00,18.81,18.78,18.82,18.78,521200.0,9797553.0
600722.SH,2026-09-02 10:11:00,18.78,18.79,18.79,18.75,327606.0,6150404.0
600722.SH,2026-09-02 10:12:00,18.79,18.84,18.84,18.78,438127.0,8238161.0
600722.SH,2026-09-02 10:13:00,18.84,18.96,18.96,18.84,407300.0,7700515.0
600722.SH,2026-09-02 10:14:00,18.97,18.85,18.98,18.85,794700.0,15056916.0
600722.SH,2026-09-02 10:15:00,18.85,18.89,18.89,18.8,250500.0,4718150.0
600722.SH,2026-09-02 10:16:00,18.89,18.99,18.99,18.89,530700.0,10057076.0
600722.SH,2026-09-02 10:17:00,19.0,18.94,19.0,18.93,552100.0,10477657.0
600722.SH,2026-09-02 10:18:00,18.94,18.97,18.97,18.94,307200.0,5822089.0
600722.SH,2026-09-02 10:19:00,18.97,18.91,18.97,18.91,295000.0,5588576.0
600722.SH,2026-09-02 10:20:00,18.91,18.86,18.91,18.86,271700.0,5133845.0
600722.SH,2026-09-02 10:21:00,18.83,18.81,18.86,18.8,253200.0,4768706.0
600722.SH,2026-09-02 10:22:00,18.8,18.81,18.83,18.8,197900.0,3723637.0
600722.SH,2026-09-02 10:23:00,18.82,18.74,18.82,18.72,505074.0,9476499.0
600722.SH,2026-09-02 10:24:00,18.74,18.83,18.83,18.74,233500.0,4383456.0
600722.SH,2026-09-02 10:25:00,18.83,18.82,18.84,18.75,591500.0,11121316.0
600722.SH,2026-09-02 10:26:00,18.8,18.81,18.82,18.78,254700.0,4789646.0
600722.SH,2026-09-02 10:27:00,18.82,18.77,18.82,18.77,386886.0,7273724.0
600722.SH,2026-09-02 10:28:00,18.77,18.71,18.77,18.71,257192.0,4819272.0
600722.SH,2026-09-02 10:29:00,18.71,18.7,18.72,18.7,623170.0,11655348.0
600722.SH,2026-09-02 10:30:00,18.71,18.78,18.78,18.71,277536.0,5197068.0
600722.SH,2026-09-02 10:31:00,18.78,18.7,18.78,18.7,430264.0,8058928.0
600722.SH,2026-09-02 10:32:00,18.71,18.55,18.71,18.55,1205152.0,22452581.0
600722.SH,2026-09-02 10:33:00,18.55,18.47,18.55,18.47,995900.0,18430467.0
600722.SH,2026-09-02 10:34:00,18.46,18.34,18.46,18.34,628100.0,11564124.0
600722.SH,2026-09-02 10:35:00,18.33,18.38,18.38,18.21,1316000.0,24026521.0
600722.SH,2026-09-02 10:36:00,18.39,18.61,18.7,18.39,632686.0,11761189.0
600722.SH,2026-09-02 10:37:00,18.6,18.44,18.6,18.4,658400.0,12165071.0
600722.SH,2026-09-02 10:38:00,18.45,18.61,18.61,18.45,311500.0,5776359.0
600722.SH,2026-09-02 10:39:00,18.62,18.73,18.73,18.62,308900.0,5766777.0
600722.SH,2026-09-02 10:40:00,18.74,18.61,18.75,18.6,281600.0,5259455.0
600722.SH,2026-09-02 10:41:00,18.61,18.65,18.65,18.61,233300.0,4345663.0
600722.SH,2026-09-02 10:42:00,18.66,18.56,18.66,18.56,312300.0,5815049.0
600722.SH,2026-09-02 10:43:00,18.56,18.44,18.56,18.44,427800.0,7921033.0
600722.SH,2026-09-02 10:44:00,18.43,18.52,18.52,18.43,279600.0,5163019.0
