trade_date,ts_code,name,industry,is_hot_board,board_rank,board_limit_up_count,is_st_like
20260326,000037.SZ,深南电A,火力发电,1,4.0,3.0,0
20260326,000692.SZ,惠天热电,供气供热,0,,,0
20260326,000720.SZ,新能泰山,电气设备,1,2.0,5.0,0
20260326,000722.SZ,湖南发展,水力发电,1,9.0,2.0,0
20260326,000767.SZ,晋控电力,火力发电,1,4.0,3.0,0
20260326,000927.SZ,中国铁物,仓储物流,0,,,0
20260326,000965.SZ,天保基建,区域地产,0,,,0
20260326,000968.SZ,蓝焰控股,石油开采,0,,,0
20260326,001367.SZ,海森药业,化学制药,1,3.0,3.0,0
20260326,002082.SZ,万邦德,中成药,1,10.0,1.0,0
20260326,002109.SZ,兴化股份,化工原料,1,1.0,6.0,0
20260326,002149.SZ,西部材料,小金属,1,7.0,2.0,0
20260326,002192.SZ,融捷股份,小金属,1,7.0,2.0,0
20260326,002263.SZ,大东南,塑料,1,5.0,2.0,0
20260326,002361.SZ,神剑股份,化工原料,1,1.0,6.0,0
20260326,002471.SZ,中超控股,电气设备,1,2.0,5.0,0
20260326,002692.SZ,远程股份,电气设备,1,2.0,5.0,0
20260326,002705.SZ,新宝股份,家用电器,1,6.0,2.0,0
20260326,002782.SZ,可立克,元器件,0,,,0
20260326,002902.SZ,铭普光磁,通信设备,0,,,0
20260326,003018.SZ,金富科技,塑料,1,5.0,2.0,0
20260326,600163.SH,中闽能源,新型电力,0,,,0
20260326,600207.SH,安彩高科,电气设备,1,2.0,5.0,0
20260326,600310.SH,广西能源,水力发电,1,9.0,2.0,0
20260326,600682.SH,南京新百,生物制药,0,,,0
20260326,600726.SH,华电能源,火力发电,1,4.0,3.0,0
20260326,600800.SH,渤海化学,化工原料,1,1.0,6.0,0
20260326,600844.SH,金煤科技,化工原料,1,1.0,6.0,0
20260326,601515.SH,衢州东峰,广告包装,1,8.0,2.0,0
20260326,601908.SH,京运通,电气设备,1,2.0,5.0,0
20260326,603026.SH,石大胜华,化工原料,1,1.0,6.0,0
20260326,603217.SH,元利科技,化工原料,1,1.0,6.0,0
20260326,603272.SH,联翔股份,家居用品,0,,,0
20260326,603520.SH,司太立,化学制药,1,3.0,3.0,0
20260326,603538.SH,美诺华,化学制药,1,3.0,3.0,0
20260326,603601.SH,再升科技,玻璃,0,,,0
20260326,603687.SH,大胜达,广告包装,1,8.0,2.0,0
20260326,603937.SH,丽岛新材,铝,0,,,0
20260326,605555.SH,德昌股份,家用电器,1,6.0,2.0,0
