ts_code,trade_date,minute_freq,minute_rows,has_minute_data,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,reseal_speed_score,reseal_acceptance_score,intraday_vwap,intraday_vwap_position,late_volume_ratio,late_price_change_pct,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,limitup_path_score,limitup_quality_score,intraday_risk_score,intraday_tag
300092.SZ,20260811,1min,241,1,,,0,0,,0,,0.0,0.0,12.315,3.0454,0.122655,3.423,,0,0.0,0.0,0.0,80.0,no_limit_touch
300105.SZ,20260811,1min,241,1,,,0,0,,0,,0.0,0.0,8.7242,1.0976,0.093003,-0.1133,,0,0.0,0.0,0.0,80.0,no_limit_touch
300158.SZ,20260811,1min,241,1,,,0,0,,0,,0.0,0.0,5.9126,1.6478,0.096828,1.3491,,0,0.0,0.0,0.0,80.0,no_limit_touch
300161.SZ,20260811,1min,241,1,,,0,0,,0,,0.0,0.0,31.145,1.5572,0.106557,2.5284,,0,0.0,0.0,0.0,80.0,no_limit_touch
300164.SZ,20260811,1min,241,1,,,0,0,,0,,0.0,0.0,11.3778,2.48,0.170661,1.5679,,0,0.0,0.0,0.0,80.0,no_limit_touch
300449.SZ,20260811,1min,241,1,,,0,0,,0,,0.0,0.0,7.7044,0.8513,0.109349,-0.5122,,0,0.0,0.0,0.0,80.0,no_limit_touch
300461.SZ,20260811,1min,241,1,,,0,0,,0,,0.0,0.0,34.6237,2.1265,0.18492,-2.3744,,0,0.0,0.0,0.0,80.0,no_limit_touch
300693.SZ,20260811,1min,241,1,,,0,0,,0,,0.0,0.0,42.8845,2.2981,0.097199,0.9666,,0,0.0,0.0,0.0,80.0,no_limit_touch
300886.SZ,20260811,1min,241,1,,,0,0,,0,,0.0,0.0,25.341,2.8374,0.119146,0.5013,,0,0.0,0.0,0.0,80.0,no_limit_touch
301008.SZ,20260811,1min,241,1,,,0,0,,0,,0.0,0.0,40.4712,4.8895,0.074407,1.701,,0,0.0,0.0,0.0,80.0,no_limit_touch
301119.SZ,20260811,1min,241,1,,,0,0,,0,,0.0,0.0,22.8826,2.6106,0.116871,0.7725,,0,0.0,0.0,0.0,80.0,no_limit_touch
301148.SZ,20260811,1min,241,1,,,0,0,,0,,0.0,0.0,51.9026,2.4998,0.120031,-1.3902,,0,0.0,0.0,0.0,80.0,no_limit_touch
301201.SZ,20260811,1min,241,1,13:08:00,13:17:00,2,2,10.3164,1,1.0,100.0,14.1018,40.0519,-0.2793,0.09772,0.2762,8.4365,0,100.0,20.0,13.2305,52.4,late_withdraw_risk
301209.SZ,20260811,1min,241,1,,,0,0,,0,,0.0,0.0,55.708,5.4427,0.168524,0.0681,,0,0.0,0.0,0.0,80.0,no_limit_touch
301230.SZ,20260811,1min,241,1,,,0,0,,0,,0.0,0.0,36.904,2.8885,0.074731,0.5029,,0,0.0,0.0,0.0,80.0,no_limit_touch
301566.SZ,20260811,1min,241,1,10:42:00,13:23:00,1,1,5.6894,0,,0.0,18.8635,27.8943,1.0601,0.076841,-0.8442,5.656,0,96.8394,22.7902,16.7048,68.4913,late_withdraw_risk
301596.SZ,20260811,1min,241,1,,,0,0,,0,,0.0,0.0,52.758,3.6999,0.084338,-0.1824,,0,0.0,0.0,0.0,80.0,no_limit_touch
301717.SZ,20260811,1min,241,1,,,0,0,,0,,0.0,0.0,471.2584,6.7355,0.052819,0.6463,,0,0.0,0.0,0.0,80.0,no_limit_touch
600107.SH,20260811,1min,241,1,11:27:00,15:00:00,1,0,0.8681,0,,0.0,59.7917,5.5402,3.9669,0.038806,0.0,0.0,31,0.0,45.0,63.1875,12.0,neutral_limitup
600605.SH,20260811,1min,241,1,,,0,0,,0,,0.0,0.0,24.9656,2.5412,0.125142,-0.3891,,0,0.0,0.0,0.0,80.0,no_limit_touch
600759.SH,20260811,1min,241,1,14:50:00,15:00:00,1,0,0.7813,0,,0.0,60.3125,2.4973,2.5089,0.152684,1.5873,0.0,11,12.0,17.0,47.7437,19.2,weak_limitup
603863.SH,20260811,1min,241,1,,,0,0,,0,,0.0,0.0,13.0138,5.2728,0.37415,2.7757,,0,0.0,0.0,0.0,80.0,no_limit_touch
688017.SH,20260811,1min,241,1,,,0,0,,0,,0.0,0.0,350.375,4.1741,0.110259,1.2342,,0,0.0,0.0,0.0,80.0,no_limit_touch
688449.SH,20260811,1min,241,1,,,0,0,,0,,0.0,0.0,62.4173,1.9429,0.095906,-0.1412,,0,0.0,0.0,0.0,80.0,no_limit_touch
688469.SH,20260811,1min,241,1,,,0,0,,0,,0.0,0.0,9.1417,0.3101,0.101698,-0.6501,,0,0.0,0.0,0.0,80.0,no_limit_touch
688828.SH,20260811,1min,241,1,,,0,0,,0,,0.0,0.0,106.559,3.445,0.055288,2.3776,,0,0.0,0.0,0.0,80.0,no_limit_touch
920088.BJ,20260811,1min,241,1,,,0,0,,0,,0.0,0.0,47.4402,1.5806,0.230701,2.9921,,0,0.0,0.0,0.0,80.0,no_limit_touch
920165.BJ,20260811,1min,241,1,,,0,0,,0,,0.0,0.0,52.6884,-13.0549,0.115235,2.2316,,0,0.0,0.0,0.0,80.0,no_limit_touch
