trade_date,ts_code,name,industry,is_hot_board,board_rank,board_limit_up_count,is_st_like
20260811,000779.SZ,甘咨询,工程咨询,1,10.0,2.0,0
20260811,000802.SZ,北京文化,影视院线,0,,,0
20260811,000859.SZ,国风新材,塑料,1,9.0,2.0,0
20260811,001258.SZ,立新能源,电力,1,5.0,3.0,0
20260811,002031.SZ,巨轮智能,专用设备,1,2.0,4.0,0
20260811,002047.SZ,宝鹰股份,装修装饰,1,6.0,3.0,0
20260811,002194.SZ,武汉凡谷,通信设备,0,,,0
20260811,002212.SZ,天融信,软件开发,0,,,0
20260811,002229.SZ,鸿博股份,IT服务Ⅱ,1,7.0,2.0,0
20260811,002235.SZ,安妮股份,造纸,0,,,0
20260811,002246.SZ,北化股份,化学制品,1,3.0,3.0,0
20260811,002248.SZ,华东数控,通用设备,0,,,0
20260811,002256.SZ,兆新股份,电力,1,5.0,3.0,0
20260811,002329.SZ,皇氏集团,饮料乳品,0,,,0
20260811,002585.SZ,双星新材,塑料,1,9.0,2.0,0
20260811,002685.SZ,华东重机,工程机械,0,,,0
20260811,002687.SZ,乔治白,服装家纺,0,,,0
20260811,002715.SZ,登云股份,汽车零部件,1,1.0,7.0,0
20260811,002721.SZ,金一文化,饰品,0,,,0
20260811,002762.SZ,金发拉比,服装家纺,0,,,0
20260811,002859.SZ,洁美科技,其他电子,0,,,0
20260811,002963.SZ,豪尔赛,装修装饰,1,6.0,3.0,0
20260811,300426.SZ,华智数媒,影视院线,0,,,0
20260811,300862.SZ,蓝盾光电,通用设备,0,,,0
20260811,301520.SZ,万邦医药,医疗服务,1,8.0,2.0,0
20260811,301529.SZ,福赛科技,汽车零部件,1,1.0,7.0,0
20260811,301550.SZ,斯菱智驱,汽车零部件,1,1.0,7.0,0
20260811,600126.SH,杭钢股份,普钢,0,,,0
20260811,600162.SH,香江控股,房地产开发,0,,,0
20260811,600272.SH,开开实业,医药商业,1,4.0,3.0,0
20260811,600611.SH,大众交通,铁路公路,0,,,0
20260811,600664.SH,哈药股份,化学制药,0,,,0
20260811,600667.SH,太极实业,工程咨询,1,10.0,2.0,0
20260811,600683.SH,京投发展,房地产开发,0,,,0
20260811,600715.SH,文投控股,游戏Ⅱ,0,,,0
20260811,600721.SH,百花医药,医疗服务,1,8.0,2.0,0
20260811,600833.SH,第一医药,医药商业,1,4.0,3.0,0
20260811,600863.SH,华能蒙电,电力,1,5.0,3.0,0
20260811,600881.SH,亚泰集团,综合Ⅱ,0,,,0
20260811,603009.SH,北特科技,汽车零部件,1,1.0,7.0,0
20260811,603012.SH,创力集团,专用设备,1,2.0,4.0,0
20260811,603087.SH,甘李药业,生物制品,0,,,0
20260811,603106.SH,恒银科技,计算机设,0,,,0
20260811,603137.SH,恒尚节能,装修装饰,1,6.0,3.0,0
20260811,603179.SH,新泉股份,汽车零部件,1,1.0,7.0,0
20260811,603188.SH,亚邦股份,化学制品,1,3.0,3.0,0
20260811,603284.SH,林平发展,造纸,0,,,0
20260811,603488.SH,展鹏科技,专用设备,1,2.0,4.0,0
20260811,603655.SH,朗博科技,汽车零部件,1,1.0,7.0,0
20260811,603758.SH,秦安股份,汽车零部件,1,1.0,7.0,0
20260811,603797.SH,联泰环保,环境治理,0,,,0
20260811,603823.SH,百合花,化学制品,1,3.0,3.0,0
20260811,603883.SH,老百姓,医药商业,1,4.0,3.0,0
20260811,603887.SH,城地香江,IT服务Ⅱ,1,7.0,2.0,0
20260811,603897.SH,长城科技,电网设备,0,,,0
20260811,605179.SH,一鸣食品,饮料乳品,0,,,0
20260811,605286.SH,同力天启,专用设备,1,2.0,4.0,0
20260811,605288.SH,凯迪股份,自动化设,0,,,0
