exec_date,ts_code,name,weight,target_rank,backup_rank,ev_pred
20260508,000066.SZ,中国长城,0.0,,1,-0.0031591379124138955
20260508,603256.SH,宏和科技,0.0,,2,-0.016903371822895502
20260508,002342.SZ,巨力索具,0.0,,3,-0.017210652347852906
20260508,002903.SZ,宇环数控,0.0,,4,-0.017641697291886672
20260508,600396.SH,华电辽能,0.0,,5,-0.017763050056364256
20260508,002824.SZ,和胜股份,0.0,,6,-0.019044329023787644
20260508,600736.SH,苏州高新,0.0,,7,-0.02060063910898348
20260508,601996.SH,丰林集团,0.0,,8,-0.020719475475148345
20260508,603688.SH,石英股份,0.0,,9,-0.0212167324896088
20260508,603045.SH,福达合金,0.0,,10,-0.02143381077577849
20260508,002980.SZ,华盛昌,0.0,,11,-0.023356230245220128
20260508,605158.SH,华达新材,0.0,,12,-0.025312796326624684
20260508,002317.SZ,众生药业,0.0,,13,-0.026629477285097687
20260508,600719.SH,大连热电,0.0,,14,-0.02754784265347282
20260508,002698.SZ,博实股份,0.0,,15,-0.028862005317951286
20260508,605006.SH,山东玻纤,0.0,,16,-0.02999602120244886
20260508,003041.SZ,真爱美家,0.0,,17,-0.030030103766886446
20260508,920152.BJ,昆工科技,0.0,,18,-0.0302357264359727
20260508,600726.SH,华电能源,0.0,,19,-0.03086096367548978
20260508,688069.SH,德林海,0.0,,20,-0.03136204672076649
20260508,603226.SH,菲林格尔,0.0,,21,-0.03141095326723575
20260508,603095.SH,越剑智能,0.0,,22,-0.03294325161682721
20260508,002183.SZ,怡 亚 通,0.0,,23,-0.033019460787172016
20260508,605168.SH,三人行,0.0,,24,-0.03303729891440818
20260508,300819.SZ,聚杰微纤,0.0,,25,-0.034539203763673386
20260508,002951.SZ,金时科技,0.0,,26,-0.0359428931484643
20260508,300807.SZ,天迈科技,0.0,,27,-0.03596524750504557
20260508,603895.SH,天永智能,0.0,,28,-0.036032982615959636
20260508,002008.SZ,大族激光,0.0,,29,-0.03613439049162233
20260508,002930.SZ,宏川智慧,0.0,,30,-0.03703691480030355
20260508,603315.SH,福鞍股份,0.0,,31,-0.037291667332658644
20260508,600815.SH,厦工股份,0.0,,32,-0.03766156447823711
20260508,002081.SZ,金 螳 螂,0.0,,33,-0.03808778754965132
20260508,603636.SH,南威软件,0.0,,34,-0.038555225823635506
20260508,603598.SH,引力传媒,0.0,,35,-0.041091205218401546
20260508,600936.SH,北投科技,0.0,,36,-0.04218385722847985
20260508,600284.SH,浦东建设,0.0,,37,-0.04359496536864715
20260508,603002.SH,宏昌电子,0.0,,38,-0.04388216521409592
20260508,600673.SH,东阳光,0.0,,39,-0.04439403941462124
20260508,603067.SH,振华股份,0.0,,40,-0.04457940764055926
20260508,603031.SH,安孚科技,0.0,,41,-0.04516215577054554
20260508,600539.SH,狮头股份,0.0,,42,-0.045214104960461236
20260508,603618.SH,杭电股份,0.0,,43,-0.04533309327272442
20260508,603803.SH,瑞斯康达,0.0,,44,-0.04540906171585571
20260508,002929.SZ,润建股份,0.0,,45,-0.047605480816403575
20260508,002990.SZ,盛视科技,0.0,,46,-0.04772879216028811
20260508,000070.SZ,特发信息,0.0,,47,-0.04904908160748232
20260508,603938.SH,三孚股份,0.0,,48,-0.0504276953361089
