exec_date,ts_code,name,weight,target_rank,backup_rank,ev_pred
20260513,002428.SZ,云南锗业,0.1,1,,0.014464290123278361
20260513,603269.SH,海鸥股份,0.1,2,,0.006068383992937744
20260513,301197.SZ,工大科雅,0.1,3,,0.006039650402204448
20260513,603682.SH,锦和商管,0.1,4,,0.002861923380366952
20260513,600488.SH,津药药业,0.0,,1,-0.00012906681198394075
20260513,000925.SZ,众合科技,0.0,,2,-0.0016601055366784866
20260513,002491.SZ,通鼎互联,0.0,,3,-0.0024508085474837515
20260513,300959.SZ,线上线下,0.0,,4,-0.005618366653133939
20260513,000601.SZ,韶能股份,0.0,,5,-0.006924384123105339
20260513,600396.SH,华电辽能,0.0,,6,-0.009084189910626973
20260513,605198.SH,安德利,0.0,,7,-0.009962875306643153
20260513,600667.SH,太极实业,0.0,,8,-0.010108053269999624
20260513,603688.SH,石英股份,0.0,,9,-0.010153193566173658
20260513,000950.SZ,重药控股,0.0,,10,-0.01038970037802786
20260513,001359.SZ,平安电工,0.0,,11,-0.01054403688818294
20260513,001211.SZ,双枪科技,0.0,,12,-0.01055376447167017
20260513,603186.SH,华正新材,0.0,,13,-0.01085001732452806
20260513,002918.SZ,蒙娜丽莎,0.0,,14,-0.01134838912692731
20260513,603331.SH,百达精工,0.0,,15,-0.011631287773240908
20260513,603037.SH,凯众股份,0.0,,16,-0.0127089876517818
20260513,600076.SH,康欣新材,0.0,,17,-0.015242089457111443
20260513,002522.SZ,浙江众成,0.0,,18,-0.016488289689501785
20260513,603061.SH,金海通,0.0,,19,-0.016679679945100917
20260513,600172.SH,黄河旋风,0.0,,20,-0.01719873880608048
20260513,002208.SZ,合肥城建,0.0,,21,-0.017360914699331105
20260513,600719.SH,大连热电,0.0,,22,-0.017381072525491086
20260513,600530.SH,交大昂立,0.0,,23,-0.01738634066798407
20260513,603895.SH,天永智能,0.0,,24,-0.017694502397679605
20260513,603203.SH,快克智能,0.0,,25,-0.017766724580522603
20260513,000591.SZ,太阳能,0.0,,26,-0.018277587494976034
20260513,002081.SZ,金 螳 螂,0.0,,27,-0.018442246404453067
20260513,603211.SH,晋拓股份,0.0,,28,-0.01907527687061032
20260513,002552.SZ,宝鼎科技,0.0,,29,-0.01914055103030781
20260513,002787.SZ,华源控股,0.0,,30,-0.01929550664504933
20260513,000672.SZ,上峰水泥,0.0,,31,-0.0202594909909159
20260513,001259.SZ,利仁科技,0.0,,32,-0.02223642033337516
20260513,300449.SZ,汉邦高科,0.0,,33,-0.022776210926654605
20260513,002190.SZ,成飞集成,0.0,,34,-0.02445741265795803
20260513,603052.SH,可川科技,0.0,,35,-0.024797596442587784
20260513,000767.SZ,晋控电力,0.0,,36,-0.026110454950389207
20260513,600683.SH,京投发展,0.0,,37,-0.0286404384980841
20260513,002498.SZ,汉缆股份,0.0,,38,-0.02917236258121835
20260513,002254.SZ,泰和新材,0.0,,39,-0.02975501175840181
20260513,301196.SZ,唯科科技,0.0,,40,-0.03076329273445888
20260513,002606.SZ,大连电瓷,0.0,,41,-0.03380077720365731
20260513,300004.SZ,南风股份,0.0,,42,-0.034247641459797154
20260513,601991.SH,大唐发电,0.0,,43,-0.03626770757182907
20260513,603320.SH,迪贝电气,0.0,,44,-0.036765884031268174
20260513,300265.SZ,通光线缆,0.0,,45,-0.039743205853273615
20260513,000006.SZ,深振业Ａ,0.0,,46,-0.04453953556586701
20260513,002300.SZ,太阳电缆,0.0,,47,-0.04743790869120455
20260513,603070.SH,万控智造,0.0,,48,-0.05110864278915184
20260513,002346.SZ,柘中股份,0.0,,49,-0.051274297657545695
20260513,600869.SH,远东股份,0.0,,50,-0.05181540004207655
20260513,603007.SH,花王股份,0.0,,51,-0.059664339325878155
20260513,002560.SZ,通达股份,0.0,,52,-0.05967400524788051
20260513,000029.SZ,深深房Ａ,0.0,,53,-0.06539516399605404
