exec_date,ts_code,name,weight,target_rank,backup_rank,ev_pred
20260805,003032.SZ,传智教育,0.0,,1,-0.0045967624197941655
20260805,002421.SZ,达实智能,0.0,,2,-0.005058184626447439
20260805,601700.SH,风范股份,0.0,,3,-0.005748902539935256
20260805,002428.SZ,云南锗业,0.0,,4,-0.005960479690817642
20260805,603083.SH,剑桥科技,0.0,,5,-0.006665678927634603
20260805,002291.SZ,遥望科技,0.0,,6,-0.006922010289156331
20260805,603738.SH,泰晶科技,0.0,,7,-0.0070358434546280504
20260805,603186.SH,华正新材,0.0,,8,-0.007077183443616495
20260805,002579.SZ,中京电子,0.0,,9,-0.007272704264752893
20260805,603373.SH,安邦护卫,0.0,,10,-0.007605501550138101
20260805,000815.SZ,美利云,0.0,,11,-0.007933363166382962
20260805,600186.SH,莲花控股,0.0,,12,-0.007968797259419777
20260805,002173.SZ,创新医疗,0.0,,13,-0.008601776508990269
20260805,002536.SZ,飞龙股份,0.0,,14,-0.008601893765205681
20260805,001339.SZ,智微智能,0.0,,15,-0.008688289194163342
20260805,600330.SH,天通股份,0.0,,16,-0.008744663418838321
20260805,600397.SH,江钨装备,0.0,,17,-0.009069647941203364
20260805,002484.SZ,江海股份,0.0,,18,-0.00919636626898503
20260805,603580.SH,艾艾精工,0.0,,19,-0.009218158671727004
20260805,603459.SH,红板科技,0.0,,20,-0.009537233401939245
20260805,002929.SZ,润建股份,0.0,,21,-0.00962118460558046
20260805,600228.SH,返利科技,0.0,,22,-0.009772353034638958
20260805,002980.SZ,华盛昌,0.0,,23,-0.010382441340700209
20260805,002552.SZ,宝鼎科技,0.0,,24,-0.010491092933196808
20260805,600410.SH,华胜天成,0.0,,25,-0.01062591168679065
20260805,002793.SZ,罗欣药业,0.0,,26,-0.010712998242924383
20260805,001267.SZ,汇绿生态,0.0,,27,-0.010910134198827689
20260805,603629.SH,利通电子,0.0,,28,-0.011156944873866776
20260805,603757.SH,大元泵业,0.0,,29,-0.011205645382229623
20260805,002990.SZ,盛视科技,0.0,,30,-0.011433719328605617
20260805,000710.SZ,贝瑞基因,0.0,,31,-0.011651453757793948
20260805,600666.SH,奥瑞德,0.0,,32,-0.011687328001813931
20260805,000510.SZ,新金路,0.0,,33,-0.011719275488282738
20260805,000811.SZ,冰轮环境,0.0,,34,-0.011840998331215043
20260805,002975.SZ,博杰股份,0.0,,35,-0.011879104374786873
20260805,600183.SH,生益科技,0.0,,36,-0.011889056756563657
20260805,000892.SZ,欢瑞世纪,0.0,,37,-0.012010184253799898
20260805,001266.SZ,宏英智能,0.0,,38,-0.012094213350163797
20260805,000739.SZ,普洛药业,0.0,,39,-0.012518257552343454
20260805,603559.SH,中通国脉,0.0,,40,-0.012648249649860962
20260805,601858.SH,中国科传,0.0,,41,-0.013054048286142577
20260805,002659.SZ,凯文教育,0.0,,42,-0.013083463197693674
20260805,603800.SH,洪田股份,0.0,,43,-0.013168517982033662
20260805,603931.SH,格林达,0.0,,44,-0.01318214799729597
20260805,000962.SZ,东方钽业,0.0,,45,-0.013202826770292553
20260805,600712.SH,南宁百货,0.0,,46,-0.013277288193210841
20260805,600353.SH,旭光电子,0.0,,47,-0.013282629983758898
20260805,603936.SH,博敏电子,0.0,,48,-0.013325132564852816
20260805,603222.SH,济民健康,0.0,,49,-0.013458380869478585
20260805,603115.SH,海星股份,0.0,,50,-0.013519966917079828
20260805,603058.SH,永吉股份,0.0,,51,-0.013636303347547937
20260805,002281.SZ,光迅科技,0.0,,52,-0.013692683191200615
20260805,603938.SH,三孚股份,0.0,,53,-0.013846555890202183
20260805,603912.SH,佳力图,0.0,,54,-0.013898908400998066
20260805,002912.SZ,中新赛克,0.0,,55,-0.014018568689993821
20260805,002796.SZ,世嘉科技,0.0,,56,-0.014028443552548543
20260805,600379.SH,宝光股份,0.0,,57,-0.014080771101418758
20260805,600105.SH,永鼎股份,0.0,,58,-0.014144762298234696
20260805,002989.SZ,中天精装,0.0,,59,-0.014193652699213296
20260805,603061.SH,金海通,0.0,,60,-0.014280633739316493
20260805,002913.SZ,奥士康,0.0,,61,-0.014313739182741706
20260805,002921.SZ,联诚精密,0.0,,62,-0.01455626605210012
20260805,603567.SH,珍宝岛,0.0,,63,-0.014741306822365708
20260805,002821.SZ,凯莱英,0.0,,64,-0.014786155691176665
20260805,600721.SH,百花医药,0.0,,65,-0.01484789717808661
20260805,002900.SZ,哈三联,0.0,,66,-0.014940869458939677
20260805,002674.SZ,兴业科技,0.0,,67,-0.015051697435323468
20260805,603435.SH,嘉德利,0.0,,68,-0.015074081361675831
20260805,002425.SZ,凯撒文化,0.0,,69,-0.01509708141019877
20260805,002384.SZ,东山精密,0.0,,70,-0.01510376093626737
