exec_date,ts_code,name,weight,target_rank,backup_rank,ev_pred
20260330,600996.SH,贵广网络,0.1,1,,0.048735567001546375
20260330,605299.SH,舒华体育,0.1,2,,0.03313484082327555
20260330,001313.SZ,粤海饲料,0.1,3,,0.032489580426037244
20260330,603272.SH,联翔股份,0.1,4,,0.03097008372833266
20260330,600769.SH,祥龙电业,0.1,5,,0.026044914040149848
20260330,603248.SH,锡华科技,0.1,6,,0.02316124387783015
20260330,000767.SZ,晋控电力,0.1,7,,0.02096427178130518
20260330,605388.SH,均瑶健康,0.1,8,,0.02073967593903287
20260330,600844.SH,金煤科技,0.1,9,,0.017979238791482444
20260330,002526.SZ,山东矿机,0.1,10,,0.014812477905361643
20260330,603132.SH,金徽股份,0.0,,1,0.014093410522110135
20260330,002263.SZ,大东南,0.0,,2,0.01353958628319004
20260330,000822.SZ,山东海化,0.0,,3,0.01148428855262615
20260330,002082.SZ,万邦德,0.0,,4,0.011051352112749708
20260330,600982.SH,宁波能源,0.0,,5,0.009400527716818539
20260330,600470.SH,六国化工,0.0,,6,0.008764704067092604
20260330,603115.SH,海星股份,0.0,,7,0.008509965051196859
20260330,002310.SZ,东方新能,0.0,,8,0.008379618697075795
20260330,688068.SH,热景生物,0.0,,9,0.007948591600224965
20260330,600110.SH,诺德股份,0.0,,10,0.005771604515007705
20260330,600727.SH,鲁北化工,0.0,,11,0.005602742132176727
20260330,002445.SZ,中南文化,0.0,,12,0.0047931630515684245
20260330,002042.SZ,华孚时尚,0.0,,13,0.0038878480407488897
20260330,001896.SZ,豫能控股,0.0,,14,0.0034509105257836802
20260330,603076.SH,乐惠国际,0.0,,15,0.0027184968669465405
20260330,600748.SH,上实发展,0.0,,16,0.001305013184848396
20260330,301292.SZ,海科新源,0.0,,17,0.00011277708010413307
20260330,002272.SZ,川润股份,0.0,,18,-0.0023363847890710493
20260330,002455.SZ,百川股份,0.0,,19,-0.0031781294014851386
20260330,603618.SH,杭电股份,0.0,,20,-0.0034711506963908843
20260330,600310.SH,广西能源,0.0,,21,-0.004345315039311744
20260330,600227.SH,赤天化,0.0,,22,-0.005727149536868148
20260330,002432.SZ,九安医疗,0.0,,23,-0.006255643566951418
20260330,603978.SH,深圳新星,0.0,,24,-0.006385309982881438
20260330,000890.SZ,法尔胜,0.0,,25,-0.006518525834395781
20260330,002328.SZ,新朋股份,0.0,,26,-0.006920352661955064
20260330,002842.SZ,翔鹭钨业,0.0,,27,-0.00908548962800675
20260330,002240.SZ,盛新锂能,0.0,,28,-0.009242347870198049
20260330,002038.SZ,双鹭药业,0.0,,29,-0.009765713137400723
20260330,000695.SZ,滨海能源,0.0,,30,-0.01001126526133814
20260330,603127.SH,昭衍新药,0.0,,31,-0.010860143574101849
20260330,603399.SH,永杉锂业,0.0,,32,-0.011619845779705948
20260330,002265.SZ,建设工业,0.0,,33,-0.011805190937314641
20260330,600955.SH,维远股份,0.0,,34,-0.012481209475127868
20260330,003042.SZ,中农联合,0.0,,35,-0.014083456669030343
20260330,600488.SH,津药药业,0.0,,36,-0.014197543838637673
20260330,300858.SZ,科拓生物,0.0,,37,-0.014980834287966698
20260330,002386.SZ,天原股份,0.0,,38,-0.015110018107095266
20260330,000553.SZ,安道麦A,0.0,,39,-0.015118450532226421
20260330,300204.SZ,舒泰神,0.0,,40,-0.01516868833236894
20260330,603738.SH,泰晶科技,0.0,,41,-0.015828811003756785
20260330,603324.SH,盛剑科技,0.0,,42,-0.016741538028722268
20260330,002176.SZ,江特电机,0.0,,43,-0.01693769498622688
20260330,600666.SH,奥瑞德,0.0,,44,-0.01711971104417119
20260330,603090.SH,宏盛股份,0.0,,45,-0.01838790411174462
20260330,002755.SZ,奥赛康,0.0,,46,-0.01855082188223806
20260330,603002.SH,宏昌电子,0.0,,47,-0.018957209049069647
20260330,002470.SZ,金正大,0.0,,48,-0.019084587233492732
20260330,002428.SZ,云南锗业,0.0,,49,-0.019618196006828594
20260330,002995.SZ,天地在线,0.0,,50,-0.020340132295686132
20260330,000546.SZ,金圆股份,0.0,,51,-0.02258768280676195
20260330,600338.SH,西藏珠峰,0.0,,52,-0.023195613889293087
20260330,300461.SZ,田中精机,0.0,,53,-0.02382484571281663
20260330,000720.SZ,新能泰山,0.0,,54,-0.024774124756566776
20260330,002192.SZ,融捷股份,0.0,,55,-0.025101775728807663
20260330,002361.SZ,神剑股份,0.0,,56,-0.02517830398137009
20260330,002773.SZ,康弘药业,0.0,,57,-0.025348733778531148
20260330,002068.SZ,黑猫股份,0.0,,58,-0.02575131454147042
20260330,603387.SH,基蛋生物,0.0,,59,-0.030342813276963018
20260330,000155.SZ,川能动力,0.0,,60,-0.03059909836728221
20260330,002460.SZ,赣锋锂业,0.0,,61,-0.03259613186681222
20260330,600513.SH,联环药业,0.0,,62,-0.033746642671314116
20260330,002294.SZ,信立泰,0.0,,63,-0.03548060902967978
20260330,600268.SH,国电南自,0.0,,64,-0.03640283911826141
20260330,603026.SH,石大胜华,0.0,,65,-0.04100524923775291
20260330,002756.SZ,永兴材料,0.0,,66,-0.042139902237300256
20260330,600539.SH,狮头股份,0.0,,67,-0.04515391566617673
20260330,603538.SH,美诺华,0.0,,68,-0.05442816589975493
20260330,603585.SH,苏利股份,0.0,,69,-0.07240971537442703
