exec_date,ts_code,name,weight,target_rank,backup_rank,ev_pred
20260413,600103.SH,青山纸业,0.1,1,,0.07762367508429173
20260413,600743.SH,华远控股,0.1,2,,0.0656257035537941
20260413,601010.SH,文峰股份,0.1,3,,0.06551853894651631
20260413,600537.SH,亿晶光电,0.1,4,,0.04908214972043583
20260413,600156.SH,华升股份,0.1,5,,0.04706478328937262
20260413,603101.SH,汇嘉时代,0.1,6,,0.04606626356968586
20260413,000659.SZ,珠海中富,0.1,7,,0.044485770628446455
20260413,601999.SH,出版传媒,0.1,8,,0.04145856440378755
20260413,605006.SH,山东玻纤,0.1,9,,0.039417326357201306
20260413,000402.SZ,金 融 街,0.1,10,,0.03936360205624097
20260413,600876.SH,凯盛新能,0.0,,1,0.03875581771532484
20260413,002263.SZ,大东南,0.0,,2,0.03827518113586051
20260413,002363.SZ,隆基机械,0.0,,3,0.03609531370200869
20260413,002418.SZ,康盛股份,0.0,,4,0.03608975236499867
20260413,000626.SZ,远大控股,0.0,,5,0.03550758958221348
20260413,002177.SZ,御银股份,0.0,,6,0.03313654878766431
20260413,603889.SH,新澳股份,0.0,,7,0.031993975388705895
20260413,000889.SZ,中嘉博创,0.0,,8,0.031905560626318434
20260413,600713.SH,南京医药,0.0,,9,0.0292957894631154
20260413,000670.SZ,盈方微,0.0,,10,0.02640691802830645
20260413,002328.SZ,新朋股份,0.0,,11,0.025579344259900556
20260413,600707.SH,彩虹股份,0.0,,12,0.02524209956081774
20260413,603088.SH,宁波精达,0.0,,13,0.02471054610535033
20260413,001299.SZ,美能能源,0.0,,14,0.022775295622222486
20260413,600480.SH,凌云股份,0.0,,15,0.01807418832697144
20260413,600983.SH,惠而浦,0.0,,16,0.01649424516294154
20260413,002950.SZ,奥美医疗,0.0,,17,0.015616981587808023
20260413,603777.SH,来伊份,0.0,,18,0.004108165409881426
20260413,002962.SZ,五方光电,0.0,,19,0.004062539419348893
20260413,603093.SH,南华期货,0.0,,20,0.0036965883689989917
20260413,300131.SZ,英唐智控,0.0,,21,-0.006918026139857602
20260413,002787.SZ,华源控股,0.0,,22,-0.008444166680692382
20260413,605069.SH,正和生态,0.0,,23,-0.022248126232912138
20260413,003036.SZ,泰坦股份,0.0,,24,-0.024499331512879023
20260413,002824.SZ,和胜股份,0.0,,25,-0.025657354752718835
20260413,603933.SH,睿能科技,0.0,,26,-0.026814283426410918
20260413,002580.SZ,圣阳股份,0.0,,27,-0.03187996130026989
20260413,002733.SZ,雄韬股份,0.0,,28,-0.04290676143658388
20260413,001269.SZ,欧晶科技,0.0,,29,-0.04368373032345029
20260413,001211.SZ,双枪科技,0.0,,30,-0.05007972441694902
20260413,688690.SH,纳微科技,0.0,,31,-0.055990526352465084
20260413,603272.SH,联翔股份,0.0,,32,-0.06590485826799576
20260413,002988.SZ,豪美新材,0.0,,33,-0.06826642162223825
20260413,002364.SZ,中恒电气,0.0,,34,-0.06904761397488499
20260413,600105.SH,永鼎股份,0.0,,35,-0.07451078587827153
20260413,000762.SZ,西藏矿业,0.0,,36,-0.07514311198698966
20260413,688478.SH,晶升股份,0.0,,37,-0.08942422547233467
20260413,600482.SH,中国动力,0.0,,38,-0.09000730440150234
20260413,603773.SH,沃格光电,0.0,,39,-0.10351313536877785
20260413,002074.SZ,国轩高科,0.0,,40,-0.10610056745103452
20260413,000534.SZ,万泽股份,0.0,,41,-0.10837929064760686
20260413,603950.SH,长源东谷,0.0,,42,-0.1250408653561216
20260413,605060.SH,联德股份,0.0,,43,-0.15272139733410273
20260413,600345.SH,长江通信,0.0,,44,-0.15360921019549767
20260413,603200.SH,上海洗霸,0.0,,45,-0.16787370317601266
20260413,603026.SH,石大胜华,0.0,,46,-0.257921999864348
20260413,001309.SZ,德明利,0.0,,47,-0.3273102985
20260413,605117.SH,德业股份,0.0,,48,-0.33201923499999997
20260413,605255.SH,天普股份,0.0,,49,-0.33872057499999997
