exec_date,ts_code,name,weight,target_rank,backup_rank,ev_pred
20260623,601869.SH,长飞光纤,0.06999999999999999,1,,0.020581841265671794
20260623,920725.BJ,惠丰钻石,0.06999999999999999,2,,0.014216184352088886
20260623,600769.SH,祥龙电业,0.06999999999999999,3,,0.002629039461551373
20260623,000811.SZ,冰轮环境,0.0,,1,-0.01569392290309715
20260623,600162.SH,香江控股,0.0,,2,-0.017231070912484093
20260623,600400.SH,红豆股份,0.0,,3,-0.02479122770513277
20260623,603950.SH,长源东谷,0.0,,4,-0.02655184629563607
20260623,301071.SZ,力量钻石,0.0,,5,-0.02677600265896956
20260623,688367.SH,工大高科,0.0,,6,-0.026992920049097053
20260623,603083.SH,剑桥科技,0.0,,7,-0.028253476303736477
20260623,002975.SZ,博杰股份,0.0,,8,-0.028479463435579586
20260623,002910.SZ,庄园牧场,0.0,,9,-0.028934236811299717
20260623,603989.SH,艾华集团,0.0,,10,-0.02925175160747595
20260623,603757.SH,大元泵业,0.0,,11,-0.03093721617359034
20260623,000657.SZ,中钨高新,0.0,,12,-0.03156950513660599
20260623,600549.SH,厦门钨业,0.0,,13,-0.03307817519533571
20260623,603588.SH,高能环境,0.0,,14,-0.036261578078747594
20260623,300179.SZ,四方达,0.0,,15,-0.0375024376491103
20260623,600345.SH,长江通信,0.0,,16,-0.037932296883690264
20260623,601066.SH,中信建投,0.0,,17,-0.03964670205323648
20260623,000960.SZ,锡业股份,0.0,,18,-0.039657822831662706
20260623,603938.SH,三孚股份,0.0,,19,-0.04060850000122793
20260623,600367.SH,红星发展,0.0,,20,-0.04145689558422183
20260623,601336.SH,新华保险,0.0,,21,-0.041619349217387344
20260623,603663.SH,三祥新材,0.0,,22,-0.04169765340675259
20260623,600869.SH,远东股份,0.0,,23,-0.04223078988156645
20260623,002655.SZ,共达电声,0.0,,24,-0.042317028118293076
20260623,002407.SZ,多氟多,0.0,,25,-0.04325673747523187
20260623,000776.SZ,广发证券,0.0,,26,-0.043937725714336295
20260623,920790.BJ,联迪信息,0.0,,27,-0.044729011744705185
20260623,605305.SH,中际联合,0.0,,28,-0.04642340545895102
20260623,603533.SH,掌阅科技,0.0,,29,-0.04655073612270559
20260623,002440.SZ,闰土股份,0.0,,30,-0.04958919698312007
20260623,600470.SH,六国化工,0.0,,31,-0.05078204853858833
20260623,301548.SZ,崇德科技,0.0,,32,-0.0508874715355524
20260623,600703.SH,三安光电,0.0,,33,-0.051983415960229346
20260623,600584.SH,长电科技,0.0,,34,-0.05211990721254503
20260623,600552.SH,凯盛科技,0.0,,35,-0.0532821448472441
20260623,603399.SH,永杉锂业,0.0,,36,-0.05375060535333336
20260623,605168.SH,三人行,0.0,,37,-0.0540475682191498
20260623,000012.SZ,南  玻Ａ,0.0,,38,-0.054807945132925126
20260623,605020.SH,永和股份,0.0,,39,-0.055821891611218234
20260623,600078.SH,澄星股份,0.0,,40,-0.05618138519629702
20260623,600172.SH,黄河旋风,0.0,,41,-0.05704563424749602
20260623,605580.SH,恒盛能源,0.0,,42,-0.057466850713091516
20260623,002601.SZ,龙佰集团,0.0,,43,-0.05951496705284707
20260623,601108.SH,财通证券,0.0,,44,-0.05996922055088669
20260623,600851.SH,海欣股份,0.0,,45,-0.05998685706068675
20260623,601233.SH,桐昆股份,0.0,,46,-0.060011815903116696
20260623,002068.SZ,黑猫股份,0.0,,47,-0.060143042376667954
20260623,003031.SZ,中瓷电子,0.0,,48,-0.06038376219286374
20260623,002421.SZ,达实智能,0.0,,49,-0.062349690571256125
20260623,000510.SZ,新金路,0.0,,50,-0.0628597828537033
20260623,601179.SH,中国西电,0.0,,51,-0.06287126428970491
20260623,600352.SH,浙江龙盛,0.0,,52,-0.06408324644029656
20260623,002805.SZ,丰元股份,0.0,,53,-0.06425793279328172
20260623,603661.SH,恒林股份,0.0,,54,-0.06433780034065366
20260623,600791.SH,京能置业,0.0,,55,-0.06471952105071038
20260623,603082.SH,北自科技,0.0,,56,-0.06524341031961635
20260623,603067.SH,振华股份,0.0,,57,-0.06568610569739601
20260623,601519.SH,大智慧,0.0,,58,-0.06651061169915187
20260623,002258.SZ,利尔化学,0.0,,59,-0.06654174668232014
20260623,603629.SH,利通电子,0.0,,60,-0.06707242857740231
20260623,603012.SH,创力集团,0.0,,61,-0.06737187874634024
20260623,002842.SZ,翔鹭钨业,0.0,,62,-0.06751904043514906
20260623,000823.SZ,超声电子,0.0,,63,-0.0675202566393148
20260623,600160.SH,巨化股份,0.0,,64,-0.06775378549816172
20260623,603668.SH,天马科技,0.0,,65,-0.0677681166657768
20260623,000545.SZ,金浦钛业,0.0,,66,-0.06844656364837608
20260623,001359.SZ,平安电工,0.0,,67,-0.06931157551087133
