ts_code,trade_date,name,close,pct_change,turnover_rate,amount,l_sell,l_buy,l_amount,net_amount,net_rate,amount_rate,float_values,reason
000506.SZ,20260810,招金黄金,19.94,9.9835,13.08,2294767519.0,349886708.7,293806432.46,643693141.16,-56080276.24,-2.44,28.05,18518416802.34,日涨幅偏离值达到7%的前5只证券
000506.SZ,20260810,招金黄金,19.94,9.9835,13.08,5921971568.0,615070629.85,660723302.97,1275793932.82,45652673.12,0.77,21.54,18518416802.34,连续三个交易日内，涨幅偏离值累计达到20%的证券
000566.SZ,20260810,海南海药,6.05,1.0017,24.16,1952044418.0,201781326.57,162754273.44,364535600.01,-39027053.13,-2.0,18.67,7845250579.65,日换手率达到20%的前5只证券
000636.SZ,20260810,风华高科,61.7,5.8501,18.6,12572541667.0,816986590.71,1237023652.52,2054010243.23,420037061.81,3.34,16.34,71387687353.7,日振幅值达到15%的前5只证券
000779.SZ,20260810,甘咨询,11.57,-9.9611,0.57,30486950.0,9534837.0,4013633.0,13548470.0,-5521204.0,-18.11,44.44,5377423667.85,日跌幅偏离值达到7%的前5只证券
000779.SZ,20260810,甘咨询,11.57,-9.9611,0.57,80351736.0,21774040.0,7867688.0,29641728.0,-13906352.0,-17.31,36.89,5377423667.85,连续三个交易日内，跌幅偏离值累计达到20%的证券
001258.SZ,20260810,立新能源,14.48,10.0304,18.89,2519826914.0,151376763.98,316911642.6,468288406.58,165534878.62,6.57,18.58,13514496898.32,日涨幅偏离值达到7%的前5只证券
002194.SZ,20260810,武汉凡谷,10.0,-9.9099,18.3,948596040.0,104269507.72,63286871.8,167556379.52,-40982635.92,-4.32,17.66,5108788500.0,日跌幅偏离值达到7%的前5只证券
002354.SZ,20260810,天娱数科,8.37,4.2341,27.03,3619402276.0,741326988.56,447142487.19,1188469475.75,-294184501.37,-8.13,32.84,13607056930.23,日换手率达到20%的前5只证券
002580.SZ,20260810,圣阳股份,20.99,10.0105,20.33,1848851436.0,131619966.13,255249116.96,386869083.09,123629150.83,6.69,20.92,9494591412.0,日涨幅偏离值达到7%的前5只证券
002631.SZ,20260810,德尔未来,9.16,5.53,7.05,1002209747.0,138940915.02,144641270.7,283582185.72,5700355.68,0.57,28.3,7269122744.32,连续三个交易日内，涨幅偏离值累计达到20%的证券
002667.SZ,20260810,*ST威领,15.95,10.0,10.28,1071641647.0,187348110.28,155458015.0,342806125.28,-31890095.28,-2.98,31.99,3773945450.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
002721.SZ,20260810,金一文化,2.77,-10.0649,14.23,1067996630.0,115591281.55,76894621.0,192485902.55,-38696660.55,-3.62,18.02,7366478763.55,日跌幅偏离值达到7%的前5只证券
002739.SZ,20260810,儒意电影,9.93,9.9668,9.4,1866411406.0,231201235.48,324418752.46,555619987.94,93217516.98,4.99,29.77,20674278350.64,日涨幅偏离值达到7%的前5只证券
002762.SZ,20260810,金发拉比,9.37,-9.9904,3.27,65829742.0,20189367.0,11091490.0,31280857.0,-9097877.0,-13.82,47.52,1980615926.58,日跌幅偏离值达到7%的前5只证券
002792.SZ,20260810,通宇通讯,34.1,-8.3087,27.16,3164961869.0,586258423.5,661947648.47,1248206071.97,75689224.97,2.39,39.44,11519814836.2,日换手率达到20%的前5只证券
002842.SZ,20260810,翔鹭钨业,42.22,10.0052,24.15,2534627469.0,316304125.12,512467670.64,828771795.76,196163545.52,7.74,32.7,11334480796.98,日涨幅偏离值达到7%的前5只证券
002900.SZ,20260810,哈三联,14.83,10.0148,37.16,882898547.0,149923245.5,117148689.5,267071935.0,-32774556.0,-3.71,30.25,2389445192.0,日换手率达到20%的前5只证券
003032.SZ,20260810,传智教育,12.03,4.6087,35.27,1150710942.0,89030942.38,63632166.0,152663108.38,-25398776.38,-2.21,13.27,3422313744.24,日换手率达到20%的前5只证券
300139.SZ,20260810,晓程科技,52.49,9.3542,32.08,3698027873.0,313243462.4,317586199.91,630829662.31,4342737.51,0.12,17.06,12264772720.25,日换手率达到30%的前5只证券
300246.SZ,20260810,宝莱特,15.41,-19.9896,1.19,38745363.0,16100676.2,4545950.0,20646626.2,-11554726.2,-29.82,53.29,3259060792.13,日跌幅达到15%的前5只证券
300534.SZ,20260810,陇神戎发,15.88,-3.3475,32.49,1588522788.0,182038267.42,199518302.0,381556569.42,17480034.58,1.1,24.02,4796577629.44,日换手率达到30%的前5只证券
300862.SZ,20260810,蓝盾光电,22.81,19.9895,0.58,20085072.0,9776366.0,20085071.78,29861437.78,10308705.78,51.33,148.67,3455053669.67,日涨幅达到15%的前5只证券
301051.SZ,20260810,信濠光电,20.72,19.9768,11.95,524792428.0,77726695.88,116548783.1,194275478.98,38822087.22,7.4,37.02,4679345043.52,日涨幅达到15%的前5只证券
301051.SZ,20260810,信濠光电,20.72,19.9768,11.95,758942955.0,122885113.84,142484499.33,265369613.17,19599385.49,2.58,34.97,4679345043.52,连续三个交易日内，涨幅偏离值累计达到30%的证券
301080.SZ,20260810,百普赛斯,77.7,20.0,23.31,2264869005.0,433823135.89,389215959.84,823039095.73,-44607176.05,-1.97,36.34,9855262561.2,日涨幅达到15%的前5只证券
301080.SZ,20260810,百普赛斯,77.7,20.0,23.31,3180319289.0,610248916.64,553654542.5,1163903459.14,-56594374.14,-1.78,36.6,9855262561.2,连续三个交易日内，涨幅偏离值累计达到30%的证券
301234.SZ,20260810,五洲医疗,91.89,9.89,19.29,1242596226.0,121425254.87,137588857.53,259014112.4,16163602.66,1.3,20.84,3691277628.57,连续三个交易日内，涨幅偏离值累计达到30%的证券
301357.SZ,20260810,北方长龙,113.23,19.9979,12.25,1204444783.0,203796301.41,129810394.11,333606695.52,-73985907.3,-6.14,27.7,10779496000.0,日涨幅达到15%的前5只证券
301520.SZ,20260810,万邦医药,58.66,4.1363,50.12,959419790.0,83882901.29,75711322.49,159594223.78,-8171578.8,-0.85,16.63,1918090666.38,日换手率达到30%的前5只证券
301552.SZ,20260810,科力装备,26.79,15.5239,21.15,166601838.0,14465037.56,27866611.98,42331649.54,13401574.42,8.04,25.41,828882600.0,日涨幅达到15%的前5只证券
301583.SZ,20260810,托伦斯,163.28,9.7312,48.61,2339774459.0,134794238.99,283544125.51,418338364.5,148749886.52,6.36,17.88,5034146583.44,日换手率达到30%的前5只证券
301677.SZ,20260810,欣兴工具,63.6,1.5812,31.69,433768215.0,35411098.06,31293299.55,66704397.61,-4117798.51,-0.95,15.38,1363585144.8,日换手率达到30%的前5只证券
600272.SH,20260810,开开实业,14.27,10.0231,3.69,432153455.0,45007441.78,43867679.0,88875120.78,-1139762.78,-0.26,20.57,2319040000.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券
600327.SH,20260810,大东方,3.94,10.0559,4.51,153080942.0,22657325.0,32082767.92,54740092.92,9425442.92,6.16,35.76,3486031300.92,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
600363.SH,20260810,联创光电,20.52,-10.0,8.96,846270168.0,254260583.9,85434160.6,339694744.5,-168826423.3,-19.95,40.14,9252230994.0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
600397.SH,20260810,江钨装备,17.89,-2.8246,21.47,3768916180.0,526010035.57,431732725.0,957742760.57,-94277310.57,-2.5,25.41,17710382288.98,有价格涨跌幅限制的日价格振幅达到15%的前五只证券
600449.SH,20260810,宁夏建材,13.95,-10.0,0.72,48354885.0,35273970.0,8484390.0,43758360.0,-26789580.0,-55.4,90.49,6670625535.9,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
600698.SH,20260810,湖南天雁,7.22,10.061,5.74,335146001.0,49204624.68,64282873.0,113487497.68,15078248.32,4.5,33.86,6042781570.02,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
600721.SH,20260810,百花医药,11.59,9.962,1.33,1876263215.0,200033393.0,141201057.12,341234450.12,-58832335.88,-3.14,18.19,4456907089.65,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券
