ts_code,trade_date,close,open,high,low,vol,amount,vwap
000692.SZ,20260810,4.15,4.1,4.25,4.1,2415300.0,9935811.84,4.11
000720.SZ,20260810,3.68,3.69,3.7,3.67,863000.0,3183699.84,3.69
000839.SZ,20260810,2.89,2.89,2.89,2.88,2027900.0,5858787.84,2.89
000908.SZ,20260810,6.8,6.91,6.91,6.79,1182300.0,8135274.24,6.88
001223.SZ,20260810,40.6,41.07,41.07,40.45,135400.0,5557802.88,41.05
001267.SZ,20260810,45.0,45.19,45.29,44.5,1368600.0,61776071.68,45.14
001378.SZ,20260810,19.99,20.02,20.13,19.99,163970.0,3284236.48,20.03
002052.SZ,20260810,9.75,9.75,9.76,9.73,142200.0,1386440.96,9.75
002104.SZ,20260810,10.97,10.93,10.97,10.89,2118512.0,23152839.68,10.93
002180.SZ,20260810,18.6,18.5,18.6,18.5,1144912.96,21191232.0,18.51
002194.SZ,20260810,10.61,10.55,10.72,10.52,6742300.16,71156848.64,10.55
002212.SZ,20260810,6.69,6.66,6.72,6.66,4216499.84,28091504.64,6.66
002214.SZ,20260810,15.66,15.61,15.68,15.61,434700.0,6787127.04,15.61
002302.SZ,20260810,4.8,4.82,4.83,4.8,835700.0,4027222.08,4.82
002369.SZ,20260810,5.96,5.94,5.96,5.93,1129200.0,6709464.32,5.94
002376.SZ,20260810,6.52,6.52,6.57,6.5,1422800.0,9278864.0,6.52
002407.SZ,20260810,36.8,36.8,37.0,36.55,6266599.68,230609735.68,36.8
002425.SZ,20260810,3.38,3.38,3.44,3.35,6183100.16,20910192.64,3.38
002428.SZ,20260810,104.33,104.6,104.6,103.2,3885503.04,405656780.8,104.4
002443.SZ,20260810,9.26,9.29,9.3,9.24,1798000.0,16701479.68,9.29
002552.SZ,20260810,52.36,52.36,52.36,52.36,3398300.16,177934991.36,52.36
002631.SZ,20260810,8.8,8.7,8.82,8.7,1278200.0,11148829.44,8.72
002649.SZ,20260810,10.72,10.68,10.8,10.68,2967993.92,31726318.08,10.69
002686.SZ,20260810,6.34,6.33,6.38,6.33,725400.0,4593199.04,6.33
002721.SZ,20260810,2.99,2.93,2.99,2.93,26947998.72,79143690.24,2.94
002742.SZ,20260810,4.27,4.17,4.3,4.17,2194500.0,9165616.0,4.18
