trade_date,target_trade_date,jq_code,target_weight,risk_budget,regime,reason
20260407,20260408,601388.XSHG,0.1,1.0,RISK_ON,P0_EV_weight
20260407,20260408,603188.XSHG,0.1,1.0,RISK_ON,P0_EV_weight
20260407,20260408,002310.XSHE,0.1,1.0,RISK_ON,P0_EV_weight
20260407,20260408,002431.XSHE,0.1,1.0,RISK_ON,P0_EV_weight
20260407,20260408,002663.XSHE,0.1,1.0,RISK_ON,P0_EV_weight
20260407,20260408,002132.XSHE,0.1,1.0,RISK_ON,P0_EV_weight
20260407,20260408,002193.XSHE,0.1,1.0,RISK_ON,P0_EV_weight
20260407,20260408,600423.XSHG,0.1,1.0,RISK_ON,P0_EV_weight
20260407,20260408,002470.XSHE,0.1,1.0,RISK_ON,P0_EV_weight
20260407,20260408,600488.XSHG,0.1,1.0,RISK_ON,P0_EV_weight
