trade_date,target_trade_date,jq_code,target_weight,risk_budget,regime,reason
20260402,20260403,600339.XSHG,0.1,1.0,RISK_ON,P0_EV_weight
20260402,20260403,000720.XSHE,0.1,1.0,RISK_ON,P0_EV_weight
20260402,20260403,002263.XSHE,0.1,1.0,RISK_ON,P0_EV_weight
20260402,20260403,000950.XSHE,0.1,1.0,RISK_ON,P0_EV_weight
20260402,20260403,600594.XSHG,0.1,1.0,RISK_ON,P0_EV_weight
20260402,20260403,603222.XSHG,0.1,1.0,RISK_ON,P0_EV_weight
20260402,20260403,002038.XSHE,0.1,1.0,RISK_ON,P0_EV_weight
20260402,20260403,002309.XSHE,0.1,1.0,RISK_ON,P0_EV_weight
20260402,20260403,002051.XSHE,0.1,1.0,RISK_ON,P0_EV_weight
20260402,20260403,000788.XSHE,0.1,1.0,RISK_ON,P0_EV_weight
