trade_date,target_trade_date,jq_code,target_weight,risk_budget,regime,reason
20260415,20260416,000889.XSHE,0.25,1.0,RISK_ON,TopEVR_EV>3pct_Risk<1pct
20260415,20260416,605388.XSHG,0.25,1.0,RISK_ON,TopEVR_EV>3pct_Risk<1pct
20260415,20260416,002589.XSHE,0.25,1.0,RISK_ON,TopEVR_EV>3pct_Risk<1pct
20260415,20260416,002038.XSHE,0.25,1.0,RISK_ON,TopEVR_EV>3pct_Risk<1pct
