trade_date,target_trade_date,jq_code,target_weight,risk_budget,regime,reason
20260630,20260701,688286.XSHG,0.06999999999999999,0.7,CAUTION,P0_EV_weight
20260630,20260701,603335.XSHG,0.06999999999999999,0.7,CAUTION,P0_EV_weight
20260630,20260701,603067.XSHG,0.06999999999999999,0.7,CAUTION,P0_EV_weight
20260630,20260701,603991.XSHG,0.06999999999999999,0.7,CAUTION,P0_EV_weight
20260630,20260701,603120.XSHG,0.06999999999999999,0.7,CAUTION,P0_EV_weight
20260630,20260701,600641.XSHG,0.06999999999999999,0.7,CAUTION,P0_EV_weight
20260630,20260701,603078.XSHG,0.06999999999999999,0.7,CAUTION,P0_EV_weight
20260630,20260701,688352.XSHG,0.06999999999999999,0.7,CAUTION,P0_EV_weight
20260630,20260701,600367.XSHG,0.06999999999999999,0.7,CAUTION,P0_EV_weight
20260630,20260701,600707.XSHG,0.06999999999999999,0.7,CAUTION,P0_EV_weight
