trade_date,target_trade_date,jq_code,target_weight,risk_budget,regime,reason
20260612,20260615,600067.XSHG,0.5,1.0,RISK_ON,TopEVR_EV>3pct_Risk<1pct
20260612,20260615,600531.XSHG,0.5,1.0,RISK_ON,TopEVR_EV>3pct_Risk<1pct
