trade_date,target_trade_date,jq_code,target_weight,risk_budget,regime,reason
20260319,20260320,002310.XSHE,0.25,1.0,RISK_ON,TopEVR_EV>3pct_Risk<1pct
20260319,20260320,601218.XSHG,0.25,1.0,RISK_ON,TopEVR_EV>3pct_Risk<1pct
20260319,20260320,000601.XSHE,0.25,1.0,RISK_ON,TopEVR_EV>3pct_Risk<1pct
20260319,20260320,600666.XSHG,0.25,1.0,RISK_ON,TopEVR_EV>3pct_Risk<1pct
