trade_date,target_trade_date,jq_code,target_weight,risk_budget,regime,reason
20260417,20260420,601619.XSHG,0.1,1.0,RISK_ON,P0_EV_weight
20260417,20260420,002628.XSHE,0.1,1.0,RISK_ON,P0_EV_weight
20260417,20260420,002418.XSHE,0.1,1.0,RISK_ON,P0_EV_weight
20260417,20260420,002547.XSHE,0.1,1.0,RISK_ON,P0_EV_weight
20260417,20260420,001330.XSHE,0.1,1.0,RISK_ON,P0_EV_weight
20260417,20260420,002259.XSHE,0.1,1.0,RISK_ON,P0_EV_weight
20260417,20260420,605388.XSHG,0.1,1.0,RISK_ON,P0_EV_weight
20260417,20260420,600156.XSHG,0.1,1.0,RISK_ON,P0_EV_weight
20260417,20260420,600208.XSHG,0.1,1.0,RISK_ON,P0_EV_weight
20260417,20260420,603278.XSHG,0.1,1.0,RISK_ON,P0_EV_weight
