trade_date,target_trade_date,jq_code,target_weight,risk_budget,regime,reason
20260618,20260622,603407.XSHG,0.5,1.0,RISK_ON,TopEVR_EV>3pct_Risk<1pct
20260618,20260622,600545.XSHG,0.5,1.0,RISK_ON,TopEVR_EV>3pct_Risk<1pct
