ts_code,trade_date,name,close,pct_change,turnover_rate,amount,l_sell,l_buy,l_amount,net_amount,net_rate,amount_rate,float_values,reason
000592.SZ,20260916,平潭发展,8.71,9.9747,17.87,2889960143.0,182462120.81,639088236.46,821550357.27,456626115.65,15.8,28.43,16680455230.79,日涨幅偏离值达到7%的前5只证券
000759.SZ,20260916,中百集团,6.27,-7.1111,28.15,1160735810.0,148538688.83,149987088.0,298525776.83,1448399.17,0.12,25.72,4111276776.75,日换手率达到20%的前5只证券
000823.SZ,20260916,超声电子,25.12,5.1046,34.43,4925630793.0,831794986.48,611060586.75,1442855573.23,-220734399.73,-4.48,29.29,14944696035.04,日换手率达到20%的前5只证券
000823.SZ,20260916,超声电子,25.12,5.1046,34.43,13210813575.0,1516221847.53,1848914586.12,3365136433.65,332692738.59,2.52,25.47,14944696035.04,连续三个交易日内，涨幅偏离值累计达到20%的证券
000868.SZ,20260916,安凯客车,3.69,-7.75,8.63,298933207.0,46080005.26,41957691.46,88037696.72,-4122313.8,-1.38,29.45,3466806604.65,日跌幅偏离值达到7%的前5只证券
000978.SZ,20260916,桂林旅游,8.79,-10.0307,3.41,140477385.0,34494473.94,37814580.0,72309053.94,3320106.06,2.36,51.47,4114788538.77,日跌幅偏离值达到7%的前5只证券
000981.SZ,20260916,山子高科,2.74,-9.2715,11.37,2988468860.0,466215941.26,266141963.63,732357904.89,-200073977.63,-6.69,24.51,26066595694.82,日跌幅偏离值达到7%的前5只证券
000993.SZ,20260916,闽东电力,18.48,10.0,21.76,1811384814.0,248592390.0,156615352.6,405207742.6,-91977037.4,-5.08,22.37,8462942888.4,日涨幅偏离值达到7%的前5只证券
000993.SZ,20260916,闽东电力,18.48,10.0,21.76,4022191830.0,434431361.35,317495209.2,751926570.55,-116936152.15,-2.91,18.69,8462942888.4,连续三个交易日内，涨幅偏离值累计达到20%的证券
001216.SZ,20260916,华瓷股份,18.07,9.9817,1.69,150474387.0,30344775.0,69030585.19,99375360.19,38685810.19,25.71,66.04,4460330115.93,连续三个交易日内，涨幅偏离值累计达到20%的证券
002161.SZ,20260916,远望谷,7.17,9.9693,14.7,726951150.0,75663701.51,177740857.25,253404558.76,102077155.74,14.04,34.86,5302999039.5,日振幅值达到15%的前5只证券
002212.SZ,20260916,天融信,6.99,-10.0386,3.93,320673240.0,179336139.0,51688953.0,231025092.0,-127647186.0,-39.81,72.04,8156275789.17,日跌幅偏离值达到7%的前5只证券
