trade_date,ts_code,name,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,limit_times,up_stat,industry,turnover_ratio,amount,float_mv,total_mv,seal_amount
20260916,000055.SZ,方大集团,U,3.82,3.82,3.12,0,28750821.0,103857,103857,1.0,1/1,装修建材,3.42,85135468.0,2581763918.78,4102199535.68,28750821.0
20260916,000592.SZ,平潭发展,U,8.71,8.71,7.13,0,188862866.0,101751,101751,1.0,1/1,林业Ⅱ,17.87,2889960144.0,16680455230.79,16825811604.16,188862866.0
20260916,000670.SZ,盈方微,U,7.96,7.96,6.52,0,80667786.0,95157,95157,1.0,1/1,其他电子,9.29,601680384.0,6610382612.92,6733718060.8,80667786.0
20260916,000720.SZ,新能泰山,U,4.17,4.17,3.41,0,36638871.0,93921,93921,1.0,1/1,电网设备,5.28,272591312.0,5239736651.07,5239736638.56,36638871.0
20260916,000731.SZ,四川美丰,U,7.99,7.99,6.53,1,16677519.0,110009,111109,1.0,1/1,农化制品,5.48,234380842.0,4385118941.0,4385118972.96,16677519.0
20260916,000753.SZ,漳州发展,U,5.5,5.5,4.5,0,38008850.0,103045,103045,1.0,1/1,综合Ⅱ,5.66,298219008.0,5453145890.5,5453145896.0,38008850.0
20260916,000993.SZ,闽东电力,U,18.48,18.48,15.12,20,43368956.0,93651,135727,6.0,6/6,电力,21.76,1811384816.0,8462942888.4,8462942906.88,43368956.0
20260916,001209.SZ,洪兴股份,U,19.23,19.23,15.73,1,24291336.0,131730,131748,1.0,1/1,服装家纺,4.5,80848625.0,1848514441.08,2529181905.6,24291336.0
20260916,001216.SZ,华瓷股份,U,18.07,18.07,14.79,0,133558676.0,92500,92500,2.0,2/2,家居用品,1.69,75532907.0,4460330115.93,5275687131.52,133558676.0
20260916,001326.SZ,联域股份,U,85.4,85.4,69.88,10,18642820.0,131100,133527,1.0,1/1,照明设备,13.36,264755356.0,2051079896.6,6251280000.0,18642820.0
20260916,001378.SZ,德冠新材,U,22.55,22.55,18.45,4,8631689.0,110130,132551,1.0,1/1,塑料,16.56,307667904.0,1901887543.05,3908674484.0,8631689.0
20260916,002068.SZ,黑猫股份,U,10.14,10.14,8.3,0,160883734.0,93018,93018,1.0,1/1,橡胶,5.09,376181616.0,7452959024.94,7456400328.0,160883734.0
20260916,002095.SZ,生 意 宝,U,16.35,16.35,13.37,0,65407161.0,142451,142451,1.0,1/1,数字媒体,6.96,274567648.0,4115432585.25,4131972000.0,65407161.0
20260916,002137.SZ,实益达,U,8.2,8.2,6.71,2,37046780.0,95951,102354,1.0,1/1,光学光电,16.26,521304624.0,3250963439.2,4735539753.6,37046780.0
20260916,002161.SZ,远 望 谷,U,7.17,7.17,5.87,6,12509499.0,102003,110503,1.0,2/4,其他电子,14.7,726951152.0,5302999039.5,5304060615.36,12509499.0
20260916,002281.SZ,光迅科技,U,185.21,185.21,151.53,0,339861090.0,103500,103500,1.0,1/1,通信设备,5.24,7404579840.0,145580570367.92,153325882174.72,339861090.0
20260916,002285.SZ,世联行,U,2.39,2.39,1.95,4,4988169.0,130354,133439,1.0,1/1,房地产服务,6.83,312818704.0,4729832420.59,4762861405.6,4988169.0
20260916,002300.SZ,太阳电缆,U,8.38,8.38,6.86,0,101697082.0,93615,93615,1.0,1/1,电网设备,6.52,385979600.0,6052805367.8,6053156372.48,101697082.0
20260916,002303.SZ,美盈森,U,5.79,5.79,4.73,1,19885176.0,134324,140639,1.0,1/1,包装印刷,11.89,717947456.0,6180034809.75,8866364107.2,19885176.0
20260916,002383.SZ,合众思壮,U,8.16,8.16,6.68,1,54357211.0,94209,94345,1.0,1/1,军工电子,6.88,408078144.0,6041340088.8,6041340080.64,54357211.0
20260916,002388.SZ,新亚制程,U,6.78,6.78,5.54,2,23699490.0,105145,112433,1.0,1/1,其他电子,5.43,180100927.0,3432195296.1,3434302038.72,23699490.0
20260916,002396.SZ,星网锐捷,U,38.83,38.83,31.77,2,126536951.0,131242,144606,1.0,1/1,通信设备,18.34,5194746624.0,29410428565.98,29410428488.32,126536951.0
20260916,002442.SZ,龙星科技,U,5.68,5.68,4.64,0,45342304.0,92500,92500,1.0,1/1,橡胶,4.54,126778986.0,2791781156.56,2859162502.4,45342304.0
20260916,002489.SZ,浙江永强,U,3.04,3.04,2.48,1,27909632.0,141015,145521,1.0,1/1,家居用品,4.36,244852944.0,5815650577.12,6593809612.8,27909632.0
20260916,002491.SZ,通鼎互联,U,24.45,24.45,20.01,6,156222565.0,112454,131206,2.0,2/2,通信设备,24.5,6719072768.0,28764662062.2,30073365427.2,156222565.0
20260916,002577.SZ,雷柏科技,U,19.89,19.89,16.27,0,21370452.0,140924,140924,1.0,1/1,计算机设,3.01,162093468.0,5582585970.0,5582884320.0,21370452.0
20260916,002584.SZ,西陇科学,U,9.55,9.55,7.81,0,148050785.0,93224,93224,2.0,2/2,电子化学,11.74,528102064.0,4594880677.9,5588816772.8,148050785.0
20260916,002617.SZ,露笑科技,U,7.02,7.02,5.74,0,155561283.0,93406,93406,1.0,1/1,电力,5.91,767538128.0,13180905120.24,13402401143.04,155561283.0
20260916,002631.SZ,德尔未来,U,11.23,11.23,9.19,0,60831337.0,103600,103600,2.0,2/2,家居用品,5.66,486219200.0,8913137037.96,8953486742.4,60831337.0
20260916,002655.SZ,共达电声,U,37.06,37.06,30.32,3,101158976.0,130742,133418,1.0,1/1,消费电子,8.12,1050144208.0,13462864026.0,13512039236.48,101158976.0
