ts_code,trade_date,close,open,high,low,vol,amount,vwap
000572.SZ,20260916,4.05,4.01,4.07,4.01,8703399.68,34936655.36,4.01
000812.SZ,20260916,3.77,3.78,3.8,3.76,1374300.0,5193865.92,3.78
000823.SZ,20260916,23.13,23.02,23.43,23.02,5604195.84,129190205.44,23.05
000839.SZ,20260916,2.81,2.82,2.85,2.8,14327499.52,40395706.88,2.82
000868.SZ,20260916,3.73,3.6,3.73,3.6,5332199.04,19221309.44,3.61
000962.SZ,20260916,57.31,57.22,57.4,57.22,523900.0,30004551.68,57.27
000978.SZ,20260916,8.79,8.79,8.79,8.79,977500.0,8592225.28,8.79
000980.SZ,20260916,2.13,2.12,2.18,2.12,31794800.64,67473751.04,2.12
000981.SZ,20260916,2.83,2.8,2.85,2.8,55332101.12,155115130.88,2.8
000993.SZ,20260916,17.55,17.22,17.64,17.14,7539598.72,130282004.48,17.28
001212.SZ,20260916,35.68,35.69,35.75,35.67,214700.0,7664568.32,35.7
001216.SZ,20260916,18.07,18.07,18.07,18.07,2077416.96,37538923.52,18.07
001223.SZ,20260916,46.57,46.11,47.0,46.11,265640.0,12271925.76,46.2
001896.SZ,20260916,12.33,12.25,12.35,12.24,3086400.0,37825891.84,12.26
002141.SZ,20260916,6.71,6.71,6.73,6.66,3870700.16,25967485.44,6.71
002172.SZ,20260916,4.9,4.95,4.95,4.89,2391500.0,11818397.44,4.94
002212.SZ,20260916,6.99,6.99,6.99,6.99,20434300.16,142835763.2,6.99
002213.SZ,20260916,29.65,29.72,29.72,29.49,1305800.0,38735508.48,29.66
002232.SZ,20260916,16.31,16.65,16.65,16.25,2704300.16,44958653.44,16.63
002346.SZ,20260916,18.58,18.6,18.64,18.51,234500.0,4360440.0,18.59
002362.SZ,20260916,17.47,17.61,17.61,17.37,2275000.0,39899200.0,17.54
002487.SZ,20260916,41.88,41.1,41.95,41.09,8304490.24,342631874.56,41.26
002491.SZ,20260916,22.56,22.44,22.68,22.43,12800810.24,287767040.0,22.48
002522.SZ,20260916,5.9,5.86,5.96,5.86,8240899.84,48398694.4,5.87
002531.SZ,20260916,8.45,8.35,8.5,8.35,18658595.84,156443248.64,8.39
002560.SZ,20260916,7.39,7.34,7.42,7.33,2959280.0,21738214.4,7.35
002579.SZ,20260916,18.67,18.6,18.83,18.6,4136044.16,77105008.64,18.64
002584.SZ,20260916,9.26,9.21,9.36,9.12,11074300.16,102219868.16,9.23
002585.SZ,20260916,12.12,12.06,12.3,12.01,15517341.44,187366215.68,12.08
002631.SZ,20260916,10.13,10.2,10.26,10.13,933200.0,9518588.8,10.2
002669.SZ,20260916,13.8,13.76,14.0,13.76,1526500.0,21050019.84,13.79
002846.SZ,20260916,12.71,12.73,12.73,12.47,4059600.0,51485972.48,12.68
002882.SZ,20260916,25.69,25.8,25.8,25.4,3175699.84,81847434.24,25.77
002897.SZ,20260916,74.75,74.85,75.05,74.5,380400.0,28474741.76,74.86
002912.SZ,20260916,25.86,25.61,26.16,25.61,2254012.0,57836011.52,25.66
