ts_code,trade_date,minute_freq,minute_rows,has_minute_data,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,reseal_speed_score,reseal_acceptance_score,intraday_vwap,intraday_vwap_position,late_volume_ratio,late_price_change_pct,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,limitup_path_score,limitup_quality_score,intraday_risk_score,intraday_tag
000657.SZ,20260806,1min,241,1,10:29:00,10:55:00,3,3,4.0051,2,6.0,82.0,33.6696,61.3549,1.8664,0.084681,1.0836,1.0606,0,70.0,25.9,29.2559,56.215,late_withdraw_risk
001339.SZ,20260806,1min,241,1,,,0,0,,0,,0.0,0.0,81.2177,2.8593,0.114963,1.0157,,0,0.0,0.0,0.0,80.0,no_limit_touch
002485.SZ,20260806,1min,241,1,14:01:00,15:00:00,1,0,0.678,0,,0.0,60.9322,5.6196,4.9895,0.011878,0.0,0.0,31,0.0,45.0,63.5297,12.0,neutral_limitup
002667.SZ,20260806,1min,241,1,13:53:00,15:00:00,3,1,1.4837,1,31.0,34.0,55.9979,13.1154,2.7796,0.014896,0.0,0.0,31,0.0,41.8,60.6094,32.93,neutral_limitup
002759.SZ,20260806,1min,241,1,13:42:00,15:00:00,2,1,1.9784,1,62.0,20.0,48.1295,16.0364,4.0135,0.080429,0.8464,0.0,13,12.0,36.0,52.6388,40.3,weak_limitup
300051.SZ,20260806,1min,241,1,,,0,0,,0,,0.0,0.0,8.5211,3.0381,0.138216,0.6881,,0,0.0,0.0,0.0,80.0,no_limit_touch
300084.SZ,20260806,1min,241,1,,,0,0,,0,,0.0,0.0,12.1976,2.8068,0.138183,0.5613,,0,0.0,0.0,0.0,80.0,no_limit_touch
300097.SZ,20260806,1min,241,1,,,0,0,,0,,0.0,0.0,9.3051,2.5249,0.117623,0.0,,0,0.0,0.0,0.0,80.0,no_limit_touch
300127.SZ,20260806,1min,241,1,,,0,0,,0,,0.0,0.0,26.5913,0.7849,0.096333,0.8277,,0,0.0,0.0,0.0,80.0,no_limit_touch
300134.SZ,20260806,1min,241,1,,,0,0,,0,,0.0,0.0,9.23,3.9009,0.101134,0.6296,,0,0.0,0.0,0.0,80.0,no_limit_touch
