ts_code,trade_date,name,close,pct_change,turnover_rate,amount,l_sell,l_buy,l_amount,net_amount,net_rate,amount_rate,float_values,reason
000657.SZ,20260806,中钨高新,62.5,8.8281,11.8,19260767113.0,3446803765.13,2685115694.06,6131919459.19,-761688071.07,-3.95,31.84,90840750437.5,连续三个交易日内，涨幅偏离值累计达到20%的证券
000820.SZ,20260806,神雾节能,3.76,-8.7379,25.92,294974379.0,38681377.68,22202372.95,60883750.63,-16479004.73,-5.59,20.64,1116595457.52,日跌幅偏离值达到7%的前5只证券
000962.SZ,20260806,东方钽业,53.86,4.3192,10.16,4903805204.0,995726294.74,720225681.63,1715951976.37,-275500613.11,-5.62,34.99,27101153076.4,连续三个交易日内，涨幅偏离值累计达到20%的证券
001258.SZ,20260806,立新能源,12.19,-9.9039,15.85,1882717389.0,158008224.0,119589450.77,277597674.77,-38418773.23,-2.04,14.74,11377214488.96,日跌幅偏离值达到7%的前5只证券
001267.SZ,20260806,汇绿生态,38.81,10.0057,12.21,2778782038.0,561022969.2,602040886.21,1163063855.41,41017917.01,1.48,41.86,23618080015.98,日涨幅偏离值达到7%的前5只证券
001267.SZ,20260806,汇绿生态,38.81,10.0057,12.21,4562805115.0,891173571.2,813362458.32,1704536029.52,-77811112.88,-1.71,37.36,23618080015.98,连续三个交易日内，涨幅偏离值累计达到20%的证券
001339.SZ,20260806,智微智能,83.54,8.4794,11.05,3563240664.0,790671617.55,729141080.89,1519812698.44,-61530536.66,-1.73,42.65,13525098598.88,连续三个交易日内，涨幅偏离值累计达到20%的证券
002080.SZ,20260806,中材科技,51.52,5.5521,4.62,8290254534.0,1822073743.65,1552709489.55,3374783233.2,-269364254.1,-3.25,40.71,86456927047.68,连续三个交易日内，涨幅偏离值累计达到20%的证券
002303.SZ,20260806,美盈森,5.59,6.8834,15.24,1946685072.0,306328095.2,319752439.58,626080534.78,13424344.38,0.69,32.16,5404865108.63,连续三个交易日内，涨幅偏离值累计达到20%的证券
002354.SZ,20260806,天娱数科,8.1,2.2727,27.15,3535214191.0,495799578.28,400552692.07,896352270.35,-95246886.21,-2.69,25.35,13168119609.9,日换手率达到20%的前5只证券
002407.SZ,20260806,多氟多,36.09,9.997,20.73,7607945021.0,936384855.39,898104266.91,1834489122.3,-38280588.48,-0.5,24.11,38932713481.05,日涨幅偏离值达到7%的前5只证券
002425.SZ,20260806,凯撒文化,3.82,10.0865,11.96,610160073.0,129519960.94,128874479.3,258394440.24,-645481.64,-0.11,42.35,3515110225.86,连续三个交易日内，涨幅偏离值累计达到20%的证券
002428.SZ,20260806,云南锗业,90.98,9.9988,11.97,7063060985.0,903578777.31,1382725102.56,2286303879.87,479146325.25,6.78,32.37,59413181162.5,日涨幅偏离值达到7%的前5只证券
002428.SZ,20260806,云南锗业,90.98,9.9988,11.97,12527546124.0,1216246102.78,2370099930.67,3586346033.45,1153853827.89,9.21,28.63,59413181162.5,连续三个交易日内，涨幅偏离值累计达到20%的证券
002552.SZ,20260806,宝鼎科技,43.27,9.9898,4.81,1945923100.0,562033501.0,387074954.0,949108455.0,-174958547.0,-8.99,48.77,15945137315.03,连续三个交易日内，涨幅偏离值累计达到20%的证券
002579.SZ,20260806,中京电子,13.93,7.319,28.69,2294047597.0,329094819.28,321422476.13,650517295.41,-7672343.15,-0.33,28.36,8126927683.42,日换手率达到20%的前5只证券
002579.SZ,20260806,中京电子,13.93,7.319,28.69,3300861523.0,378389202.04,468222054.76,846611256.8,89832852.72,2.72,25.65,8126927683.42,连续三个交易日内，涨幅偏离值累计达到20%的证券
