ts_code,trade_date,close,open,high,low,vol,amount,vwap
000045.SZ,20260730,9.57,9.51,9.58,9.51,173500.0,1653451.04,9.53
000428.SZ,20260730,4.44,4.44,4.44,4.44,10484199.68,46549847.04,4.44
000503.SZ,20260730,7.13,7.15,7.17,7.13,908800.0,6502862.72,7.16
000517.SZ,20260730,1.87,1.86,1.88,1.84,4056400.0,7538364.16,1.86
000533.SZ,20260730,11.51,11.52,11.6,11.4,6400600.32,73698365.44,11.51
000566.SZ,20260730,5.47,5.45,5.5,5.44,3882300.16,21176373.76,5.46
000659.SZ,20260730,2.62,2.61,2.63,2.61,728300.0,1901921.92,2.61
000668.SZ,20260730,20.65,20.86,20.87,20.5,79400.0,1653144.96,20.82
000736.SZ,20260730,4.29,4.28,4.33,4.27,1330000.0,5695642.24,4.28
000779.SZ,20260730,12.29,12.2,12.3,12.18,1345400.0,16428947.2,12.21
000859.SZ,20260730,7.81,7.76,7.87,7.76,690900.0,5369815.04,7.77
000948.SZ,20260730,14.45,14.41,14.46,14.41,2136400.0,30795368.96,14.42
001323.SZ,20260730,17.18,17.17,17.23,17.17,207300.0,3560824.96,17.18
001358.SZ,20260730,25.8,25.37,25.9,25.37,726526.0,18471182.08,25.42
001376.SZ,20260730,11.17,11.13,11.2,11.13,638400.0,7111911.04,11.14
002037.SZ,20260730,6.63,6.66,6.7,6.6,904600.0,6026083.2,6.66
002173.SZ,20260730,20.25,20.18,20.47,20.18,3362287.04,67945815.04,20.21
002195.SZ,20260730,6.57,6.57,6.65,6.56,6744300.16,44350873.6,6.58
002199.SZ,20260730,13.15,13.26,13.36,13.0,904100.0,11980710.4,13.25
002212.SZ,20260730,6.4,6.41,6.44,6.29,8068899.84,51627274.24,6.4
002279.SZ,20260730,6.61,6.58,6.65,6.58,4744800.0,31253975.04,6.59
002309.SZ,20260730,3.26,3.21,3.28,3.21,7934300.16,25567262.72,3.22
002310.SZ,20260730,2.6,2.58,2.64,2.58,9608600.32,24851612.16,2.59
002338.SZ,20260730,38.86,38.83,38.97,38.83,193100.0,7502629.12,38.85
002387.SZ,20260730,6.98,6.99,6.99,6.96,535300.0,3739077.12,6.99
002388.SZ,20260730,5.06,4.99,5.06,4.99,3558000.0,17786758.4,5.0
002642.SZ,20260730,7.2,7.19,7.25,7.19,2651900.0,19093991.68,7.2
002687.SZ,20260730,4.87,4.88,4.89,4.82,1068900.0,5216176.96,4.88
002795.SZ,20260730,6.01,6.01,6.03,6.0,378200.0,2274825.92,6.02
002827.SZ,20260730,31.45,31.45,31.45,31.45,744900.0,23427102.72,31.45
002847.SZ,20260730,52.0,52.28,52.4,51.97,206300.0,10777401.6,52.24
002869.SZ,20260730,15.59,15.59,15.68,15.55,72400.0,1129750.0,15.6
002882.SZ,20260730,20.83,20.58,21.0,20.58,1240600.0,25607424.0,20.64
002889.SZ,20260730,11.51,11.5,11.72,11.5,3123520.0,35923450.88,11.5
002903.SZ,20260730,26.2,26.19,26.5,26.0,1195600.0,31306135.04,26.18
002969.SZ,20260730,12.6,12.45,12.77,12.45,3096300.16,38646412.8,12.48
002995.SZ,20260730,16.3,16.3,16.4,16.25,258600.0,4216502.08,16.31
003032.SZ,20260730,7.94,7.8,7.98,7.7,15477899.52,120869406.72,7.81
600076.SH,20260730,2.9,2.9,2.9,2.9,428600.0,1242940.0,2.9
600191.SH,20260730,9.45,9.45,9.45,9.45,249700.0,2359664.96,9.45
600199.SH,20260730,7.56,7.5,7.56,7.5,1697500.0,12736942.08,7.5
600228.SH,20260730,6.67,6.67,6.67,6.67,799900.0,5335333.12,6.67
600303.SH,20260730,2.63,2.63,2.63,2.63,459800.0,1209274.0,2.63
600619.SH,20260730,12.91,12.8,12.91,12.8,601900.0,7705845.12,12.8
600629.SH,20260730,12.48,12.48,12.48,12.48,280000.0,3494400.0,12.48
600693.SH,20260730,9.28,9.28,9.28,9.28,4637200.0,43033216.0,9.28
600756.SH,20260730,15.32,15.32,15.32,15.32,1031200.0,15797984.0,15.32
