ts_code,trade_date,minute_freq,minute_rows,has_minute_data,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,reseal_speed_score,reseal_acceptance_score,intraday_vwap,intraday_vwap_position,late_volume_ratio,late_price_change_pct,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,limitup_path_score,limitup_quality_score,intraday_risk_score,intraday_tag
002512.SZ,20260730,1min,241,1,14:32:00,15:00:00,2,1,1.084,1,12.0,61.0,67.8459,3.5188,4.8653,0.484273,4.2373,0.0,16,78.7692,2.5077,26.7899,51.7661,late_withdraw_risk
002547.SZ,20260730,1min,241,1,09:30:00,15:00:00,1,0,0.0,0,,0.0,65.0,2.43,0.0,0.021816,0.0,0.0,31,0.0,70.0,76.0,8.25,healthy_limitup
002612.SZ,20260730,1min,241,1,10:23:00,14:57:00,4,1,2.9412,0,,0.0,35.3529,15.2348,2.3974,0.086391,1.0363,0.2558,0,70.0,29.5,31.3809,60.775,late_withdraw_risk
002667.SZ,20260730,1min,241,1,09:49:00,15:00:00,3,2,4.4369,2,114.5,20.0,21.3788,11.4781,2.1078,0.003327,0.0,0.0,31,0.0,54.0,55.7137,42.3,neutral_limitup
002731.SZ,20260730,1min,241,1,14:43:00,15:00:00,1,0,2.4272,0,,0.0,50.4369,1.9267,6.9191,0.205102,4.0404,0.0,18,16.5184,15.8704,43.1431,20.499,weak_limitup
300164.SZ,20260730,1min,241,1,,,0,0,,0,,0.0,0.0,11.5431,3.4383,0.126194,2.0513,,0,0.0,0.0,0.0,80.0,no_limit_touch
300290.SZ,20260730,1min,241,1,,,0,0,,0,,0.0,0.0,5.0301,0.1969,0.079245,-1.3699,,0,0.0,0.0,0.0,80.0,no_limit_touch
300605.SZ,20260730,1min,241,1,09:37:00,13:01:00,1,1,8.3948,0,,0.0,2.631,10.3445,-0.9139,0.144053,2.5,5.4428,0,93.6421,36.5895,18.844,65.6221,late_withdraw_risk
300688.SZ,20260730,1min,241,1,,,0,0,,0,,0.0,0.0,30.2642,1.2416,0.123091,-0.9376,,0,0.0,0.0,0.0,80.0,no_limit_touch
300804.SZ,20260730,1min,241,1,,,0,0,,0,,0.0,0.0,39.2457,1.8455,0.153419,-1.1867,,0,0.0,0.0,0.0,80.0,no_limit_touch
300911.SZ,20260730,1min,241,1,,,0,0,,0,,0.0,0.0,20.4062,0.5576,0.078648,1.5339,,0,0.0,0.0,0.0,80.0,no_limit_touch
300981.SZ,20260730,1min,241,1,,,0,0,,0,,0.0,0.0,14.1813,-0.0094,0.069965,-2.4088,,0,0.0,0.0,0.0,80.0,no_limit_touch
300989.SZ,20260730,1min,241,1,,,0,0,,0,,0.0,0.0,10.6482,4.8999,0.134605,2.3831,,0,0.0,0.0,0.0,80.0,no_limit_touch
301526.SZ,20260730,1min,241,1,,,0,0,,0,,0.0,0.0,31.5571,4.3505,0.109466,-5.968,,0,0.0,0.0,0.0,80.0,no_limit_touch
301632.SZ,20260730,1min,241,1,,,0,0,,0,,0.0,0.0,15.7037,1.7593,0.14585,1.2033,,0,0.0,0.0,0.0,80.0,no_limit_touch
301677.SZ,20260730,1min,241,1,,,0,0,,0,,0.0,0.0,98.5561,-16.3928,0.104118,-5.2329,,0,0.0,0.0,0.0,80.0,no_limit_touch
603336.SH,20260730,1min,241,1,,,0,0,,0,,0.0,0.0,8.4497,5.0923,0.376488,6.4748,,0,0.0,0.0,0.0,80.0,no_limit_touch
688095.SH,20260730,1min,241,1,,,0,0,,0,,0.0,0.0,56.2679,-0.7249,0.065007,-0.4101,,0,0.0,0.0,0.0,80.0,no_limit_touch
688260.SH,20260730,1min,241,1,14:23:00,14:26:00,1,1,5.8469,0,,0.0,17.9186,95.4375,7.725,0.074438,0.7941,3.2012,0,70.0,17.5,20.7506,62.575,late_withdraw_risk
688369.SH,20260730,1min,241,1,,,0,0,,0,,0.0,0.0,18.1736,4.217,0.192844,2.9348,,0,0.0,0.0,0.0,80.0,no_limit_touch
920000.BJ,20260730,1min,241,1,,,0,0,,0,,0.0,0.0,14.0961,8.1858,0.075282,1.7345,,0,0.0,0.0,0.0,80.0,no_limit_touch
920088.BJ,20260730,1min,241,1,,,0,0,,0,,0.0,0.0,49.4666,3.6053,0.142275,0.8858,,0,0.0,0.0,0.0,80.0,no_limit_touch
