trade_date,industry,limit_up_count,rank
20260529,火力发电,7,1
20260529,百货,6,2
20260529,电气设备,4,3
20260529,专用机械,3,4
20260529,元器件,3,5
20260529,区域地产,3,6
20260529,化学制药,2,7
20260529,医疗保健,2,8
20260529,建筑工程,2,9
20260529,超市连锁,2,10
