trade_date,ts_code,name,industry,is_hot_board,board_rank,board_limit_up_count,is_st_like
20260529,000025.SZ,特  力Ａ,综合类,0,,,0
20260529,000037.SZ,深南电A,火力发电,1,1.0,7.0,0
20260529,000090.SZ,天健集团,建筑工程,1,9.0,2.0,0
20260529,000151.SZ,中成股份,商贸代理,0,,,0
20260529,000539.SZ,粤电力Ａ,火力发电,1,1.0,7.0,0
20260529,000608.SZ,阳光股份,区域地产,1,6.0,3.0,1
20260529,000767.SZ,晋控电力,火力发电,1,1.0,7.0,0
20260529,000799.SZ,酒鬼酒,白酒,0,,,0
20260529,000926.SZ,福星股份,区域地产,1,6.0,3.0,0
20260529,001269.SZ,欧晶科技,矿物制品,0,,,0
20260529,002081.SZ,金 螳 螂,装修装饰,0,,,0
20260529,002251.SZ,步步高,超市连锁,1,10.0,2.0,0
20260529,002457.SZ,青龙管业,塑料,0,,,0
20260529,002608.SZ,江苏国信,火力发电,1,1.0,7.0,0
20260529,002806.SZ,华锋股份,汽车配件,0,,,0
20260529,002824.SZ,和胜股份,铝,0,,,0
20260529,002995.SZ,天地在线,互联网,0,,,0
20260529,300486.SZ,东杰智能,专用机械,1,4.0,3.0,0
20260529,301360.SZ,荣旗科技,专用机械,1,4.0,3.0,0
20260529,301439.SZ,泓淋电力,电气设备,1,3.0,4.0,0
20260529,600011.SH,华能国际,火力发电,1,1.0,7.0,0
20260529,600110.SH,诺德股份,电气设备,1,3.0,4.0,0
20260529,600162.SH,香江控股,全国地产,0,,,0
20260529,600280.SH,中央商场,百货,1,2.0,6.0,0
20260529,600488.SH,津药药业,化学制药,1,7.0,2.0,0
20260529,600530.SH,交大昂立,医疗保健,1,8.0,2.0,0
20260529,600622.SH,光大嘉宝,区域地产,1,6.0,3.0,0
20260529,600693.SH,东百集团,百货,1,2.0,6.0,0
20260529,600726.SH,华电能源,火力发电,1,1.0,7.0,0
20260529,600828.SH,茂业商业,百货,1,2.0,6.0,0
20260529,600857.SH,宁波中百,百货,1,2.0,6.0,0
20260529,600863.SH,华能蒙电,火力发电,1,1.0,7.0,0
20260529,600865.SH,百大集团,百货,1,2.0,6.0,0
20260529,600869.SH,远东股份,电气设备,1,3.0,4.0,0
20260529,600979.SH,广安爱众,水力发电,0,,,0
20260529,601086.SH,国芳集团,百货,1,2.0,6.0,0
20260529,601116.SH,三江购物,超市连锁,1,10.0,2.0,0
20260529,601566.SH,九牧王,服饰,0,,,0
20260529,601702.SH,华峰铝业,铝,0,,,0
20260529,603011.SH,合锻智能,专用机械,1,4.0,3.0,0
20260529,603060.SH,国检集团,建筑工程,1,9.0,2.0,0
20260529,603303.SH,得邦照明,家用电器,0,,,0
20260529,603324.SH,盛剑科技,环境保护,0,,,0
20260529,603435.SH,嘉德利,元器件,1,5.0,3.0,0
20260529,603439.SH,三力制药,中成药,0,,,0
20260529,603616.SH,韩建河山,水泥,0,,,0
20260529,603618.SH,杭电股份,电气设备,1,3.0,4.0,0
20260529,603890.SH,春秋电子,元器件,1,5.0,3.0,0
20260529,605177.SH,东亚药业,化学制药,1,7.0,2.0,0
20260529,605277.SH,新亚电子,元器件,1,5.0,3.0,0
20260529,688108.SH,赛诺医疗,医疗保健,1,8.0,2.0,0
