ts_code,trade_date,name,close,pct_change,turnover_rate,amount,l_sell,l_buy,l_amount,net_amount,net_rate,amount_rate,float_values,reason
000010.SZ,20260617,*ST美丽,2.0,-4.7619,3.33,169092309.0,23813729.0,17878148.0,41691877.0,-5935581.0,-3.51,24.66,1746109934.0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
000100.SZ,20260617,TCL科技,5.12,10.1075,11.14,10656098124.0,1180702938.88,2180657722.71,3361360661.59,999954783.83,9.38,31.54,97956015626.24,日涨幅偏离值达到7%的前5只证券
000632.SZ,20260617,ST三木,3.5,-4.8913,3.41,165120395.0,31539780.98,21041400.0,52581180.98,-10498380.98,-6.36,31.84,1629185621.0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
000636.SZ,20260617,风华高科,74.06,4.886,14.22,33738750049.0,4813246416.44,4359761481.07,9173007897.51,-453484935.37,-1.34,27.19,85688391000.66,连续三个交易日内，涨幅偏离值累计达到20%的证券
000725.SZ,20260617,京东方A,6.71,10.0,5.25,12134264342.0,1020366124.92,2522741196.62,3543107321.54,1502375071.7,12.38,29.2,240722459829.91,日涨幅偏离值达到7%的前5只证券
000777.SZ,20260617,中核科技,21.86,10.0151,20.64,1958038166.0,198828507.6,159195412.22,358023919.82,-39633095.38,-2.02,18.28,8381360678.22,连续三个交易日内，涨幅偏离值累计达到20%的证券
000911.SZ,20260617,*ST广糖,4.5,-5.0633,2.43,116007953.0,25741495.0,27334572.0,53076067.0,1593077.0,1.37,45.75,1801439181.0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
001203.SZ,20260617,大中矿业,34.36,-7.9561,3.77,1740525744.0,291208027.42,253587954.08,544795981.5,-37620073.34,-2.16,31.3,44873270831.92,日跌幅偏离值达到7%的前5只证券
001203.SZ,20260617,大中矿业,34.36,-7.9561,3.77,4993784995.0,657155739.35,439844253.61,1096999992.96,-217311485.74,-4.35,21.97,44873270831.92,连续三个交易日内，跌幅偏离值累计达到20%的证券
001211.SZ,20260617,双枪科技,32.49,-10.0,12.02,376198200.0,89437871.47,98648727.63,188086599.1,9210856.16,2.45,50.0,3032620563.78,日跌幅偏离值达到7%的前5只证券
001257.SZ,20260617,盛龙股份,32.72,-2.503,63.15,2913160272.0,508833810.1,495728061.62,1004561871.72,-13105748.48,-0.45,34.48,4480938167.36,日振幅值达到15%的前5只证券
001259.SZ,20260617,利仁科技,68.95,6.8827,15.04,454889848.0,118233127.0,101224170.5,219457297.5,-17008956.5,-3.74,48.24,3278193206.05,日振幅值达到15%的前5只证券
002051.SZ,20260617,中工国际,12.5,-2.1143,12.91,2022089159.0,367829757.98,256684653.44,624514411.42,-111145104.54,-5.5,30.88,15330149062.5,日振幅值达到15%的前5只证券
002072.SZ,20260617,凯瑞德,9.18,8.8968,12.87,422308092.0,114620954.17,97381306.49,212002260.66,-17239647.68,-4.08,50.2,3373941924.0,日振幅值达到15%的前5只证券
002080.SZ,20260617,中材科技,82.41,9.9973,4.92,6698619785.0,1159824544.88,1545990909.66,2705815454.54,386166364.78,5.76,40.39,138294164557.44,日涨幅偏离值达到7%的前5只证券
002080.SZ,20260617,中材科技,82.41,9.9973,4.92,14417472531.0,2281292111.91,3027389139.11,5308681251.02,746097027.2,5.17,36.82,138294164557.44,连续三个交易日内，涨幅偏离值累计达到20%的证券
002141.SZ,20260617,贤丰控股,4.28,10.0257,16.09,1340466953.0,190277389.0,176462690.61,366740079.61,-13814698.39,-1.03,27.36,4420965215.44,连续三个交易日内，涨幅偏离值累计达到20%的证券
002378.SZ,20260617,章源钨业,34.88,-7.9197,10.55,4492750174.0,444130847.48,343100030.78,787230878.26,-101030816.7,-2.25,17.52,41685833350.72,日跌幅偏离值达到7%的前5只证券
002421.SZ,20260617,达实智能,3.83,-7.7108,26.41,2060824508.0,236566086.74,209284329.22,445850415.96,-27281757.52,-1.32,21.63,7672934622.38,日跌幅偏离值达到7%的前5只证券
002436.SZ,20260617,兴森科技,47.8,8.39,17.0,27279421411.0,3419318077.57,3928518455.48,7347836533.05,509200377.91,1.87,26.94,72557074601.8,连续三个交易日内，涨幅偏离值累计达到20%的证券
002484.SZ,20260617,江海股份,104.93,9.9895,7.47,14901683203.0,3498074013.46,3129288435.44,6627362448.9,-368785578.02,-2.47,44.47,86092154766.45,连续三个交易日内，涨幅偏离值累计达到20%的证券
002490.SZ,20260617,山东墨龙,7.42,-5.3571,8.52,1467766349.0,236959035.79,145811827.0,382770862.79,-91147208.79,-6.21,26.08,4019577240.0,连续三个交易日内，跌幅偏离值累计达到20%的证券
002491.SZ,20260617,通鼎互联,28.71,10.0,16.0,15875291981.0,1612566198.76,2010348251.43,3622914450.19,397782052.67,2.51,22.82,33776421286.41,连续三个交易日内，涨幅偏离值累计达到20%的证券
002515.SZ,20260617,金字火腿,9.47,3.9517,22.74,3977865379.0,551387509.08,766822774.35,1318210283.43,215435265.27,5.42,33.14,10434509310.28,连续三个交易日内，涨幅偏离值累计达到20%的证券
002547.SZ,20260617,*ST春兴,3.08,-4.0498,3.66,373873706.0,40965844.22,42125773.0,83091617.22,1159928.78,0.31,22.22,3402806071.28,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
002552.SZ,20260617,宝鼎科技,72.16,1.7341,6.09,1632268018.0,313690776.29,125000152.46,438690928.75,-188690623.83,-11.56,26.88,26591197334.24,日振幅值达到15%的前5只证券
002585.SZ,20260617,双星新材,14.86,6.0671,32.59,4255695583.0,584591528.68,698490846.22,1283082374.9,113899317.54,2.68,30.15,13177205067.24,日换手率达到20%的前5只证券
002585.SZ,20260617,双星新材,14.86,6.0671,32.59,6319848181.0,667561943.13,988989183.72,1656551126.85,321427240.59,5.09,26.21,13177205067.24,连续三个交易日内，涨幅偏离值累计达到20%的证券
002613.SZ,20260617,北玻股份,5.1,4.7228,26.13,1023235022.0,112054836.65,80000038.0,192054874.65,-32054798.65,-3.13,18.77,3945726771.6,日换手率达到20%的前5只证券
002742.SZ,20260617,冀衡医药,3.61,-8.6076,4.2,81866333.0,10566294.0,10748230.0,21314524.0,181936.0,0.22,26.04,1891496044.03,日跌幅偏离值达到7%的前5只证券
002842.SZ,20260617,翔鹭钨业,43.38,-6.4078,26.97,3167568472.0,500349942.56,285701865.52,786051808.08,-214648077.04,-6.78,24.82,11645897133.42,日换手率达到20%的前5只证券
002851.SZ,20260617,麦格米特,178.9,9.3253,13.55,18713912188.0,2353101124.49,4770030717.8,7123131842.29,2416929593.31,12.92,38.06,81981266877.9,连续三个交易日内，涨幅偏离值累计达到20%的证券
002916.SZ,20260617,深南电路,444.27,10.0005,1.81,5194632556.0,958541153.02,1119564707.54,2078105860.56,161023554.52,3.1,40.0,295354894351.5,日涨幅偏离值达到7%的前5只证券
002938.SZ,20260617,鹏鼎控股,119.01,10.0009,2.79,7448793106.0,1165903806.97,1726792692.44,2892696499.41,560888885.47,7.53,38.83,274839630961.65,日涨幅偏离值达到7%的前5只证券
002972.SZ,20260617,科安达,16.56,4.8101,16.43,1072517455.0,166079016.24,191142665.53,357221681.77,25063649.29,2.34,33.31,2229742976.4,连续三个交易日内，涨幅偏离值累计达到20%的证券
002989.SZ,20260617,中天精装,33.97,10.0065,12.11,1132958354.0,192691727.61,222094583.8,414786311.41,29402856.19,2.6,36.61,6227980683.87,连续三个交易日内，涨幅偏离值累计达到20%的证券
003036.SZ,20260617,泰坦股份,104.79,6.6999,5.28,3288534006.0,517924660.67,505234738.97,1023159399.64,-12689921.7,-0.39,31.11,22664587724.52,连续三个交易日内，涨幅偏离值累计达到20%的证券
118018.SH,20260617,瑞科转债,287.364,20.0,,4205731450.0,934382970.0,956045290.0,1890428260.0,21662320.0,0.52,44.95,,"非上市首日,当日收盘价涨幅达15%的前五只可转债"
118018.SH,20260617,瑞科转债,287.364,20.0,,12397619500.0,2758558820.0,2756527190.0,5515086010.0,-2031630.0,-0.02,44.49,,连续3个交易日内日收盘价格涨幅偏离值达到30%的可转债
118018.SH,20260617,瑞科转债,287.364,20.0,,32303372110.0,32303372100.0,32303372110.0,64606744210.0,10.0,0.0,200.0,,连续10个交易日内收盘价格涨幅偏离值累计达100%的可转债
123270.SZ,20260617,盛德转债,208.0,2.4631,,2933391976.0,684042833.69,687358024.54,1371400858.23,3315190.85,0.11,46.75,,连续三个交易日内，涨幅偏离值累计达到30%的可转债
123271.SZ,20260617,通合转债,157.3,57.3,,91235845.0,32042340.2,67993911.7,100036251.9,35951571.5,39.41,109.65,,上市首日可转债
300088.SZ,20260617,长信科技,10.57,19.9773,16.91,4322246745.0,327242160.09,713371799.84,1040613959.93,386129639.75,8.93,24.08,26271760336.29,日涨幅达到15%的前5只证券
300088.SZ,20260617,长信科技,10.57,19.9773,16.91,7769555804.0,702434493.71,1050739139.01,1753173632.72,348304645.3,4.48,22.56,26271760336.29,连续三个交易日内，涨幅偏离值累计达到30%的证券
300255.SZ,20260617,常山药业,24.92,-15.1515,7.83,1897781109.0,208984920.01,178680381.49,387665301.5,-30304538.52,-1.6,20.43,22867174579.76,日跌幅达到15%的前5只证券
300255.SZ,20260617,常山药业,24.92,-15.1515,7.83,4247763045.0,374768669.85,431911182.4,806679852.25,57142512.55,1.35,18.99,22867174579.76,连续三个交易日内，跌幅偏离值累计达到30%的证券
300283.SZ,20260617,温州宏丰,22.15,19.9892,31.34,2311039940.0,266759321.12,381191299.9,647950621.02,114431978.78,4.95,28.04,8133889819.3,日换手率达到30%的前5只证券
