ts_code,trade_date,minute_freq,minute_rows,has_minute_data,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,reseal_speed_score,reseal_acceptance_score,intraday_vwap,intraday_vwap_position,late_volume_ratio,late_price_change_pct,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,limitup_path_score,limitup_quality_score,intraday_risk_score,intraday_tag
002514.SZ,20260902,1min,241,1,09:44:00,15:00:00,2,4,3.0837,4,17.75,47.25,15.0353,2.1948,3.428,0.004693,0.0,0.0,31,0.0,39.45,47.2631,53.07,high_open_board_risk
300154.SZ,20260902,1min,241,1,,,0,0,,0,,0.0,0.0,12.813,3.0985,0.164129,-0.8258,,0,0.0,0.0,0.0,80.0,no_limit_touch
300192.SZ,20260902,1min,241,1,,,0,0,,0,,0.0,0.0,17.8074,3.4404,0.14433,0.6008,,0,0.0,0.0,0.0,80.0,no_limit_touch
300572.SZ,20260902,1min,241,1,,,0,0,,0,,0.0,0.0,23.4072,3.0025,0.142162,0.3329,,0,0.0,0.0,0.0,80.0,no_limit_touch
300922.SZ,20260902,1min,241,1,,,0,0,,0,,0.0,0.0,20.8397,0.2894,0.075488,2.0508,,0,0.0,0.0,0.0,80.0,no_limit_touch
300950.SZ,20260902,1min,241,1,,,0,0,,0,,0.0,0.0,18.8621,2.2156,0.118184,-0.1554,,0,0.0,0.0,0.0,80.0,no_limit_touch
301189.SZ,20260902,1min,241,1,,,0,0,,0,,0.0,0.0,58.5162,2.9458,0.102747,0.133,,0,0.0,0.0,0.0,80.0,no_limit_touch
301357.SZ,20260902,1min,241,1,,,0,0,,0,,0.0,0.0,104.9447,1.2914,0.101659,-0.5613,,0,0.0,0.0,0.0,80.0,no_limit_touch
301606.SZ,20260902,1min,241,1,,,0,0,,0,,0.0,0.0,55.7109,-1.0248,0.096793,0.4738,,0,0.0,0.0,0.0,80.0,no_limit_touch
301688.SZ,20260902,1min,241,1,,,0,0,,0,,0.0,0.0,59.6475,-9.7698,0.07607,-8.7642,,0,0.0,0.0,0.0,80.0,no_limit_touch
603221.SH,20260902,1min,241,1,09:33:00,09:34:00,1,0,6.1291,0,,0.0,28.2252,32.8225,1.6681,0.131563,-0.3286,0.7141,0,70.0,52.5,39.5926,28.375,late_withdraw_risk
603269.SH,20260902,1min,241,1,,,0,0,,0,,0.0,0.0,26.2283,4.5056,0.106122,1.6691,,0,0.0,0.0,0.0,80.0,no_limit_touch
603595.SH,20260902,1min,241,1,14:30:00,15:00:00,1,0,1.5873,0,,0.0,55.4762,28.9205,4.5626,0.126948,0.0,0.0,31,0.0,20.0,50.6429,15.75,weak_limitup
688084.SH,20260902,1min,241,1,,,0,0,,0,,0.0,0.0,46.2876,3.0514,0.100995,-0.1465,,0,0.0,0.0,0.0,80.0,no_limit_touch
688156.SH,20260902,1min,241,1,09:50:00,09:50:00,1,0,8.1047,0,,0.0,16.3719,22.2843,-0.3336,0.093601,-0.7152,6.2474,0,100.0,45.0,25.1616,37.0,late_withdraw_risk
688543.SH,20260902,1min,241,1,,,0,0,,0,,0.0,0.0,44.0666,2.1409,0.071348,0.8289,,0,0.0,0.0,0.0,80.0,no_limit_touch
920008.BJ,20260902,1min,241,1,,,0,0,,0,,0.0,0.0,22.2476,0.3705,0.06123,-1.1072,,0,0.0,0.0,0.0,80.0,no_limit_touch
920078.BJ,20260902,1min,241,1,,,0,0,,0,,0.0,0.0,20.7371,1.8946,0.130745,1.9788,,0,0.0,0.0,0.0,80.0,no_limit_touch
920088.BJ,20260902,1min,241,1,,,0,0,,0,,0.0,0.0,47.6198,-2.5614,0.108118,-2.1097,,0,0.0,0.0,0.0,80.0,no_limit_touch
920098.BJ,20260902,1min,241,1,,,0,0,,0,,0.0,0.0,21.0264,2.4429,0.100059,-3.4081,,0,0.0,0.0,0.0,80.0,no_limit_touch
920122.BJ,20260902,1min,241,1,,,0,0,,0,,0.0,0.0,25.7008,0.2303,0.079548,0.1555,,0,0.0,0.0,0.0,80.0,no_limit_touch
920158.BJ,20260902,1min,241,1,,,0,0,,0,,0.0,0.0,9.1705,0.8667,0.096848,1.6484,,0,0.0,0.0,0.0,80.0,no_limit_touch
920188.BJ,20260902,1min,241,1,,,0,0,,0,,0.0,0.0,25.7421,-4.7865,0.059942,-1.1694,,0,0.0,0.0,0.0,80.0,no_limit_touch
920222.BJ,20260902,1min,241,1,,,0,0,,0,,0.0,0.0,27.7461,3.6904,0.088325,1.3028,,0,0.0,0.0,0.0,80.0,no_limit_touch
920225.BJ,20260902,1min,241,1,,,0,0,,0,,0.0,0.0,19.0684,-2.9285,0.108137,-0.9631,,0,0.0,0.0,0.0,80.0,no_limit_touch
920509.BJ,20260902,1min,241,1,,,0,0,,0,,0.0,0.0,21.9153,1.6185,0.107182,1.6431,,0,0.0,0.0,0.0,80.0,no_limit_touch
920748.BJ,20260902,1min,241,1,,,0,0,,0,,0.0,0.0,31.0447,5.3642,0.085402,-0.5473,,0,0.0,0.0,0.0,80.0,no_limit_touch
000628.SZ,20260902,1min,241,1,10:44:00,15:00:00,1,0,0.438,0,,0.0,62.3718,53.2184,2.9532,0.013314,0.0,0.0,31,0.0,57.0,69.3615,10.2,neutral_limitup
000635.SZ,20260902,1min,241,1,09:30:00,15:00:00,1,0,0.0,0,,0.0,65.0,7.94,0.0,0.013393,0.0,0.0,31,0.0,70.0,76.0,8.25,healthy_limitup
000852.SZ,20260902,1min,241,1,09:33:00,15:00:00,1,1,2.4752,1,1.0,100.0,73.1485,5.986,1.2354,0.023067,0.0,0.0,31,0.0,80.0,82.9446,10.7,healthy_limitup
000892.SZ,20260902,1min,241,1,09:30:00,15:00:00,1,0,0.0,0,,0.0,65.0,5.2,-0.0,0.363452,0.0,0.0,31,33.0213,61.7447,64.0298,17.7436,neutral_limitup
001278.SZ,20260902,1min,241,1,13:19:00,15:00:00,1,0,9.0011,0,,0.0,10.9934,17.4477,4.4261,0.036418,0.0,0.0,31,0.0,45.0,48.548,12.0,weak_limitup
001326.SZ,20260902,1min,241,1,13:13:00,15:00:00,1,0,1.2125,0,,0.0,57.7248,68.9199,6.5005,0.020127,0.0,0.0,31,0.0,45.0,62.5674,12.0,neutral_limitup
001366.SZ,20260902,1min,241,1,13:09:00,15:00:00,1,0,9.5862,0,,0.0,7.4828,14.0226,3.4048,0.02711,0.0,0.0,31,0.0,45.0,47.4948,12.0,weak_limitup
