trade_date,industry,limit_up_count,rank
20260421,元器件,5,1
20260421,汽车配件,5,2
20260421,火力发电,3,3
20260421,造纸,3,4
20260421,化工原料,2,5
20260421,家居用品,2,6
20260421,家用电器,2,7
20260421,广告包装,2,8
20260421,建筑工程,2,9
20260421,影视音像,2,10
