trade_date,ts_code,name,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,limit_times,up_stat,industry,turnover_ratio,amount,float_mv,total_mv,seal_amount
20260707,000973.SZ,佛塑科技,U,14.58,14.58,11.93,3,49664816.0,93103,134503,1.0,1/1,塑料,10.3,1442843984.0,14105029833.18,35841092077.44,49664816.0
20260707,001206.SZ,依依股份,U,19.54,19.54,15.98,0,24730253.0,95230,95230,1.0,1/1,个护用品,7.6,154515203.0,2088131509.32,3612825008.32,24730253.0
20260707,001229.SZ,魅视科技,U,38.82,38.82,31.76,0,119577983.0,93006,93006,1.0,1/1,计算机设,2.47,70328792.0,2863021778.1,5568034122.0,119577983.0
20260707,001230.SZ,劲旅环境,U,17.42,17.42,14.26,1,30203980.0,131054,131821,1.0,1/1,环境治理,5.32,97822555.0,1915830312.76,3271066264.18,30203980.0
20260707,001311.SZ,多利科技,U,19.67,19.67,16.09,0,58479736.0,93145,93145,1.0,1/1,汽车零部件,1.94,66098081.0,3484158193.88,7940034057.76,58479736.0
20260707,001365.SZ,天海电子,U,43.46,43.46,35.56,0,166659756.0,93818,93818,1.0,1/1,汽车零部件,13.72,337661968.0,2499195375.16,22816500000.0,166659756.0
20260707,002129.SZ,TCL中环,U,11.02,11.02,9.02,1,138748114.0,100524,132657,1.0,1/1,光伏设备,8.74,3797452160.0,44518373396.0,44555135851.52,138748114.0
20260707,002137.SZ,实益达,U,11.43,11.43,9.35,5,60222395.0,95357,131354,1.0,1/1,光学光电,25.26,1120029792.0,4531515865.83,6600880412.64,60222395.0
20260707,002185.SZ,华天科技,U,21.93,21.93,17.95,5,419434451.0,103015,131618,1.0,1/1,半导体,16.93,11999102720.0,72865753031.01,72882679898.88,419434451.0
20260707,002497.SZ,雅化集团,U,24.65,24.65,20.17,0,370881435.0,92500,92500,1.0,1/1,化学制品,1.67,437457072.0,26118834709.75,28410666315.2,370881435.0
20260707,002585.SZ,双星新材,U,11.37,11.37,9.31,0,146700992.0,94315,94315,1.0,1/1,塑料,4.92,481444992.0,10082424065.58,12976838052.96,146700992.0
20260707,002841.SZ,视源股份,U,43.08,43.08,35.24,0,520606032.0,92500,92500,1.0,1/1,消费电子,1.06,238093079.0,22459561813.68,30120956315.52,520606032.0
20260707,002951.SZ,金时科技,U,14.84,14.84,12.14,0,95367776.0,93503,93503,1.0,1/1,其他电源,1.5,87552170.0,5952686467.0,6010200000.0,95367776.0
20260707,003004.SZ,声迅股份,U,79.95,79.95,65.41,0,119837055.0,110854,110854,1.0,1/1,计算机设,4.91,259925160.0,5495949763.2,6544975711.95,119837055.0
