ts_code,trade_date,minute_freq,minute_rows,has_minute_data,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,reseal_speed_score,reseal_acceptance_score,intraday_vwap,intraday_vwap_position,late_volume_ratio,late_price_change_pct,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,limitup_path_score,limitup_quality_score,intraday_risk_score,intraday_tag
000610.SZ,20260904,1min,241,1,,,0,0,,0,,0.0,0.0,7.6756,3.1842,0.133942,1.7995,,0,0.0,0.0,0.0,80.0,no_limit_touch
002354.SZ,20260904,1min,241,1,09:45:00,14:55:00,4,6,2.924,5,2.4,93.0,8.0061,8.4225,0.327,0.137932,0.7151,1.1696,0,70.0,11.1,14.8968,67.585,late_withdraw_risk
002514.SZ,20260904,1min,241,1,,,0,0,,0,,0.0,0.0,2.4522,3.1723,0.130401,2.4291,,0,0.0,0.0,0.0,80.0,no_limit_touch
002548.SZ,20260904,1min,241,1,13:16:00,14:57:00,1,1,1.9438,0,,0.0,41.3369,4.5097,1.5586,0.110177,-1.0799,1.0799,27,28.1987,27.9503,42.929,50.5571,weak_limitup
002789.SZ,20260904,1min,241,1,10:05:00,11:03:00,3,3,3.2432,2,21.0,44.0,24.9405,12.6986,0.7984,0.072106,0.471,1.1583,0,70.0,18.3,23.2172,66.855,late_withdraw_risk
002856.SZ,20260904,1min,241,1,09:31:00,15:00:00,1,0,1.7199,0,,0.0,54.6806,20.1304,1.0908,0.01027,0.0,0.0,31,0.0,70.0,72.9042,8.25,neutral_limitup
300010.SZ,20260904,1min,241,1,,,0,0,,0,,0.0,0.0,4.1067,3.2468,0.14746,0.0,,0,0.0,0.0,0.0,80.0,no_limit_touch
300225.SZ,20260904,1min,241,1,,,0,0,,0,,0.0,0.0,7.8011,-0.1424,0.082003,-0.1282,,0,0.0,0.0,0.0,80.0,no_limit_touch
300300.SZ,20260904,1min,241,1,,,0,0,,0,,0.0,0.0,8.7446,4.407,0.117737,1.6704,,0,0.0,0.0,0.0,80.0,no_limit_touch
300468.SZ,20260904,1min,241,1,09:40:00,13:12:00,4,4,5.2083,3,2.6667,91.6667,17.8333,28.1016,-2.1408,0.066779,-0.9723,4.5139,0,79.7083,28.4062,23.2057,63.5495,late_withdraw_risk
300828.SZ,20260904,1min,241,1,,,0,0,,0,,0.0,0.0,17.7268,2.1051,0.130984,0.2215,,0,0.0,0.0,0.0,80.0,no_limit_touch
300864.SZ,20260904,1min,241,1,,,0,0,,0,,0.0,0.0,28.9763,-0.0908,0.137063,-0.4128,,0,0.0,0.0,0.0,80.0,no_limit_touch
300961.SZ,20260904,1min,241,1,,,0,0,,0,,0.0,0.0,14.3928,1.8568,0.174795,0.4798,,0,0.0,0.0,0.0,80.0,no_limit_touch
