trade_date,ts_code,name,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,limit_times,up_stat,industry,turnover_ratio,amount,float_mv,total_mv,seal_amount
20260904,000428.SZ,华天酒店,U,4.69,4.69,3.83,0,31297659.0,95857,95857,1.0,1/1,酒店餐饮,6.09,280402176.0,4778762940.0,4778762940.0,31297659.0
20260904,000560.SZ,我爱我家,U,3.15,3.15,2.57,25,,93321,,,3/6,房地产服务,33.33,2428572960.0,7379467574.85,7419827671.2,
20260904,000592.SZ,平潭发展,U,7.49,7.49,6.13,1,152791506.0,104303,132230,1.0,1/1,林业Ⅱ,17.8,2471567696.0,14344042443.01,14469038911.04,152791506.0
20260904,000702.SZ,正虹科技,U,6.26,6.26,5.12,0,28325874.0,111833,111833,1.0,1/1,饲料,5.23,110905654.0,2169872174.48,2169872149.44,28325874.0
20260904,000735.SZ,罗 牛 山,U,6.13,6.13,5.01,0,57271977.0,111036,111036,1.0,1/1,养殖业,6.91,471560288.0,7055001779.21,7058778269.92,57271977.0
20260904,000798.SZ,中水渔业,U,10.14,10.14,8.3,0,68788411.0,94830,94830,1.0,1/1,渔业,5.9,213634474.0,3709579189.68,3709807420.8,68788411.0
20260904,000876.SZ,新 希 望,U,7.7,7.7,6.3,11,4607040.0,130451,145618,1.0,1/1,饲料,4.02,1360256304.0,34650063671.3,38208487116.8,4607040.0
20260904,000892.SZ,欢瑞世纪,U,5.59,5.59,4.57,20,10029019.0,95430,144109,1.0,4/5,影视院线,43.85,1660285776.0,3973365314.36,5483680883.2,10029019.0
20260904,001222.SZ,源飞宠物,U,16.1,16.1,13.18,0,20962683.0,135042,135042,1.0,1/1,文娱用品,10.24,180684691.0,1819278828.5,3073329000.0,20962683.0
20260904,001316.SZ,润贝航科,U,30.18,30.18,24.7,3,23490301.0,112951,130824,1.0,1/1,炼化及贸,5.24,228986064.0,4538106240.0,4863856725.84,23490301.0
20260904,001366.SZ,播恩集团,U,14.36,14.36,11.75,0,70654072.0,94448,94448,1.0,2/3,饲料,9.39,206619808.0,2307364800.0,2307364800.0,70654072.0
20260904,002124.SZ,天邦食品,U,2.42,2.42,1.98,1,27342950.0,95448,110515,1.0,1/1,养殖业,14.64,686686384.0,4773149068.16,5377079892.8,27342950.0
20260904,002403.SZ,爱仕达,U,11.28,11.28,9.23,0,87603300.0,93133,93133,2.0,2/2,小家电,4.09,134563284.0,3351981201.12,3842403137.28,87603300.0
20260904,002564.SZ,天沃科技,U,4.93,4.93,4.03,0,84331101.0,95012,95012,1.0,1/1,专用设备,1.9,78292653.0,4234399071.61,4234399086.4,84331101.0
20260904,002702.SZ,海欣食品,U,5.61,5.61,4.59,0,69217919.0,104227,104227,1.0,1/1,食品加工,6.23,153909626.0,2573552437.5,3117813600.0,69217919.0
20260904,002827.SZ,高争民爆,U,66.15,66.15,54.13,3,79489147.0,93039,94315,1.0,1/1,化学制品,3.5,632718592.0,18257325581.25,18326592900.0,79489147.0
