trade_date,industry,limit_up_count,rank
20260825,通用设备,4,1
20260825,一般零售,3,2
20260825,农化制品,3,3
20260825,包装印刷,3,4
20260825,汽车零部件,3,5
20260825,装修装饰,3,6
20260825,专用设备,2,7
20260825,中药Ⅱ,2,8
20260825,化学制品,2,9
20260825,化学制药,2,10
