ts_code,trade_date,close,open,high,low,vol,amount,vwap
000017.SZ,20260825,8.6,8.6,8.6,8.6,2570094.08,22102807.04,8.6
000065.SZ,20260825,9.89,9.98,9.98,9.85,4753000.0,47332874.24,9.96
000603.SZ,20260825,39.26,39.7,39.7,39.26,1572300.0,62383124.48,39.68
000628.SZ,20260825,47.29,47.37,47.5,47.29,495500.0,23472453.12,47.37
000710.SZ,20260825,9.6,9.61,9.66,9.6,989000.0,9508782.72,9.62
000723.SZ,20260825,3.93,3.92,3.99,3.88,12240161.28,48042506.24,3.93
000925.SZ,20260825,8.97,9.01,9.01,8.87,5989100.16,53908433.92,9.0
000931.SZ,20260825,5.44,5.49,5.52,5.44,8250599.68,45312721.92,5.49
001268.SZ,20260825,23.69,23.39,24.01,23.39,444820.0,10435843.2,23.46
002015.SZ,20260825,15.93,15.85,16.0,15.85,13800999.68,219037081.6,15.87
002017.SZ,20260825,15.48,15.39,15.6,15.39,2931240.96,45175239.68,15.41
002038.SZ,20260825,6.12,6.08,6.18,6.07,3741699.84,22768058.88,6.09
002041.SZ,20260825,10.2,10.18,10.28,10.16,3736499.84,38104163.84,10.2
002045.SZ,20260825,8.75,8.7,8.77,8.7,569400.0,4958255.04,8.71
002052.SZ,20260825,8.91,8.9,8.97,8.89,458000.0,4076917.12,8.9
002084.SZ,20260825,4.35,4.35,4.35,4.35,610400.0,2655240.0,4.35
002172.SZ,20260825,4.63,4.6,4.7,4.6,10545500.16,48714122.24,4.62
002192.SZ,20260825,75.0,75.2,75.69,74.88,1770500.0,133280430.08,75.28
002209.SZ,20260825,12.75,12.73,12.8,12.66,196100.0,2495992.0,12.73
002277.SZ,20260825,6.45,6.44,6.5,6.44,3626781.12,23374433.28,6.45
002396.SZ,20260825,31.02,30.89,31.22,30.89,1229200.0,38009320.96,30.92
002412.SZ,20260825,11.94,11.92,12.0,11.77,13439600.64,160179251.2,11.92
