ts_code,trade_date,name,close,pct_change,turnover_rate,amount,l_sell,l_buy,l_amount,net_amount,net_rate,amount_rate,float_values,reason
000017.SZ,20260825,深中华A,8.6,9.9744,13.12,566604911.0,112671510.4,112254739.0,224926249.4,-416771.4,-0.07,39.7,4185965919.98,连续三个交易日内，涨幅偏离值累计达到20%的证券
000506.SZ,20260825,招金黄金,20.61,-7.744,10.83,2121703577.0,231577275.48,247536647.28,479113922.76,15959371.8,0.75,22.58,19140650466.21,日跌幅偏离值达到7%的前5只证券
000603.SZ,20260825,盛达资源,36.27,-9.0065,14.26,3512665059.0,486322801.86,616176074.54,1102498876.4,129853272.68,3.7,31.39,24181802340.93,日跌幅偏离值达到7%的前5只证券
000688.SZ,20260825,国城矿业,30.97,-8.6431,2.65,991615461.0,153038307.19,201142164.09,354180471.28,48103856.9,4.85,35.72,36701413064.42,日跌幅偏离值达到7%的前5只证券
002041.SZ,20260825,登海种业,11.21,10.0098,9.64,1381569450.0,109815463.17,277075608.9,386891072.07,167260145.73,12.11,28.0,9864800000.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
002081.SZ,20260825,金螳螂,5.5,10.0,8.28,1145819008.0,127504413.54,395307284.18,522811697.72,267802870.64,23.37,45.63,14589028146.0,日涨幅偏离值达到7%的前5只证券
002084.SZ,20260825,海鸥住工,4.35,10.1266,0.4,30411805.0,5802835.0,19907670.0,25710505.0,14104835.0,46.38,84.54,2804159822.7,连续三个交易日内，涨幅偏离值累计达到20%的证券
002132.SZ,20260825,恒星科技,4.81,-7.5,16.1,1091336186.0,251888035.9,124737248.48,376625284.38,-127150787.42,-11.65,34.51,6730086636.91,日跌幅偏离值达到7%的前5只证券
002172.SZ,20260825,澳洋健康,4.62,4.0541,31.19,1121455557.0,232143900.83,93883439.0,326027339.83,-138260461.83,-12.33,29.07,3534950172.6,日换手率达到20%的前5只证券
002412.SZ,20260825,汉森制药,12.33,9.9911,21.27,1236227036.0,200679041.23,98383197.86,299062239.09,-102295843.37,-8.27,24.19,6138428850.0,日涨幅偏离值达到7%的前5只证券
002437.SZ,20260825,誉衡药业,4.3,9.1371,37.64,3342669553.0,354664335.58,410360113.99,765024449.57,55695778.41,1.67,22.89,9030661559.3,日换手率达到20%的前5只证券
002445.SZ,20260825,中南文化,3.71,10.089,0.24,37105790.0,15012645.1,17410862.0,32423507.1,2398216.9,6.46,87.38,8778803167.33,连续三个交易日内，涨幅偏离值累计达到20%的证券
002491.SZ,20260825,通鼎互联,21.4,2.8352,24.28,6021230751.0,1047864850.31,592448684.34,1640313534.65,-455416165.97,-7.56,27.24,25176432234.4,日换手率达到20%的前5只证券
002536.SZ,20260825,飞龙股份,51.56,5.6557,13.92,9557498771.0,1819443289.69,1706735705.63,3526178995.32,-112707584.06,-1.18,36.89,28116836813.64,连续三个交易日内，涨幅偏离值累计达到20%的证券
002580.SZ,20260825,圣阳股份,21.23,0.8551,24.59,2338854258.0,488610717.18,238958666.26,727569383.44,-249652050.92,-10.67,31.11,9603152724.0,日换手率达到20%的前5只证券
002636.SZ,20260825,金安国纪,64.06,5.9368,7.56,3462995761.0,510006702.73,565719204.23,1075725906.96,55712501.5,1.61,31.06,46399645613.02,日振幅值达到15%的前5只证券
002703.SZ,20260825,浙江世宝,15.87,9.9792,12.89,1159846924.0,133877893.72,213933223.04,347811116.76,80055329.32,6.9,29.99,9300582934.38,日涨幅偏离值达到7%的前5只证券
002731.SZ,20260825,*ST萃华,1.15,-10.1563,26.51,73957383.0,7338948.91,6226909.0,13565857.91,-1112039.91,-1.5,18.34,264104860.0,日换手率达到20%的前5只证券
002821.SZ,20260825,凯莱英,172.23,10.0019,5.37,2807272408.0,495875658.71,450271996.86,946147655.57,-45603661.85,-1.62,33.7,54604463663.34,日涨幅偏离值达到7%的前5只证券
002837.SZ,20260825,英维克,60.23,10.0091,8.51,5646530144.0,642641058.94,1011305223.46,1653946282.4,368664164.52,6.53,29.29,68255050801.39,日涨幅偏离值达到7%的前5只证券
111026.SH,20260825,N派克转,155.721,55.721,,257450680.0,35497960.0,72052570.0,107550530.0,36554610.0,14.2,41.78,,向不特定对象发行的可转债上市首日交易公开信息
123112.SZ,20260825,万讯转债,177.8,19.8937,,3442489186.0,954123843.24,959312849.76,1913436693.0,5189006.52,0.15,55.58,,日涨幅达到15%的前5只可转债
300097.SZ,20260825,智云股份,10.54,20.0456,17.7,453799962.0,70451942.0,142662279.0,213114221.0,72210337.0,15.91,46.96,2780772584.64,日涨幅达到15%的前5只证券
300189.SZ,20260825,神农种业,6.23,6.6781,36.77,2044769213.0,143127532.62,188859867.41,331987400.03,45732334.79,2.24,16.24,5521340141.52,日换手率达到30%的前5只证券
300313.SZ,20260825,天山生物,16.63,8.2682,30.45,1634372365.0,148069132.63,151174404.35,299243536.98,3105271.72,0.19,18.31,3281976881.07,连续三个交易日内，涨幅偏离值累计达到30%的证券
300313.SZ,20260825,天山生物,16.63,8.2682,30.45,4506723012.29,4506723012.29,4506723012.29,9013446024.58,0.0,0.0,200.0,3281976881.07,严重异常期间日收盘价格涨幅偏离值累计达到100%的证券
300542.SZ,20260825,新晨科技,13.95,16.7364,19.09,654005633.0,86440931.98,129228806.08,215669738.06,42787874.1,6.54,32.98,3453768676.8,日涨幅达到15%的前5只证券
300642.SZ,20260825,透景生命,16.2,20.0,8.18,178732721.0,28310673.0,54072241.0,82382914.0,25761568.0,14.41,46.09,2230830250.2,日涨幅达到15%的前5只证券
300922.SZ,20260825,天秦装备,20.53,19.9883,13.68,331482028.0,51566729.32,81844424.59,133411153.91,30277695.27,9.13,40.25,2591422017.77,日涨幅达到15%的前5只证券
301117.SZ,20260825,ST佳缘,14.18,-19.9774,1.72,28188422.0,4871198.68,13191654.0,18062852.68,8320455.32,29.52,64.08,1642823687.3,日跌幅达到15%的前5只证券
301130.SZ,20260825,西点药业,38.72,17.0142,36.69,803862250.0,68903190.72,112841473.71,181744664.43,43938282.99,5.47,22.61,2285152179.2,日换手率达到30%的前5只证券
