trade_date,industry,limit_up_count,rank
20260331,运输设备,5,1
20260331,机械基件,4,2
20260331,汽车配件,4,3
20260331,电气设备,4,4
20260331,仓储物流,2,5
20260331,化学制药,2,6
20260331,化工原料,2,7
20260331,家用电器,2,8
20260331,建筑工程,2,9
20260331,文教休闲,2,10
