trade_date,industry,limit_up_count,rank
20260626,化工原料,9,1
20260626,元器件,7,2
20260626,专用机械,5,3
20260626,半导体,4,4
20260626,互联网,3,5
20260626,机械基件,3,6
20260626,电气设备,3,7
20260626,农业综合,2,8
20260626,建筑工程,2,9
20260626,新型电力,2,10
