d_trade_date,trade_date,t_trade_date,t1_trade_date,ts_code,name,label_matured,t_verify_ready,date_order_valid,t_up_hit,t_open_up_hit,t_limitup_hit,t_touch_limitup,t_close_ret,t_intraday_ret,t_open_ret,t_high_profit_hit,t1_open_ret,t1_close_ret,t1_high_ret,t1_low_ret,t1_up_hit,t1_high_profit_hit,t1_accept_hit,t1_fail_hit,t1_big_drawdown_hit,t1_limitdown_risk_hit,rank,close_T,p_premium,e_premium,score_ev,confidence,data_quality,dec_rank,dec_weight,dec_p_fill,t_limitup_prob_rule,t_limitup_strength_rule,t1_continue_up_rate_rule,limitup_continuation_score_rule,eret_pred_raw,eret_plus_value,eret_plus_delta,t1_up_rate,market_score,mkt_stock_count,mkt_up_ratio,mkt_avg_ret,mkt_median_ret,mkt_strong_count,mkt_strong_ratio,mkt_touch_strong_count,mkt_touch_strong_ratio,mkt_amount_sum,mkt_emotion_score,turnover_rate,turnover_rate_f,volume_ratio,circ_mv,float_mv,total_mv,pe_ttm,pb,returns_1d,volatility_5d,volatility_10d,volatility_20d,max_drawdown_20d,tail_risk_score,hot_boards_score,board_crowding_rank,is_hot_board,board_rank,board_limit_up_count,is_st_like,open_times,fd_amount,seal_amount,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,late_volume_ratio,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,reseal_score,intraday_quality_score,intraday_confidence_score,intraday_risk_score,intraday_soft_risk_score,intraday_hard_risk_flag,auction_strength_score,auction_amount,is_limit_up,break_count_proxy,limit_up_strength,factor_intraday_available,factor_auction_available,factor_intraday_quality,factor_intraday_confidence,factor_intraday_soft_risk,factor_intraday_risk,factor_intraday_hard_risk,factor_late_withdraw,factor_reseal,factor_open_board_count,factor_auction_strength,factor_intraday_attack_edge,factor_intraday_execution_edge,factor_intraday_risk_penalty,r_p50,is_top10,is_top20
20260605,20260605,20260608,20260609,002251.SZ,步步高,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0411522633744856,0.0308641975308641,-0.008230452674897,1.0,-0.0394190871369295,-0.0601659751037344,-0.0331950207468879,-0.091286307053942,0.0,0.0,0.0,1.0,1.0,1.0,11,4.86,,,,,,,,,0.547528,51.4258,0.855491,62.6948,0.0,0.12,0.12,0.98829186007614,,5511.0,0.5862819814915623,0.0039046710919029,0.004845814977973761,115.0,0.020867356196697513,256.0,0.04645254944656142,3096693767.158,0.4586211231986609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1133286853070031,0.0,1.0
20260605,20260605,20260608,20260609,600973.SH,宝胜股份,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.057742782152231,0.0118110236220472,-0.005249343832021,0.0,-0.050131926121372,-0.0606860158311345,-0.0184696569920843,-0.075197889182058,0.0,0.0,0.0,1.0,1.0,0.0,12,7.62,,,,,,,,,0.491705,49.7512,0.855491,60.0433,0.0,0.12,0.12,0.98829186007614,,5511.0,0.5862819814915623,0.0039046710919029,0.004845814977973761,115.0,0.020867356196697513,256.0,0.04645254944656142,3096693767.158,0.4586211231986609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1133286853070031,0.0,1.0
20260605,20260605,20260608,20260609,002471.SZ,中超控股,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0188679245283018,0.050314465408805,-0.0062893081761006,1.0,0.0,-0.0164556962025317,0.0063291139240506,-0.0481012658227849,0.0,0.0,0.0,1.0,1.0,0.0,13,7.95,,,,,,,,,0.45226,48.5678,0.855491,58.1696,0.0,0.12,0.12,0.98829186007614,,5511.0,0.5862819814915623,0.0039046710919029,0.004845814977973761,115.0,0.020867356196697513,256.0,0.04645254944656142,3096693767.158,0.4586211231986609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1133286853070031,0.0,1.0
20260605,20260605,20260608,20260609,002194.SZ,武汉凡谷,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0230642504118616,0.0650741350906094,-0.0098846787479407,1.0,0.0133111480865224,0.0008319467554076,0.0232945091514145,-0.0199667221297836,1.0,1.0,1.0,0.0,0.0,0.0,14,12.14,,,,,,,,,0.445403,48.3621,0.855491,57.8439,0.0,0.12,0.12,0.98829186007614,,5511.0,0.5862819814915623,0.0039046710919029,0.004845814977973761,115.0,0.020867356196697513,256.0,0.04645254944656142,3096693767.158,0.4586211231986609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1133286853070031,0.0,1.0
20260605,20260605,20260608,20260609,002877.SZ,智能自控,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0416666666666668,0.0,-0.0173611111111111,0.0,-0.0094228504122496,-0.0306242638398115,0.0,-0.0447585394581862,0.0,0.0,0.0,1.0,1.0,0.0,15,8.64,,,,,,,,,0.434731,48.0419,0.855491,57.337,0.0,0.12,0.12,0.98829186007614,,5511.0,0.5862819814915623,0.0039046710919029,0.004845814977973761,115.0,0.020867356196697513,256.0,0.04645254944656142,3096693767.158,0.4586211231986609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1133286853070031,0.0,1.0
20260605,20260605,20260608,20260609,603020.SH,爱普股份,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0084348641049671,0.0074976569821931,-0.0159325210871602,0.0,0.0180952380952379,0.1085714285714285,0.1085714285714285,0.0180952380952379,1.0,1.0,1.0,0.0,0.0,0.0,16,10.67,,,,,,,,,0.428309,47.8493,0.855491,57.0319,0.0,0.12,0.12,0.98829186007614,,5511.0,0.5862819814915623,0.0039046710919029,0.004845814977973761,115.0,0.020867356196697513,256.0,0.04645254944656142,3096693767.158,0.4586211231986609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1133286853070031,0.0,1.0
20260605,20260605,20260608,20260609,603578.SH,三星新材,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.0670535138620244,0.0077369439071568,0.0077369439071568,0.0,-0.0511836212412029,-0.1126039667306463,0.0185540626999358,-0.1183621241202815,0.0,0.0,0.0,1.0,1.0,1.0,17,15.51,,,,,,,,,0.44924,48.4772,0.808621,56.8545,0.0,0.1110712577144916,0.1110712577144916,0.9824192220970376,,5511.0,0.5862819814915623,0.0039046710919029,0.004845814977973761,115.0,0.020867356196697513,256.0,0.04645254944656142,3096693767.158,0.4586211231986609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1053246469575946,0.0,1.0
20260605,20260605,20260608,20260609,603135.SH,中重科技,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0997861724875268,0.0997861724875268,0.0178189593727726,1.0,0.0679271708683473,0.1064425770308123,0.1330532212885153,0.0014005602240896,1.0,1.0,1.0,0.0,0.0,0.0,18,14.03,,,,,,,,,0.394349,46.8305,0.855491,55.4188,0.0,0.12,0.12,0.98829186007614,,5511.0,0.5862819814915623,0.0039046710919029,0.004845814977973761,115.0,0.020867356196697513,256.0,0.04645254944656142,3096693767.158,0.4586211231986609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1133286853070031,0.0,1.0
20260605,20260605,20260608,20260609,002960.SZ,青鸟智控,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0509049773755655,-0.001131221719457,-0.0294117647058823,0.0,-0.0093240093240093,-0.0163170163170164,-0.0011655011655011,-0.034965034965035,0.0,0.0,0.0,1.0,0.0,0.0,19,8.84,,,,,,,,,0.389979,46.6994,0.855491,55.2113,0.0,0.12,0.12,0.98829186007614,,5511.0,0.5862819814915623,0.0039046710919029,0.004845814977973761,115.0,0.020867356196697513,256.0,0.04645254944656142,3096693767.158,0.4586211231986609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1133286853070031,0.0,1.0
20260605,20260605,20260608,20260609,300334.SZ,津膜科技,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.1032186459489457,0.174250832408435,0.0155382907880132,1.0,0.0808743169398906,0.1311475409836064,0.1442622950819672,0.0688524590163932,1.0,1.0,1.0,0.0,0.0,0.0,20,9.01,,,,,,,,,0.38034,46.4102,0.823424,53.9518,0.0,0.1196750725955062,0.1196750725955062,0.98811326664163,,5511.0,0.5862819814915623,0.0039046710919029,0.004845814977973761,115.0,0.020867356196697513,256.0,0.04645254944656142,3096693767.158,0.4586211231986609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1130385294618547,0.0,1.0
20260605,20260605,20260608,20260609,603065.SH,宿迁联盛,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0104712041884817,0.0062827225130888,-0.0188481675392672,0.0,0.1099252934898613,0.1099252934898613,0.1099252934898613,0.1099252934898613,1.0,1.0,1.0,0.0,0.0,0.0,21,9.55,,,,,,,,,0.358948,45.7684,0.855491,53.7373,0.0,0.12,0.12,0.98829186007614,,5511.0,0.5862819814915623,0.0039046710919029,0.004845814977973761,115.0,0.020867356196697513,256.0,0.04645254944656142,3096693767.158,0.4586211231986609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1133286853070031,0.0,0.0
20260605,20260605,20260608,20260609,000517.SZ,荣安地产,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0990566037735849,0.0990566037735849,0.0,1.0,0.1745283018867924,-0.0094339622641509,0.1839622641509433,-0.0094339622641509,0.0,1.0,1.0,0.0,0.0,0.0,22,2.12,,,,,,,,,0.350528,45.5158,0.855491,53.3373,0.0,0.12,0.12,0.98829186007614,,5511.0,0.5862819814915623,0.0039046710919029,0.004845814977973761,115.0,0.020867356196697513,256.0,0.04645254944656142,3096693767.158,0.4586211231986609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1133286853070031,0.0,0.0
20260605,20260605,20260608,20260609,600303.SH,曙光股份,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0144092219020173,0.0317002881844379,-0.0518731988472622,1.0,0.0364741641337387,0.0364741641337387,0.0577507598784194,0.0151975683890577,1.0,1.0,1.0,0.0,0.0,0.0,23,3.47,,,,,,,,,0.371681,46.1504,0.814154,53.3087,0.0,0.1131095873687276,0.1131095873687276,0.9839494951988774,,5511.0,0.5862819814915623,0.0039046710919029,0.004845814977973761,115.0,0.020867356196697513,256.0,0.04645254944656142,3096693767.158,0.4586211231986609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.107157528694151,0.0,0.0
20260605,20260605,20260608,20260609,300052.SZ,中青宝,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0560245587106675,0.0184190330007674,-0.005372217958557,0.0,-0.0308641975308642,-0.0756172839506172,-0.0154320987654321,-0.1087962962962962,0.0,0.0,0.0,1.0,1.0,1.0,24,13.03,,,,,,,,,0.363757,45.9127,0.81837,53.0377,0.0,0.1149439621433366,0.1149439621433366,0.9852254692014184,,5511.0,0.5862819814915623,0.0039046710919029,0.004845814977973761,115.0,0.020867356196697513,256.0,0.04645254944656142,3096693767.158,0.4586211231986609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1088041454816869,0.0,0.0
20260605,20260605,20260608,20260609,000608.SZ,阳光股份,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0543478260869567,0.0869565217391306,-0.0144927536231882,1.0,0.0661764705882352,0.1764705882352941,0.1764705882352941,0.0422794117647058,1.0,1.0,1.0,0.0,0.0,0.0,25,5.52,,,,,,,,,0.413104,47.3931,0.714775,52.7918,0.0,0.0772900501113489,0.0772900501113489,0.9317528262614418,,5511.0,0.5862819814915623,0.0039046710919029,0.004845814977973761,115.0,0.020867356196697513,256.0,0.04645254944656142,3096693767.158,0.4586211231986609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0744486749256216,0.0,0.0
20260605,20260605,20260608,20260609,002631.SZ,德尔未来,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0791946308724831,0.0791946308724831,-0.0335570469798657,1.0,0.1222222222222222,0.1305555555555555,0.136111111111111,0.0944444444444443,1.0,1.0,1.0,0.0,0.0,0.0,26,7.45,,,,,,,,,0.324165,44.7249,0.855491,52.0851,0.0,0.12,0.12,0.98829186007614,,5511.0,0.5862819814915623,0.0039046710919029,0.004845814977973761,115.0,0.020867356196697513,256.0,0.04645254944656142,3096693767.158,0.4586211231986609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1133286853070031,0.0,0.0
20260605,20260605,20260608,20260609,002892.SZ,科力尔,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0009191176470588,0.0358455882352939,-0.0119485294117648,1.0,0.0334883720930232,0.0055813953488372,0.0334883720930232,-0.013953488372093,1.0,1.0,1.0,0.0,0.0,0.0,27,10.88,,,,,,,,,0.321301,44.639,0.855491,51.9491,0.0,0.12,0.12,0.98829186007614,,5511.0,0.5862819814915623,0.0039046710919029,0.004845814977973761,115.0,0.020867356196697513,256.0,0.04645254944656142,3096693767.158,0.4586211231986609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1133286853070031,0.0,0.0
20260605,20260605,20260608,20260609,603166.SH,福达股份,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0423791821561339,0.0483271375464684,0.0014869888475836,1.0,0.0319227913882702,0.011878247958426,0.0334075723830733,-0.0037119524870081,1.0,1.0,1.0,0.0,0.0,0.0,28,13.45,,,,,,,,,0.314151,44.4245,0.855491,51.6094,0.0,0.12,0.12,0.98829186007614,,5511.0,0.5862819814915623,0.0039046710919029,0.004845814977973761,115.0,0.020867356196697513,256.0,0.04645254944656142,3096693767.158,0.4586211231986609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1133286853070031,0.0,0.0
20260605,20260605,20260608,20260609,600881.SH,亚泰集团,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0060606060606061,0.0666666666666666,0.0181818181818183,1.0,-0.0178571428571429,-0.0416666666666665,-0.0059523809523809,-0.0714285714285714,0.0,0.0,0.0,1.0,1.0,0.0,29,1.65,,,,,,,,,0.305934,44.178,0.855491,51.2191,0.0,0.12,0.12,0.98829186007614,,5511.0,0.5862819814915623,0.0039046710919029,0.004845814977973761,115.0,0.020867356196697513,256.0,0.04645254944656142,3096693767.158,0.4586211231986609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1133286853070031,0.0,0.0
20260605,20260605,20260608,20260609,002387.SZ,维信诺,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0615550755939525,-0.0010799136069113,-0.0280777537796975,0.0,-0.0188888888888888,-0.0277777777777777,-0.0133333333333331,-0.0577777777777777,0.0,0.0,0.0,1.0,1.0,0.0,30,9.26,,,,,,,,,0.318116,44.5435,0.823424,50.9961,0.0,0.1196750725955062,0.1196750725955062,0.98811326664163,,5511.0,0.5862819814915623,0.0039046710919029,0.004845814977973761,115.0,0.020867356196697513,256.0,0.04645254944656142,3096693767.158,0.4586211231986609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1130385294618547,0.0,0.0
20260609,20260609,20260610,20260611,603065.SH,宿迁联盛,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0999999999999998,0.0999999999999998,0.0999999999999998,1.0,0.0804195804195804,0.0804195804195804,0.0804195804195804,0.0804195804195804,1.0,1.0,1.0,0.0,0.0,0.0,1,10.4,,,,,,,,,0.982315,64.4694,0.852054,83.2613,0.0,0.0908406894424294,0.0908406894424294,0.9589802855150696,,5512.0,0.5981494920174165,0.011504606643278598,0.004973131760855565,218.0,0.03955007256894049,319.0,0.05787373004354136,2662013179.10704,0.5325845063934382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0869486736793786,1.0,1.0
20260609,20260609,20260610,20260611,603616.SH,韩建河山,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.1001371742112482,0.1001371742112482,1.0,-0.1458852867830423,-0.1820448877805486,-0.1209476309226932,-0.1820448877805486,0.0,0.0,0.0,1.0,1.0,1.0,2,7.29,,,,,,,,,0.947358,63.4207,0.762411,79.3598,0.0,0.070359935624939,0.070359935624939,0.9130691522831612,,5512.0,0.5981494920174165,0.011504606643278598,0.004973131760855565,218.0,0.03955007256894049,319.0,0.05787373004354136,2662013179.10704,0.5325845063934382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0679949803424328,1.0,1.0
20260609,20260609,20260610,20260611,002636.SZ,金安国纪,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1000284171639671,0.1000284171639671,0.0798522307473714,1.0,0.0189473684210526,0.1157894736842104,0.1205263157894735,0.0189473684210526,1.0,1.0,1.0,0.0,0.0,0.0,3,70.38,,,,,,,,,0.921428,62.6428,0.798407,79.028,0.0,0.0778170986237034,0.0778170986237034,0.9330315045032612,,5512.0,0.5981494920174165,0.011504606643278598,0.004973131760855565,218.0,0.03955007256894049,319.0,0.05787373004354136,2662013179.10704,0.5325845063934382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0749377907667261,1.0,1.0
