ts_code,trade_date,minute_freq,minute_rows,has_minute_data,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,reseal_speed_score,reseal_acceptance_score,intraday_vwap,intraday_vwap_position,late_volume_ratio,late_price_change_pct,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,limitup_path_score,limitup_quality_score,intraday_risk_score,intraday_tag
000938.SZ,20260831,1min,241,1,,,0,0,,0,,0.0,0.0,37.6333,3.4989,0.11088,0.568,,0,0.0,0.0,0.0,80.0,no_limit_touch
001326.SZ,20260831,1min,241,1,14:01:00,14:18:00,1,1,2.1308,0,,0.0,40.2153,73.1718,0.8585,0.136032,-0.472,1.7179,0,70.0,17.5,27.4396,62.575,late_withdraw_risk
002290.SZ,20260831,1min,241,1,,,0,0,,0,,0.0,0.0,64.4955,3.9142,0.140708,-0.0447,,0,0.0,0.0,0.0,80.0,no_limit_touch
002528.SZ,20260831,1min,241,1,,,0,0,,0,,0.0,0.0,7.0122,3.5342,0.137866,3.2717,,0,0.0,0.0,0.0,80.0,no_limit_touch
002856.SZ,20260831,1min,241,1,10:48:00,15:00:00,2,2,1.6207,2,16.0,49.0,48.4255,17.8679,3.5936,0.003335,0.0,0.0,31,0.0,46.8,60.5877,36.13,neutral_limitup
002871.SZ,20260831,1min,241,1,14:16:00,14:17:00,1,1,2.031,0,,0.0,40.814,18.0792,2.6595,0.187646,0.8696,0.8017,0,70.0,17.5,27.6192,62.575,late_withdraw_risk
002913.SZ,20260831,1min,241,1,,,0,0,,0,,0.0,0.0,62.3028,2.8043,0.172266,1.6667,,0,0.0,0.0,0.0,80.0,no_limit_touch
300010.SZ,20260831,1min,241,1,,,0,0,,0,,0.0,0.0,3.4415,6.9299,0.113577,3.662,,0,0.0,0.0,0.0,80.0,no_limit_touch
300133.SZ,20260831,1min,241,1,,,0,0,,0,,0.0,0.0,7.6267,4.8945,0.095682,-0.2494,,0,0.0,0.0,0.0,80.0,no_limit_touch
300182.SZ,20260831,1min,241,1,,,0,0,,0,,0.0,0.0,5.2779,1.9346,0.088552,-0.3704,,0,0.0,0.0,0.0,80.0,no_limit_touch
300418.SZ,20260831,1min,241,1,,,0,0,,0,,0.0,0.0,42.6081,3.2433,0.093522,0.091,,0,0.0,0.0,0.0,80.0,no_limit_touch
300426.SZ,20260831,1min,241,1,,,0,0,,0,,0.0,0.0,6.772,4.5479,0.105738,0.1414,,0,0.0,0.0,0.0,80.0,no_limit_touch
300458.SZ,20260831,1min,241,1,,,0,0,,0,,0.0,0.0,32.6997,3.7013,0.183786,0.4741,,0,0.0,0.0,0.0,80.0,no_limit_touch
300491.SZ,20260831,1min,241,1,,,0,0,,0,,0.0,0.0,33.482,3.3392,0.119061,0.7571,,0,0.0,0.0,0.0,80.0,no_limit_touch
300521.SZ,20260831,1min,241,1,,,0,0,,0,,0.0,0.0,25.7938,1.7297,0.074782,-0.493,,0,0.0,0.0,0.0,80.0,no_limit_touch
300550.SZ,20260831,1min,241,1,,,0,0,,0,,0.0,0.0,13.0005,4.6115,0.086337,0.0,,0,0.0,0.0,0.0,80.0,no_limit_touch
300578.SZ,20260831,1min,241,1,,,0,0,,0,,0.0,0.0,16.4028,2.117,0.082502,-0.2976,,0,0.0,0.0,0.0,80.0,no_limit_touch
300583.SZ,20260831,1min,241,1,,,0,0,,0,,0.0,0.0,14.5545,1.0686,0.155551,-1.2089,,0,0.0,0.0,0.0,80.0,no_limit_touch
300592.SZ,20260831,1min,241,1,,,0,0,,0,,0.0,0.0,16.4012,2.98,0.153885,0.2969,,0,0.0,0.0,0.0,80.0,no_limit_touch
300602.SZ,20260831,1min,241,1,,,0,0,,0,,0.0,0.0,44.9082,2.8765,0.120334,0.2169,,0,0.0,0.0,0.0,80.0,no_limit_touch
300613.SZ,20260831,1min,241,1,,,0,0,,0,,0.0,0.0,76.2035,4.8245,0.203352,1.0755,,0,0.0,0.0,0.0,80.0,no_limit_touch
300624.SZ,20260831,1min,241,1,,,0,0,,0,,0.0,0.0,49.796,4.2252,0.129663,0.0386,,0,0.0,0.0,0.0,80.0,no_limit_touch
300687.SZ,20260831,1min,241,1,,,0,0,,0,,0.0,0.0,28.693,4.7641,0.131599,0.4343,,0,0.0,0.0,0.0,80.0,no_limit_touch
300709.SZ,20260831,1min,241,1,,,0,0,,0,,0.0,0.0,46.3803,4.1391,0.066992,0.3741,,0,0.0,0.0,0.0,80.0,no_limit_touch
300731.SZ,20260831,1min,241,1,,,0,0,,0,,0.0,0.0,46.2658,2.6459,0.075659,0.2322,,0,0.0,0.0,0.0,80.0,no_limit_touch
300816.SZ,20260831,1min,241,1,,,0,0,,0,,0.0,0.0,66.3156,4.3193,0.103995,0.8602,,0,0.0,0.0,0.0,80.0,no_limit_touch
300820.SZ,20260831,1min,241,1,,,0,0,,0,,0.0,0.0,57.0756,3.5819,0.079393,0.5442,,0,0.0,0.0,0.0,80.0,no_limit_touch
300822.SZ,20260831,1min,241,1,,,0,0,,0,,0.0,0.0,12.0305,0.4117,0.086671,0.249,,0,0.0,0.0,0.0,80.0,no_limit_touch
300840.SZ,20260831,1min,241,1,,,0,0,,0,,0.0,0.0,20.0251,0.6236,0.116639,-1.7073,,0,0.0,0.0,0.0,80.0,no_limit_touch
300849.SZ,20260831,1min,241,1,,,0,0,,0,,0.0,0.0,21.9425,3.0874,0.110644,-0.7895,,0,0.0,0.0,0.0,80.0,no_limit_touch
300850.SZ,20260831,1min,241,1,,,0,0,,0,,0.0,0.0,27.4022,2.4734,0.118959,-0.0356,,0,0.0,0.0,0.0,80.0,no_limit_touch
300889.SZ,20260831,1min,241,1,,,0,0,,0,,0.0,0.0,23.3406,3.1252,0.149074,0.501,,0,0.0,0.0,0.0,80.0,no_limit_touch
300901.SZ,20260831,1min,241,1,,,0,0,,0,,0.0,0.0,19.0293,1.0546,0.087787,-1.1819,,0,0.0,0.0,0.0,80.0,no_limit_touch
300909.SZ,20260831,1min,241,1,,,0,0,,0,,0.0,0.0,57.4202,3.3086,0.182678,0.3553,,0,0.0,0.0,0.0,80.0,no_limit_touch
300929.SZ,20260831,1min,241,1,,,0,0,,0,,0.0,0.0,17.2545,2.6978,0.144948,0.2262,,0,0.0,0.0,0.0,80.0,no_limit_touch
300990.SZ,20260831,1min,241,1,,,0,0,,0,,0.0,0.0,99.6528,2.9274,0.085469,0.0781,,0,0.0,0.0,0.0,80.0,no_limit_touch
301008.SZ,20260831,1min,241,1,,,0,0,,0,,0.0,0.0,40.1956,2.3743,0.139362,-1.2005,,0,0.0,0.0,0.0,80.0,no_limit_touch
301016.SZ,20260831,1min,241,1,,,0,0,,0,,0.0,0.0,13.3058,1.8352,0.103803,-0.2209,,0,0.0,0.0,0.0,80.0,no_limit_touch
301052.SZ,20260831,1min,241,1,,,0,0,,0,,0.0,0.0,24.8747,1.7502,0.083208,0.2376,,0,0.0,0.0,0.0,80.0,no_limit_touch
301061.SZ,20260831,1min,241,1,,,0,0,,0,,0.0,0.0,35.8428,2.6705,0.061003,0.6565,,0,0.0,0.0,0.0,80.0,no_limit_touch
301081.SZ,20260831,1min,241,1,,,0,0,,0,,0.0,0.0,15.1965,2.392,0.106456,-0.1284,,0,0.0,0.0,0.0,80.0,no_limit_touch
301086.SZ,20260831,1min,241,1,,,0,0,,0,,0.0,0.0,131.5231,2.3851,0.090517,-0.1705,,0,0.0,0.0,0.0,80.0,no_limit_touch
301125.SZ,20260831,1min,241,1,,,0,0,,0,,0.0,0.0,13.9004,2.0117,0.0846,0.0,,0,0.0,0.0,0.0,80.0,no_limit_touch
301128.SZ,20260831,1min,241,1,,,0,0,,0,,0.0,0.0,120.1781,2.007,0.092193,0.0082,,0,0.0,0.0,0.0,80.0,no_limit_touch
301217.SZ,20260831,1min,241,1,,,0,0,,0,,0.0,0.0,120.3785,2.9835,0.181614,1.7733,,0,0.0,0.0,0.0,80.0,no_limit_touch
301232.SZ,20260831,1min,241,1,,,0,0,,0,,0.0,0.0,103.631,2.1412,0.136662,-0.2356,,0,0.0,0.0,0.0,80.0,no_limit_touch
301251.SZ,20260831,1min,241,1,,,0,0,,0,,0.0,0.0,53.6833,3.5704,0.13404,0.4154,,0,0.0,0.0,0.0,80.0,no_limit_touch
301285.SZ,20260831,1min,241,1,,,0,0,,0,,0.0,0.0,92.1236,2.2648,0.105474,-0.0106,,0,0.0,0.0,0.0,80.0,no_limit_touch
301306.SZ,20260831,1min,241,1,,,0,0,,0,,0.0,0.0,96.6009,2.5042,0.118041,0.5177,,0,0.0,0.0,0.0,80.0,no_limit_touch
