ts_code,trade_date,close,open,high,low,vol,amount,vwap
000017.SZ,20260831,11.67,11.47,11.67,11.47,8610739.84,98912727.04,11.49
000565.SZ,20260831,6.79,6.75,6.87,6.74,2174049.92,14688364.8,6.76
000576.SZ,20260831,8.01,8.0,8.07,8.0,1362900.0,10908355.84,8.0
000586.SZ,20260831,13.45,13.41,13.51,13.41,260300.0,3493864.96,13.42
000592.SZ,20260831,7.05,7.03,7.09,7.03,4821400.0,33948551.68,7.04
000626.SZ,20260831,9.5,9.5,9.5,9.41,1044900.0,9916350.08,9.49
000712.SZ,20260831,12.8,12.86,12.96,12.67,24628700.16,316714045.44,12.86
000716.SZ,20260831,6.24,6.23,6.24,6.22,16981131.52,105868677.12,6.23
000890.SZ,20260831,8.05,7.98,8.15,7.98,3186499.84,25448693.76,7.99
000951.SZ,20260831,21.78,21.79,21.79,21.66,198000.0,4313781.12,21.79
000962.SZ,20260831,56.38,56.25,56.68,56.25,503800.0,28359808.0,56.29
001232.SZ,20260831,172.7,172.05,173.41,172.05,252087.0,43401436.16,172.17
001309.SZ,20260831,423.88,422.31,427.0,422.31,359920.0,152237537.28,422.98
001376.SZ,20260831,11.38,11.35,11.4,11.31,817200.0,9280826.24,11.36
002072.SZ,20260831,8.93,8.89,8.95,8.89,1878200.0,16712972.8,8.9
002084.SZ,20260831,6.38,6.38,6.38,6.38,2668496.0,17025003.52,6.38
002134.SZ,20260831,21.72,21.67,21.89,21.63,246000.0,5335823.04,21.69
002155.SZ,20260831,27.44,27.45,27.5,27.27,4669400.0,128137676.8,27.44
002190.SZ,20260831,25.6,25.75,25.87,25.55,438300.0,11286821.12,25.75
002396.SZ,20260831,35.7,35.9,35.9,35.68,3944400.0,141217986.56,35.8
002418.SZ,20260831,4.7,4.59,4.76,4.59,34761500.16,159693434.88,4.59
002427.SZ,20260831,5.12,5.1,5.16,5.1,2184400.0,11147617.28,5.1
002486.SZ,20260831,2.9,2.9,2.92,2.88,1010300.0,2929085.12,2.9
