ts_code,trade_date,minute_freq,minute_rows,has_minute_data,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,reseal_speed_score,reseal_acceptance_score,intraday_vwap,intraday_vwap_position,late_volume_ratio,late_price_change_pct,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,limitup_path_score,limitup_quality_score,intraday_risk_score,intraday_tag
002512.SZ,20260814,1min,241,1,14:51:00,14:52:00,1,0,1.4354,0,,0.0,56.3876,4.0222,2.4308,0.224359,0.9804,1.4354,0,70.0,2.5,25.5413,35.875,late_withdraw_risk
002726.SZ,20260814,1min,241,1,14:39:00,15:00:00,1,0,0.4292,0,,0.0,62.4249,2.2584,3.1683,0.232767,0.8658,0.0,22,21.498,14.6255,44.9344,21.9307,weak_limitup
300154.SZ,20260814,1min,241,1,,,0,0,,0,,0.0,0.0,10.3645,2.1761,0.097548,0.0,,0,0.0,0.0,0.0,80.0,no_limit_touch
300209.SZ,20260814,1min,241,1,,,0,0,,0,,0.0,0.0,36.992,5.239,0.082321,0.7505,,0,0.0,0.0,0.0,80.0,no_limit_touch
300243.SZ,20260814,1min,241,1,,,0,0,,0,,0.0,0.0,15.8444,6.536,0.208287,-0.8226,,0,0.0,0.0,0.0,80.0,no_limit_touch
300295.SZ,20260814,1min,241,1,,,0,0,,0,,0.0,0.0,12.6915,3.0611,0.219828,1.6317,,0,0.0,0.0,0.0,80.0,no_limit_touch
300319.SZ,20260814,1min,241,1,,,0,0,,0,,0.0,0.0,18.7353,2.6936,0.068555,0.1562,,0,0.0,0.0,0.0,80.0,no_limit_touch
300548.SZ,20260814,1min,241,1,,,0,0,,0,,0.0,0.0,189.2991,2.8373,0.127105,0.1028,,0,0.0,0.0,0.0,80.0,no_limit_touch
300591.SZ,20260814,1min,241,1,,,0,0,,0,,0.0,0.0,8.091,2.4596,0.219351,0.729,,0,0.0,0.0,0.0,80.0,no_limit_touch
300634.SZ,20260814,1min,241,1,09:35:00,09:36:00,1,1,9.6841,0,,0.0,0.0,22.4926,-2.768,0.061488,-1.0855,9.1022,0,100.0,35.0,15.75,67.45,late_withdraw_risk
300720.SZ,20260814,1min,241,1,,,0,0,,0,,0.0,0.0,92.5397,2.2047,0.100338,0.127,,0,0.0,0.0,0.0,80.0,no_limit_touch
300814.SZ,20260814,1min,241,1,,,0,0,,0,,0.0,0.0,147.6161,5.5982,0.102789,-1.2418,,0,0.0,0.0,0.0,80.0,no_limit_touch
300985.SZ,20260814,1min,241,1,13:24:00,14:00:00,2,1,3.8912,0,,0.0,29.6526,40.3324,4.2587,0.07169,0.119,1.4299,0,70.0,17.5,24.2708,62.575,late_withdraw_risk
301047.SZ,20260814,1min,241,1,,,0,0,,0,,0.0,0.0,126.3913,2.9738,0.088872,0.1154,,0,0.0,0.0,0.0,80.0,no_limit_touch
301072.SZ,20260814,1min,241,1,,,0,0,,0,,0.0,0.0,37.9183,3.3274,0.15007,1.1097,,0,0.0,0.0,0.0,80.0,no_limit_touch
301115.SZ,20260814,1min,241,1,,,0,0,,0,,0.0,0.0,32.35,2.9986,0.185476,0.5735,,0,0.0,0.0,0.0,80.0,no_limit_touch
301123.SZ,20260814,1min,241,1,,,0,0,,0,,0.0,0.0,77.8514,0.6405,0.06636,0.6681,,0,0.0,0.0,0.0,80.0,no_limit_touch
301160.SZ,20260814,1min,241,1,,,0,0,,0,,0.0,0.0,42.3989,5.6631,0.09291,-0.577,,0,0.0,0.0,0.0,80.0,no_limit_touch
301348.SZ,20260814,1min,241,1,,,0,0,,0,,0.0,0.0,22.3577,0.5023,0.091049,-0.1333,,0,0.0,0.0,0.0,80.0,no_limit_touch
301365.SZ,20260814,1min,241,1,,,0,0,,0,,0.0,0.0,41.8624,3.6969,0.181683,1.5914,,0,0.0,0.0,0.0,80.0,no_limit_touch
301396.SZ,20260814,1min,241,1,,,0,0,,0,,0.0,0.0,209.957,5.6693,0.0976,0.0586,,0,0.0,0.0,0.0,80.0,no_limit_touch
301479.SZ,20260814,1min,241,1,,,0,0,,0,,0.0,0.0,53.3674,3.7338,0.222058,-2.8772,,0,0.0,0.0,0.0,80.0,no_limit_touch
301489.SZ,20260814,1min,241,1,,,0,0,,0,,0.0,0.0,115.5247,3.7007,0.101611,0.6723,,0,0.0,0.0,0.0,80.0,no_limit_touch
301599.SZ,20260814,1min,241,1,,,0,0,,0,,0.0,0.0,37.1824,2.1988,0.143687,-1.0159,,0,0.0,0.0,0.0,80.0,no_limit_touch
600522.SH,20260814,1min,241,1,,,0,0,,0,,0.0,0.0,34.4166,3.2931,0.169475,1.023,,0,0.0,0.0,0.0,80.0,no_limit_touch
603890.SH,20260814,1min,241,1,,,0,0,,0,,0.0,0.0,20.992,5.2306,0.08908,0.3635,,0,0.0,0.0,0.0,80.0,no_limit_touch
688137.SH,20260814,1min,241,1,,,0,0,,0,,0.0,0.0,66.8405,4.0986,0.059076,1.7251,,0,0.0,0.0,0.0,80.0,no_limit_touch
688143.SH,20260814,1min,241,1,,,0,0,,0,,0.0,0.0,132.2961,5.8232,0.10739,2.8655,,0,0.0,0.0,0.0,80.0,no_limit_touch
688170.SH,20260814,1min,241,1,,,0,0,,0,,0.0,0.0,53.9309,4.1146,0.301245,2.0538,,0,0.0,0.0,0.0,80.0,no_limit_touch
688179.SH,20260814,1min,241,1,,,0,0,,0,,0.0,0.0,24.1903,0.2467,0.059796,0.0413,,0,0.0,0.0,0.0,80.0,no_limit_touch
688191.SH,20260814,1min,241,1,,,0,0,,0,,0.0,0.0,23.4323,1.3132,0.08968,0.0843,,0,0.0,0.0,0.0,80.0,no_limit_touch
688296.SH,20260814,1min,241,1,,,0,0,,0,,0.0,0.0,23.2194,3.3186,0.101638,-0.1665,,0,0.0,0.0,0.0,80.0,no_limit_touch
