trade_date,ts_code,name,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,limit_times,up_stat,industry,turnover_ratio,amount,float_mv,total_mv,seal_amount
20260814,000620.SZ,盈新发展,U,3.03,3.03,2.48,0,120398913.0,133400,133400,1.0,1/1,房地产开发,11.62,1582394880.0,14155398909.45,17791599959.04,120398913.0
20260814,000831.SZ,中国稀土,U,60.95,60.95,49.87,1,99880776.0,95321,140918,1.0,1/1,小金属,8.54,5416567552.0,64681408186.65,64681407760.0,99880776.0
20260814,000936.SZ,华西股份,U,6.97,6.97,5.71,7,43942490.0,92500,105703,3.0,3/3,化学纤维,15.45,951168432.0,6174634738.89,6175509773.6,43942490.0
20260814,000950.SZ,重药控股,U,6.29,6.29,5.15,0,36496448.0,94630,94630,1.0,1/1,医药商业,3.51,370880608.0,10773374223.84,10773374223.84,36496448.0
20260814,001260.SZ,坤泰股份,U,23.13,23.13,18.93,0,336990222.0,92500,92500,3.0,3/3,汽车零部件,1.13,29927907.0,2659950000.0,2659950000.0,336990222.0
20260814,002081.SZ,金 螳 螂,U,5.29,5.29,4.33,1,93738440.0,101648,110906,3.0,3/3,装修装饰,19.72,2648471264.0,13988047395.56,14046662351.84,93738440.0
20260814,002172.SZ,澳洋健康,U,4.54,4.54,3.72,0,136260236.0,92500,92500,3.0,3/3,医疗服务,2.5,86716415.0,3473738914.2,3476424950.72,136260236.0
20260814,002322.SZ,理工能科,U,13.05,13.05,10.67,1,39990420.0,93130,100745,2.0,2/2,软件开发,7.15,322804112.0,4585521123.45,4770139982.4,39990420.0
20260814,002418.SZ,康盛股份,U,4.07,4.07,3.33,1,32913683.0,93100,93133,1.0,1/1,家电零部,7.11,327087280.0,4625135944.66,4625148000.0,32913683.0
20260814,002628.SZ,成都路桥,U,5.56,5.56,4.55,0,31730263.0,142109,142109,1.0,1/1,基础建设,7.27,291031616.0,4191043499.12,4209478312.96,31730263.0
20260814,002645.SZ,华宏科技,U,21.48,21.48,17.58,0,89854706.0,135648,135648,1.0,1/1,环保设备,7.4,1049041072.0,14610985679.28,16177026879.36,89854706.0
20260814,002651.SZ,利君股份,U,8.39,8.39,6.87,0,61353074.0,94500,94500,1.0,1/1,航空装备,3.15,146682212.0,4744239947.99,8670729400.0,61353074.0
20260814,002658.SZ,雪迪龙,U,8.23,8.23,6.73,0,85697895.0,102433,102433,1.0,1/1,环保设备,6.41,183961901.0,2950961136.77,5232312437.44,85697895.0
20260814,002724.SZ,海洋王,U,6.78,6.78,5.54,0,100147380.0,93000,93000,2.0,2/2,照明设备,3.47,133662850.0,3849515191.56,5230756440.0,100147380.0
20260814,002766.SZ,索菱股份,U,4.5,4.5,3.68,0,128417400.0,131618,131618,1.0,1/1,汽车零部件,8.48,314007472.0,3856401405.0,3869306208.0,128417400.0
20260814,002774.SZ,快意电梯,U,17.55,17.55,14.36,0,39743730.0,93827,93827,1.0,1/1,专用设备,4.0,192939695.0,4945031646.75,5908872715.2,39743730.0
20260814,002811.SZ,郑中设计,U,11.3,11.3,9.24,0,50357320.0,102227,102227,1.0,1/1,装修装饰,3.05,93690499.0,3193232625.4,3480061000.0,50357320.0
20260814,002820.SZ,桂发祥,U,10.14,10.14,8.3,0,34831711.0,110724,110724,1.0,1/1,休闲食品,6.88,133831257.0,2036804511.3,2036804511.3,34831711.0
20260814,002907.SZ,华森制药,U,15.26,15.26,12.48,0,131789754.0,92500,92500,1.0,1/1,中药Ⅱ,1.61,82440807.0,5124562674.14,6372519843.2,131789754.0
20260814,002951.SZ,金时科技,U,18.14,18.14,14.84,2,40624530.0,93330,93700,1.0,1/1,其他电源,4.06,292007984.0,7276351157.16,7311579218.56,40624530.0
20260814,002988.SZ,豪美新材,U,23.3,23.3,19.06,0,56458230.0,143409,143409,1.0,1/1,工业金属,2.42,134563035.0,5820444756.8,5820444756.8,56458230.0
20260814,002989.SZ,中天精装,U,25.36,25.36,20.75,0,80256792.0,135630,135630,1.0,1/1,装修装饰,4.85,233359651.0,5017094788.48,5113012648.48,80256792.0
20260814,003031.SZ,中瓷电子,U,130.08,130.08,106.43,0,161724561.0,142630,142630,1.0,1/1,通信设备,3.84,1631796080.0,44247583015.68,58672956549.12,161724561.0
20260814,300017.SZ,网宿科技,U,17.33,17.33,11.55,0,258819494.0,141454,141454,1.0,1/1,IT服务Ⅱ,20.3,7662499072.0,41010918219.99,43250217306.72,258819494.0
20260814,300120.SZ,经纬辉开,U,9.26,9.26,6.18,1,27958718.0,145354,145527,1.0,1/1,光学光电,20.49,903252368.0,4884159238.52,5318887847.36,27958718.0
20260814,300404.SZ,博济医药,U,17.34,17.34,11.56,5,73662452.0,93518,94403,2.0,2/2,医疗服务,27.53,1320038768.0,4950840712.08,6688886688.96,73662452.0
20260814,300684.SZ,中石科技,U,67.36,67.36,44.9,0,1043006079.0,92500,92500,1.0,1/1,电子化学,2.08,286464768.0,13780183922.72,20174940789.76,1043006079.0
20260814,300862.SZ,蓝盾光电,U,47.29,47.29,31.53,5,31282287.0,101357,130951,5.0,5/5,通用设备,51.69,3494569136.0,7163063921.03,8730580585.58,31282287.0
20260814,300929.SZ,华骐环保,U,16.82,16.82,11.22,0,42214751.0,131227,131227,1.0,1/1,环境治理,10.33,201531334.0,2108561103.82,2222476319.92,42214751.0
20260814,301130.SZ,西点药业,U,30.85,30.85,20.57,10,8101981.0,95548,142627,1.0,1/1,化学制药,17.98,319398208.0,1820685556.0,2359861032.25,8101981.0
20260814,301419.SZ,阿莱德,U,37.62,37.62,25.08,0,166475572.0,103142,103142,1.0,1/1,通信设备,12.31,437866176.0,3730333365.0,5643000000.0,166475572.0
20260814,600186.SH,莲花控股,U,12.02,12.02,9.84,2,198537753.0,100256,111014,1.0,1/1,调味发酵,16.88,3518677936.0,21505442257.82,21549030972.8,198537753.0
20260814,600198.SH,大唐电信,U,7.84,7.84,6.42,1,89303872.0,93623,95429,1.0,1/1,通信设备,4.13,416085824.0,10207286463.36,10220251722.24,89303872.0
20260814,600272.SH,开开实业,U,17.6,17.6,14.4,1,28960448.0,94400,94509,1.0,5/7,医药商业,28.15,765437952.0,2816000000.0,4622674232.0,28960448.0
20260814,600288.SH,大恒科技,U,13.22,13.22,10.82,1,88612258.0,94135,100138,1.0,1/1,软件开发,11.26,638464912.0,5774496000.0,5774496000.0,88612258.0
20260814,600353.SH,旭光电子,U,31.03,31.03,25.39,0,224740981.0,133952,133952,1.0,1/1,其他电子,8.37,2071321648.0,25718010263.77,25718010046.56,224740981.0
20260814,600487.SH,亨通光电,U,62.98,62.98,51.53,1,844234933.0,135906,144909,1.0,1/1,通信设备,12.97,19196727552.0,154530641265.86,155333384282.88,844234933.0
20260814,600613.SH,神奇制药,U,6.41,6.41,5.25,0,149224114.0,92501,92501,2.0,2/2,化学制药,2.61,80085303.0,3072441058.98,3423399161.12,149224114.0
20260814,600645.SH,中源协和,U,22.33,22.33,18.27,2,36212985.0,93004,130131,1.0,1/1,生物制品,9.66,998376160.0,10445307784.45,10449298847.68,36212985.0
20260814,600769.SH,祥龙电业,U,16.51,16.51,13.51,0,31218759.0,135138,135138,1.0,1/1,环境治理,5.26,311436784.0,6190873572.0,6190873572.0,31218759.0
20260814,600815.SH,厦工股份,U,3.98,3.98,3.26,0,26070194.0,142019,142019,1.0,1/1,工程机械,6.42,429874256.0,7060896030.4,7060896030.4,26070194.0
20260814,600829.SH,人民同泰,U,11.83,11.83,9.68,0,62722660.0,144204,144204,1.0,1/1,医药商业,8.79,565271888.0,6860082102.51,6860082043.36,62722660.0
20260814,601609.SH,金田股份,U,10.95,10.95,8.96,1,59572850.0,94731,94828,1.0,1/1,工业金属,3.42,636052608.0,18928588213.35,18928588202.4,59572850.0
20260814,603025.SH,大豪科技,U,15.18,15.18,12.42,1,41358517.0,93044,93556,1.0,1/1,自动化设,1.88,315161424.0,16837273054.14,16950819378.24,41358517.0
20260814,603079.SH,圣达生物,U,13.41,13.41,10.97,1,67033385.0,104402,104641,1.0,1/1,化学制品,4.74,116588443.0,2534887257.84,2534887257.84,67033385.0
20260814,603083.SH,剑桥科技,U,185.9,185.9,152.1,1,308142820.0,104111,134017,1.0,1/1,通信设备,14.44,7130649344.0,51231878540.7,68457743411.2,308142820.0
20260814,603089.SH,正裕工业,U,9.75,9.75,7.97,1,13255125.0,101502,101553,1.0,1/1,汽车零部件,2.58,58832130.0,2340324363.0,2688262512.0,13255125.0
20260814,603095.SH,越剑智能,U,14.94,14.94,12.22,0,46371190.0,93542,93542,1.0,2/3,专用设备,3.18,119247990.0,3858541848.0,3858541848.0,46371190.0
20260814,603115.SH,海星股份,U,85.45,85.45,69.91,0,110093780.0,142648,142648,1.0,1/1,元件,6.82,1370645136.0,20899583170.0,20899583170.0,110093780.0
20260814,603118.SH,共进股份,U,17.56,17.56,14.36,6,92147856.0,93244,95220,2.0,2/2,通信设备,14.31,1949605840.0,13824573689.36,13824573584.0,92147856.0
20260814,603177.SH,德创环保,U,10.23,10.23,8.37,0,39937920.0,110157,110157,1.0,1/1,环境治理,4.79,96993120.0,2088884160.0,2088884160.0,39937920.0
20260814,603186.SH,华正新材,U,167.55,167.55,137.09,0,382164795.0,93730,93730,1.0,1/1,元件,6.02,1538855232.0,26270251290.9,26270251290.9,382164795.0
20260814,603330.SH,天洋新材,U,10.68,10.68,8.74,0,93635436.0,93047,93047,3.0,3/3,塑料,6.24,268205504.0,4343697296.4,4620954560.64,93635436.0
20260814,603382.SH,海阳科技,U,20.94,20.94,17.14,0,26683486.0,94438,94438,1.0,1/1,化学纤维,6.05,143352481.0,2418274452.84,3795403645.92,26683486.0
20260814,603618.SH,杭电股份,U,29.87,29.87,24.44,2,152178689.0,103542,130845,1.0,1/1,电网设备,16.37,3281343152.0,20651389649.92,20651389649.92,152178689.0
20260814,603629.SH,利通电子,U,137.5,137.5,112.5,1,303949250.0,141943,142025,1.0,1/1,消费电子,18.83,8869939456.0,49599467500.0,50425100000.0,303949250.0
20260814,603725.SH,天安新材,U,12.23,12.23,10.01,1,54258150.0,93452,112117,1.0,1/1,家居用品,10.38,382505872.0,3728409426.4,3728409426.4,54258150.0
20260814,603881.SH,数据港,U,29.04,29.04,23.76,0,219449326.0,134420,134420,1.0,1/1,通信服务,11.83,2801935888.0,25034001666.96,25034001696.0,219449326.0
20260814,603989.SH,艾华集团,U,32.99,32.99,26.99,3,181963800.0,93530,95812,1.0,1/1,元件,10.68,1385909312.0,13155747581.4,13155747449.44,181963800.0
20260814,688286.SH,敏芯股份,U,53.56,53.56,35.7,0,93812214.0,135140,135140,1.0,1/1,半导体,15.57,615181952.0,4194472184.76,4194472184.76,93812214.0
20260814,688485.SH,九州一轨,U,72.1,72.1,48.06,2,1875393.0,104558,145301,1.0,1/1,轨交设备,12.25,1278614816.0,10836057670.2,10836057670.2,1875393.0
20260814,688662.SH,富信科技,U,98.4,98.4,65.6,1,98358180.0,101547,130120,1.0,1/1,其他电子,15.52,1687193488.0,11287035369.6,11287035369.6,98358180.0
20260814,920083.BJ,金戈新材,U,40.89,40.89,22.03,0,17181773.0,135254,135254,1.0,1/1,非金属材,23.33,327160848.0,1554769547.58,3650228791.86,17181773.0
