ts_code,trade_date,minute_freq,minute_rows,has_minute_data,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,reseal_speed_score,reseal_acceptance_score,intraday_vwap,intraday_vwap_position,late_volume_ratio,late_price_change_pct,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,limitup_path_score,limitup_quality_score,intraday_risk_score,intraday_tag
000504.SZ,20260917,1min,241,1,10:03:00,15:00:00,1,0,3.2967,0,,0.0,45.2198,8.9581,1.5837,0.043828,0.0,0.0,31,0.0,57.0,64.2159,10.2,neutral_limitup
000868.SZ,20260917,1min,241,1,09:48:00,15:00:00,1,0,3.202,0,,0.0,45.7882,3.893,4.2902,0.019954,0.0,0.0,31,0.0,70.0,70.2365,8.25,neutral_limitup
000920.SZ,20260917,1min,241,1,09:41:00,15:00:00,1,0,1.8211,0,,0.0,54.0736,12.4299,1.6094,0.017225,0.0,0.0,31,0.0,70.0,72.7221,8.25,neutral_limitup
000980.SZ,20260917,1min,241,1,10:52:00,15:00:00,2,1,1.2658,1,3.0,90.0,76.9051,2.2509,5.2919,0.012292,0.0,0.0,31,0.0,65.0,77.3215,15.45,healthy_limitup
000981.SZ,20260917,1min,241,1,09:48:00,15:00:00,2,1,1.6611,1,5.0,86.0,73.1332,2.9312,2.6869,0.012949,0.0,0.0,31,0.0,77.2,81.68,14.62,healthy_limitup
001216.SZ,20260917,1min,241,1,09:31:00,15:00:00,1,0,3.9235,0,,0.0,41.4588,19.6907,0.9614,0.020858,0.0,0.0,31,0.0,70.0,68.9376,8.25,neutral_limitup
001365.SZ,20260917,1min,241,1,10:39:00,15:00:00,1,0,3.0392,0,,0.0,46.7649,36.5385,2.6588,0.049416,0.0,0.0,31,0.0,57.0,64.6795,10.2,neutral_limitup
002285.SZ,20260917,1min,241,1,09:31:00,15:00:00,1,1,2.2814,1,2.0,95.0,72.5618,2.6136,0.627,0.008158,0.0,0.0,31,0.0,79.0,82.3185,12.1,healthy_limitup
002321.SZ,20260917,1min,241,1,11:21:00,15:00:00,1,0,4.1284,0,,0.0,40.2294,2.0847,4.5695,0.040109,0.0,0.0,31,0.0,45.0,57.3188,12.0,neutral_limitup
002339.SZ,20260917,1min,241,1,09:36:00,15:00:00,2,1,3.5237,1,5.0,86.0,61.9578,8.0934,1.6873,0.008754,0.0,0.0,31,0.0,77.2,78.3274,14.62,healthy_limitup
002453.SZ,20260917,1min,241,1,13:18:00,15:00:00,1,0,5.567,0,,0.0,31.5979,4.6299,4.7542,0.097202,0.0,0.0,31,0.0,45.0,54.7294,12.0,weak_limitup
002640.SZ,20260917,1min,241,1,13:02:00,15:00:00,1,0,1.061,0,,0.0,58.634,3.6117,4.383,0.052541,0.0,0.0,31,0.0,45.0,62.8402,12.0,neutral_limitup
002655.SZ,20260917,1min,241,1,10:29:00,15:00:00,1,0,0.1472,0,,0.0,64.117,39.5455,3.0964,0.00653,0.0,0.0,31,0.0,57.0,69.8851,10.2,neutral_limitup
002796.SZ,20260917,1min,241,1,10:11:00,15:00:00,2,1,4.0873,1,192.0,20.0,35.4763,31.7324,2.5452,0.015696,0.0,0.0,31,0.0,51.0,58.5929,35.05,neutral_limitup
002836.SZ,20260917,1min,241,1,09:48:00,15:00:00,1,0,6.0886,0,,0.0,28.4686,10.6348,1.9296,0.035046,0.0,0.0,31,0.0,70.0,65.0406,8.25,neutral_limitup
003001.SZ,20260917,1min,241,1,09:44:00,15:00:00,3,5,3.8878,5,6.6,79.6,9.5332,19.6573,3.3713,0.005126,0.0,0.0,31,0.0,35.92,44.024,49.712,high_open_board_risk
003026.SZ,20260917,1min,241,1,09:30:00,15:00:00,1,1,2.7027,1,1.0,100.0,71.7838,36.92,0.2168,0.008063,0.0,0.0,31,0.0,80.0,82.5351,10.7,healthy_limitup
300434.SZ,20260917,1min,241,1,09:34:00,15:00:00,1,0,3.6029,0,,0.0,43.3827,12.2429,2.0185,0.084164,0.0,0.0,31,0.0,70.0,69.5148,8.25,neutral_limitup
300741.SZ,20260917,1min,241,1,13:07:00,15:00:00,5,2,2.7604,2,8.5,71.5,49.4626,25.8111,5.2647,0.153146,0.0,0.0,14,24.0,33.3,48.8238,38.53,weak_limitup
