ts_code,trade_date,close,open,high,low,vol,amount,vwap
000055.SZ,20260917,3.88,3.89,3.9,3.83,2347200.0,9109354.88,3.88
000720.SZ,20260917,4.08,4.05,4.15,4.05,3681400.0,14921556.48,4.05
000731.SZ,20260917,7.96,8.0,8.0,7.9,624600.0,4994130.88,8.0
000753.SZ,20260917,5.33,5.3,5.39,5.29,2149200.0,11402599.68,5.31
000993.SZ,20260917,16.81,16.64,17.05,16.64,7001216.0,116667576.32,16.66
001209.SZ,20260917,20.3,20.18,20.65,20.18,715723.04,14476715.52,20.23
001216.SZ,20260917,19.3,19.49,19.49,19.12,6444600.32,125426472.96,19.46
001223.SZ,20260917,43.5,43.87,44.0,43.33,284100.0,12445192.96,43.81
001326.SZ,20260917,87.5,87.48,87.9,87.27,56700.0,4963553.92,87.54
001378.SZ,20260917,22.17,22.28,22.28,21.79,688000.0,15286737.92,22.22
002095.SZ,20260917,15.86,15.99,16.0,15.85,771400.0,12322165.76,15.97
002137.SZ,20260917,8.56,8.48,8.66,8.47,6384801.28,54287027.2,8.5
002161.SZ,20260917,7.1,7.1,7.17,7.04,2941100.16,20887060.48,7.1
002213.SZ,20260917,29.29,29.3,29.37,29.21,356600.0,10448842.24,29.3
002232.SZ,20260917,15.35,15.33,15.51,15.33,1057700.0,16227170.56,15.34
002285.SZ,20260917,2.55,2.55,2.6,2.51,8978419.2,22892382.72,2.55
002300.SZ,20260917,8.09,8.23,8.23,8.07,3538899.84,29011591.68,8.2
002303.SZ,20260917,5.7,5.66,5.7,5.62,3875000.0,21935191.04,5.66
002362.SZ,20260917,16.7,16.74,16.79,16.66,623600.0,10437683.84,16.74
002388.SZ,20260917,7.13,7.12,7.19,7.1,4201800.0,29920128.0,7.12
002442.SZ,20260917,5.61,5.59,5.67,5.56,6648999.68,37191431.68,5.59
002487.SZ,20260917,38.48,38.52,38.73,38.38,2613420.0,100642324.48,38.51
002489.SZ,20260917,3.0,3.01,3.02,2.96,2561900.0,7689893.12,3.0
002491.SZ,20260917,24.59,24.48,24.75,24.46,12064870.4,295898849.28,24.53
002522.SZ,20260917,5.77,5.81,5.85,5.77,5641600.0,32778547.2,5.81
002531.SZ,20260917,7.67,7.7,7.79,7.63,11286703.36,86926284.8,7.7
002577.SZ,20260917,21.45,20.89,21.45,20.88,1222151.04,25638963.2,20.98
002584.SZ,20260917,10.23,10.25,10.25,10.08,11897099.52,121738117.12,10.23
002585.SZ,20260917,11.79,11.74,11.9,11.74,7385200.0,86862827.52,11.76
002631.SZ,20260917,11.11,11.09,11.2,11.09,1896600.0,21052313.6,11.1
002655.SZ,20260917,37.64,37.51,37.66,37.49,442300.0,16604078.08,37.54
002679.SZ,20260917,11.08,11.17,11.21,11.0,578800.0,6456835.84,11.16
002724.SZ,20260917,7.16,7.13,7.2,7.12,608900.0,4346183.04,7.14
002780.SZ,20260917,13.59,13.6,13.61,13.55,583400.0,7931676.8,13.6
002787.SZ,20260917,25.4,25.31,25.43,25.31,988500.0,25045035.52,25.34
002806.SZ,20260917,15.07,15.07,15.3,14.98,880400.0,13266517.76,15.07
002824.SZ,20260917,28.6,28.51,28.99,28.28,430400.0,12292345.6,28.56
002846.SZ,20260917,12.15,12.39,12.46,12.13,2790099.84,34511255.04,12.37
002882.SZ,20260917,22.46,22.2,22.8,22.2,2114400.0,47074385.92,22.26
002903.SZ,20260917,28.83,28.76,28.98,28.76,310922.0,8951925.12,28.79
002912.SZ,20260917,23.55,23.38,23.88,23.38,2553200.0,59801262.08,23.42
002956.SZ,20260917,16.59,16.6,16.66,16.4,253900.0,4211249.92,16.59
002957.SZ,20260917,42.29,41.94,42.5,41.84,497600.0,20907505.92,42.02
002963.SZ,20260917,21.0,21.0,21.04,20.9,398800.0,8376954.88,21.01
002976.SZ,20260917,26.01,26.2,26.3,26.0,462400.0,12114228.48,26.2
003001.SZ,20260917,19.2,19.03,19.2,18.88,1931700.0,36776732.16,19.04
003026.SZ,20260917,37.0,37.0,37.0,37.0,1498564.0,55446865.92,37.0
600103.SH,20260917,3.74,3.74,3.74,3.74,4978700.16,18620337.92,3.74
600110.SH,20260917,12.07,12.07,12.07,12.07,1811700.0,21867220.48,12.07
600135.SH,20260917,8.09,8.09,8.09,8.09,771300.0,6239816.96,8.09
600163.SH,20260917,5.97,5.97,5.97,5.97,2283700.0,13633689.6,5.97
600371.SH,20260917,14.64,14.73,14.77,14.5,1633900.0,24048071.68,14.72
600500.SH,20260917,6.0,6.0,6.0,6.0,3825800.0,22954800.64,6.0
600616.SH,20260917,4.73,4.73,4.73,4.73,3614899.84,17098475.52,4.73
600644.SH,20260917,10.12,10.12,10.12,10.12,2177700.0,22038323.2,10.12
600793.SH,20260917,16.2,16.24,16.24,16.2,177200.0,2877724.16,16.24
601218.SH,20260917,5.09,5.09,5.09,5.09,17341199.36,88266700.8,5.09
601579.SH,20260917,28.36,28.36,28.36,28.36,666200.0,18893432.32,28.36
603023.SH,20260917,4.1,4.1,4.1,4.1,835400.0,3425139.84,4.1
603042.SH,20260917,17.58,17.58,17.58,17.58,1372600.0,24130309.12,17.58
603082.SH,20260917,52.4,55.0,55.0,52.4,710700.0,39049459.2,54.95
603090.SH,20260917,38.99,38.99,38.99,38.99,267600.0,10433724.16,38.99
603122.SH,20260917,13.03,13.03,13.03,13.03,1251000.0,16300529.92,13.03
603186.SH,20260917,250.0,250.0,250.0,250.0,300900.0,75225000.96,250.0
603200.SH,20260917,40.26,40.26,40.26,40.26,287200.0,11562672.64,40.26
603230.SH,20260917,12.25,12.25,12.25,12.25,2601900.0,31873274.88,12.25
603248.SH,20260917,19.79,19.56,19.8,19.56,1098000.0,21485987.84,19.57
603255.SH,20260917,31.68,31.68,31.68,31.68,49300.0,1561824.0,31.68
603266.SH,20260917,16.67,16.67,16.67,16.67,506300.0,8440021.12,16.67
603276.SH,20260917,17.79,17.79,17.79,17.79,282200.0,5020337.92,17.79
603353.SH,20260917,42.56,42.56,42.56,42.56,223700.0,9520672.0,42.56
603607.SH,20260917,24.15,24.22,24.22,24.15,218400.0,5289626.88,24.22
603900.SH,20260917,6.85,6.85,6.85,6.85,672900.0,4609365.12,6.85
603956.SH,20260917,6.93,6.9,6.93,6.87,1512700.0,10437173.76,6.9
605058.SH,20260917,47.0,47.0,47.0,47.0,1128700.0,53048898.56,47.0
605100.SH,20260917,34.08,34.08,34.08,34.08,134700.0,4590576.0,34.08
605162.SH,20260917,11.09,11.09,11.09,11.09,848400.0,9408755.84,11.09
605378.SH,20260917,15.66,15.7,15.73,15.66,292300.0,4589198.08,15.7
605507.SH,20260917,17.66,17.66,17.66,17.66,280500.0,4953630.08,17.66
605566.SH,20260917,27.86,27.86,27.86,27.86,123000.0,3426780.16,27.86
