trade_date,ts_code,name,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,limit_times,up_stat,industry,turnover_ratio,amount,float_mv,total_mv,seal_amount
20260917,000504.SZ,南华生物,U,9.1,9.1,7.44,1,34195070.0,100236,102142,1.0,1/1,医疗服务,3.8,111924712.0,2995013821.8,3003210246.4,34195070.0
20260917,000868.SZ,安凯客车,U,4.06,4.06,3.32,0,62501730.0,94751,94751,1.0,2/4,商用车,5.66,207150577.0,3814426779.1,3814429828.16,62501730.0
20260917,000920.SZ,沃顿科技,U,12.63,12.63,10.33,0,38468454.0,94045,94045,1.0,1/1,塑料,3.52,207029601.0,5968911072.84,5969204745.6,38468454.0
20260917,000980.SZ,众泰汽车,U,2.37,2.37,1.94,3,14102685.0,105136,105800,1.0,5/8,汽车零部件,12.72,1443469472.0,11950691438.43,11950838077.44,14102685.0
20260917,000981.SZ,山子高科,U,3.01,3.01,2.47,1,105433979.0,94815,100300,1.0,2/4,汽车零部件,9.32,2598886080.0,28635201839.93,30092387637.76,105433979.0
20260917,001216.SZ,华瓷股份,U,19.88,19.88,16.26,0,44213756.0,93036,93036,3.0,3/3,家居用品,11.37,552648544.0,4907103636.12,5804131719.68,44213756.0
20260917,001365.SZ,天海电子,U,37.51,37.51,30.69,0,19220124.0,103857,103857,1.0,1/1,汽车零部件,14.99,314909312.0,2157036781.46,19692750000.0,19220124.0
20260917,002285.SZ,世联行,U,2.63,2.63,2.15,6,13336104.0,93024,102118,2.0,2/2,房地产服务,6.52,337377632.0,5204794672.03,5241140375.2,13336104.0
20260917,002321.SZ,华英农业,U,2.18,2.18,1.78,0,8254570.0,112006,112006,1.0,1/1,养殖业,2.5,110767060.0,4633045019.62,4649700339.52,8254570.0
20260917,002339.SZ,积成电子,U,8.23,8.23,6.73,1,44960695.0,93503,101636,1.0,1/1,电网设备,11.64,451253488.0,3940471360.92,4148679398.56,44960695.0
20260917,002453.SZ,华软科技,U,4.85,4.85,3.97,0,32822375.0,131715,131715,1.0,1/1,化学制品,2.52,75057847.0,3119042168.3,3939980532.0,32822375.0
20260917,002640.SZ,跨境通,U,3.77,3.77,3.09,0,6599008.0,130148,130148,1.0,1/1,互联网电,19.29,1078934320.0,5836946910.6,5873815806.56,6599008.0
20260917,002655.SZ,共达电声,U,40.77,40.77,33.35,0,137121741.0,102827,102827,2.0,2/2,消费电子,10.1,1450991872.0,14810603517.0,14864701556.16,137121741.0
20260917,002796.SZ,世嘉科技,U,32.54,32.54,26.62,1,34733196.0,101018,132827,1.0,1/1,通信设备,10.47,756329584.0,7409478495.62,8212020487.92,34733196.0
20260917,002836.SZ,新宏泽,U,10.84,10.84,8.87,0,41005118.0,94748,94748,1.0,1/1,包装印刷,3.2,78515261.0,2497536000.0,2497536000.0,41005118.0
20260917,003001.SZ,中岩大地,U,20.32,20.32,16.62,11,13257621.0,94309,134406,2.0,2/2,专业工程,31.79,714545584.0,2323612360.64,3546864006.08,13257621.0
20260917,003026.SZ,中晶科技,U,37.0,37.0,30.28,2,173132842.0,92500,95939,3.0,3/3,半导体,10.54,560828080.0,5333952560.0,7014432250.0,173132842.0
20260917,300434.SZ,金石亚药,U,12.49,12.49,8.33,1,25908481.0,93354,94354,1.0,1/1,化学制药,13.14,552381520.0,4288606817.64,5017780961.28,25908481.0
20260917,300741.SZ,华宝股份,U,27.17,27.17,18.11,3,21793057.0,130606,145130,1.0,1/1,化学制品,5.16,820267744.0,16733382165.5,16733459600.0,21793057.0
20260917,301390.SZ,经纬股份,U,45.0,45.0,30.0,0,192687885.0,92500,92500,1.0,1/1,工程咨询,1.21,26682615.0,2207528100.0,2700000000.0,192687885.0
20260917,600127.SH,金健米业,U,13.02,13.02,10.66,0,173401232.0,101732,101732,1.0,1/1,农产品加,30.02,2373475040.0,8356017498.36,8356017472.32,173401232.0
20260917,600293.SH,三峡新材,U,3.4,3.4,2.78,0,31467289.0,94409,94409,1.0,1/1,玻璃玻纤,6.38,246730210.0,3944493156.4,3944493136.0,31467289.0
20260917,600354.SH,敦煌种业,U,9.75,9.75,7.97,2,47861775.0,102640,110601,1.0,1/1,种植业,26.16,1284844048.0,5146070280.0,5146070280.0,47861775.0
20260917,600356.SH,恒丰纸业,U,10.19,10.19,8.33,2,30691250.0,135412,135957,1.0,1/1,造纸,7.78,228226439.0,3044072741.82,3357977057.28,30691250.0
20260917,600371.SH,万向德农,U,15.64,15.64,12.8,6,63842354.0,130246,130913,2.0,9/18,种植业,27.29,1147572896.0,4575919920.0,4575919920.0,63842354.0
20260917,600448.SH,华纺股份,U,3.22,3.22,2.64,2,24392788.0,100631,100822,1.0,1/1,纺织制造,11.46,228342563.0,2028019311.64,2028019318.08,24392788.0
20260917,600593.SH,大连圣亚,U,43.31,43.31,35.43,0,81180264.0,103035,103035,1.0,1/1,旅游及景,7.9,426415968.0,5578328000.0,5649572950.0,81180264.0
20260917,600609.SH,金杯汽车,U,3.58,3.58,2.93,1,21943610.0,105825,110349,1.0,1/1,汽车零部件,6.33,284158160.0,4670319637.64,4670319644.8,21943610.0
20260917,600630.SH,龙头股份,U,7.54,7.54,6.17,1,46669546.0,104301,111546,1.0,1/1,服装家纺,10.48,327645536.0,3203456441.38,3203456464.0,46669546.0
20260917,600641.SH,先导基电,U,36.8,36.8,30.11,0,186208515.0,131309,131309,1.0,1/1,半导体,9.11,3026079952.0,34247181056.0,34844665856.0,186208515.0
20260917,600699.SH,均胜电子,U,19.87,19.87,16.25,0,101315619.0,131738,131738,1.0,1/1,汽车零部件,3.93,1051148480.0,27731974086.81,30813811027.2,101315619.0
20260917,600721.SH,百花医药,U,11.87,11.87,9.71,0,70103899.0,94742,94742,1.0,1/1,医疗服务,23.45,1045186080.0,4564580427.45,4564580391.84,70103899.0
20260917,600792.SH,云煤能源,U,5.34,5.34,4.37,0,3929706.0,134455,134455,1.0,4/8,焦炭Ⅱ,14.23,773307376.0,5926992024.0,5926992024.0,3929706.0
20260917,600822.SH,上海物贸,U,9.38,9.38,7.68,2,34259512.0,101513,103458,1.0,1/1,汽车服务,4.19,150938290.0,3715867377.04,4652225914.56,34259512.0
20260917,600929.SH,雪天盐业,U,5.94,5.94,4.86,4,37016892.0,130421,132918,1.0,1/1,化学原料,6.18,568982448.0,9742272740.64,9742272788.16,37016892.0
20260917,601218.SH,吉鑫科技,U,5.74,5.74,4.7,4,16543828.0,140027,145603,1.0,2/3,风电设备,27.91,1441412432.0,5562252358.88,5562252404.8,16543828.0
20260917,601872.SH,招商轮船,U,21.85,21.85,17.87,1,140392411.0,130411,134656,1.0,1/1,航运港口,2.08,3523737424.0,176428666268.7,176428666137.6,140392411.0
20260917,603009.SH,北特科技,U,47.37,47.37,38.75,1,28734642.0,102532,134444,1.0,1/1,汽车零部件,3.51,565483984.0,16408485536.55,16408485204.96,28734642.0
