trade_date,ts_code,name,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,seal_amount
20260409,000070.SZ,特发信息,U,20.88,20.88,17.08,0,238659464.0,135848,135848,238659464.0
20260409,000078.SZ,海王生物,U,3.84,3.84,3.14,1,47867328.0,93954,103918,47867328.0
20260409,000586.SZ,汇源通信,U,25.12,25.12,20.56,2,103648712.0,93018,133900,103648712.0
20260409,000889.SZ,中嘉博创,U,3.95,3.95,3.23,0,51579171.0,94457,94457,51579171.0
20260409,000990.SZ,诚志股份,U,11.04,11.04,9.04,9,5558640.0,112545,143409,5558640.0
20260409,002025.SZ,航天电器,U,78.22,78.22,64.0,0,173686884.0,95248,95248,173686884.0
20260409,002039.SZ,黔源电力,U,21.25,21.25,17.39,0,73349900.0,131527,131527,73349900.0
20260409,002107.SZ,沃华医药,U,7.65,7.65,6.26,1,56303663.0,93327,93821,56303663.0
20260409,002150.SZ,正泰电源,U,32.78,32.78,26.82,0,135327837.0,133800,133800,135327837.0
20260409,002213.SZ,大为股份,U,32.51,32.51,26.6,17,,95221,,
20260409,002281.SZ,光迅科技,U,108.09,108.09,88.43,8,353510939.0,101812,132257,353510939.0
20260409,002328.SZ,新朋股份,U,9.19,9.19,7.52,3,69452165.0,94818,100536,69452165.0
20260409,002342.SZ,巨力索具,U,15.59,15.59,12.75,5,207131858.0,94227,131927,207131858.0
20260409,002364.SZ,中恒电气,U,31.93,31.93,26.13,0,1042057262.0,92500,92500,1042057262.0
20260409,002384.SZ,东山精密,U,131.9,131.9,107.92,7,102847969.0,93548,111709,102847969.0
20260409,002536.SZ,飞龙股份,U,33.56,33.56,27.46,5,56649380.0,104242,140527,56649380.0
20260409,002580.SZ,圣阳股份,U,17.25,17.25,14.11,0,163689631.0,134148,134148,163689631.0
20260409,002635.SZ,安洁科技,U,15.75,15.75,12.89,0,98272928.0,131921,131921,98272928.0
20260409,002636.SZ,金安国纪,U,37.19,37.19,30.43,12,51716414.0,95312,144057,51716414.0
20260409,002645.SZ,华宏科技,U,21.29,21.29,17.42,0,163794976.0,95057,95057,163794976.0
20260409,002718.SZ,友邦吊顶,U,76.11,76.11,62.27,0,41506588.0,102709,102709,41506588.0
20260409,002824.SZ,和胜股份,U,22.97,22.97,18.79,3,4212698.0,104106,105533,4212698.0
20260409,002843.SZ,泰嘉股份,U,25.0,25.0,20.46,0,89881175.0,100948,100948,89881175.0
20260409,002947.SZ,恒铭达,U,65.34,65.34,53.46,11,23595580.0,95606,144718,23595580.0
20260409,002962.SZ,五方光电,U,15.37,15.37,12.57,0,50653249.0,93624,93624,50653249.0
20260409,002975.SZ,博杰股份,U,86.9,86.9,71.1,0,137189725.0,93921,93921,137189725.0
20260409,300489.SZ,光智科技,U,61.44,61.44,40.96,1,72472780.0,94712,104957,72472780.0
20260409,301181.SZ,标榜股份,U,53.35,53.35,35.57,3,12367543.0,135930,141254,12367543.0
20260409,600330.SH,天通股份,U,19.7,19.7,16.12,0,311072672.0,95441,95441,311072672.0
20260409,600337.SH,美克家居,U,2.86,2.86,2.34,2,36860395.0,93010,141613,36860395.0
20260409,600345.SH,长江通信,U,49.42,49.42,40.44,1,72894500.0,103708,104241,72894500.0
20260409,600594.SH,益佰制药,U,5.06,5.06,4.14,0,111755392.0,93336,93336,111755392.0
20260409,600619.SH,海立股份,U,18.38,18.38,15.04,0,126027800.0,101441,101441,126027800.0
20260409,600629.SH,华建集团,U,22.18,22.18,18.14,0,135597097.0,94253,94253,135597097.0
20260409,600707.SH,彩虹股份,U,6.38,6.38,5.22,1,68646720.0,93134,93238,68646720.0
20260409,600743.SH,华远控股,U,2.41,2.41,1.97,1,36991412.0,130755,130904,36991412.0
20260409,601133.SH,柏诚股份,U,24.68,24.68,20.2,1,89748326.0,94641,103523,89748326.0
20260409,601811.SH,新华文轩,U,15.93,15.93,13.03,0,59350416.0,130420,130420,59350416.0
20260409,601869.SH,长飞光纤,U,398.31,398.31,325.89,0,461329811.0,145328,145328,461329811.0
20260409,603121.SH,华培动力,U,21.57,21.57,17.65,0,65523059.0,103401,103401,65523059.0
20260409,603216.SH,梦天家居,U,36.52,36.52,29.88,0,83459338.0,130114,130114,83459338.0
20260409,603306.SH,华懋科技,U,97.06,97.06,79.42,0,20372894.0,132356,132356,20372894.0
20260409,603507.SH,振江股份,U,46.21,46.21,37.81,0,96323959.0,132841,132841,96323959.0
20260409,603757.SH,大元泵业,U,54.16,54.16,44.32,2,33118840.0,132253,133335,33118840.0
20260409,603773.SH,沃格光电,U,39.22,39.22,32.09,1,35490727.0,95848,95954,35490727.0
20260409,603777.SH,来伊份,U,15.43,15.43,12.63,0,134012605.0,92502,92502,134012605.0
20260409,603808.SH,歌力思,U,11.36,11.36,9.3,0,59803811.0,103025,103025,59803811.0
20260409,603863.SH,松炀资源,U,20.6,20.6,16.86,0,75707060.0,100109,100109,75707060.0
20260409,603929.SH,亚翔集成,U,198.99,198.99,162.81,0,92112471.0,104113,104113,92112471.0
20260409,603950.SH,长源东谷,U,44.88,44.88,36.72,0,399593568.0,92503,92503,399593568.0
20260409,603958.SH,哈森股份,U,22.28,22.28,18.23,1,39609384.0,104714,105841,39609384.0
20260409,605056.SH,咸亨国际,U,29.32,29.32,23.99,2,26798480.0,130510,131234,26798480.0
20260409,605189.SH,富春染织,U,16.02,16.02,13.1,1,62907047.0,93000,93209,62907047.0
20260409,605318.SH,法狮龙,U,93.17,93.17,76.23,30,4546696.0,101623,144902,4546696.0
