ts_code,trade_date,name,close,pct_change,turnover_rate,amount,l_sell,l_buy,l_amount,net_amount,net_rate,amount_rate,float_values,reason
000004.SZ,20260625,国华退,0.26,-7.1429,10.12,3216449.0,1137656.25,791450.0,1929106.25,-346206.25,-10.76,59.98,32835157.68,退市整理期
000100.SZ,20260625,TCL科技,5.34,10.1031,11.8,11902149517.0,1206622564.91,2199404600.27,3406027165.18,992782035.36,8.34,28.62,102165063172.68,日涨幅偏离值达到7%的前5只证券
000636.SZ,20260625,风华高科,79.62,10.0028,12.54,11175159673.0,929453434.93,1782154484.84,2711607919.77,852701049.91,7.63,24.26,92121383897.82,日涨幅偏离值达到7%的前5只证券
000703.SZ,20260625,恒逸石化,15.53,5.0034,3.11,4639862143.0,907312153.47,861902229.94,1769214383.41,-45409923.53,-0.98,38.13,59043734079.66,连续三个交易日内，涨幅偏离值累计达到20%的证券
000783.SZ,20260625,长江证券,10.15,9.9675,9.71,5274211556.0,620445523.67,819905565.81,1440351089.48,199460042.14,3.78,27.31,56130240422.2,日涨幅偏离值达到7%的前5只证券
000811.SZ,20260625,冰轮环境,53.52,10.0103,6.49,12037798233.0,1810699169.06,1283887699.24,3094586868.3,-526811469.82,-4.38,25.71,52363736847.12,连续三个交易日内，涨幅偏离值累计达到20%的证券
000826.SZ,20260625,*ST启环,1.82,-5.2083,1.04,133390369.0,15444270.8,11511401.0,26955671.8,-3932869.8,-2.95,20.21,2593782342.06,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
001257.SZ,20260625,盛龙股份,29.65,0.0,22.55,918598134.0,185562435.9,141320632.12,326883068.02,-44241803.78,-4.82,35.58,4060507844.2,日换手率达到20%的前5只证券
001309.SZ,20260625,德明利,891.0,10.0,12.3,17667610897.0,1715668813.68,2222793198.53,3938462012.21,507124384.85,2.87,22.29,146939113530.0,日涨幅偏离值达到7%的前5只证券
001309.SZ,20260625,德明利,891.0,10.0,12.3,44902396344.0,3819378537.36,5131261285.45,8950639822.81,1311882748.09,2.92,19.93,146939113530.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
002025.SZ,20260625,航天电器,73.27,9.9985,11.96,3933225627.0,482479957.14,578949507.56,1061429464.7,96469550.42,2.45,26.99,33255150077.73,日涨幅偏离值达到7%的前5只证券
002025.SZ,20260625,航天电器,73.27,9.9985,11.96,6211826741.0,746846747.78,925717205.94,1672563953.72,178870458.16,2.88,26.93,33255150077.73,连续三个交易日内，涨幅偏离值累计达到20%的证券
002141.SZ,20260625,贤丰控股,5.24,10.084,20.13,993023797.0,108852708.44,99375634.67,208228343.11,-9477073.77,-0.95,20.97,5412583581.52,日振幅值达到15%的前5只证券
002167.SZ,20260625,东方锆业,22.77,6.1044,29.23,4886693730.0,704270648.48,618628105.71,1322898754.19,-85642542.77,-1.75,27.07,17275894167.51,日换手率达到20%的前5只证券
002217.SZ,20260625,ST合力泰,2.17,-4.8246,0.06,23433674.0,9736671.0,4451389.0,14188060.0,-5285282.0,-22.55,60.55,15796129588.47,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
002354.SZ,20260625,天娱数科,8.03,-9.9776,26.97,3593423905.0,543217899.4,382895923.37,926113822.77,-160321976.03,-4.46,25.77,13054321045.37,日换手率达到20%的前5只证券
002443.SZ,20260625,金洲管道,9.91,-9.9909,6.65,352744578.0,76544183.0,38711997.0,115256180.0,-37832186.0,-10.73,32.67,5143864948.47,日跌幅偏离值达到7%的前5只证券
002514.SZ,20260625,*ST宝馨,2.37,-4.8193,0.18,136734156.0,20191691.78,19974144.16,40165835.94,-217547.62,-0.16,29.38,1313057295.18,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
002514.SZ,20260625,*ST宝馨,2.37,-4.8193,0.18,1308871609.77,1308871609.77,1308871609.77,2617743219.54,0.0,0.0,200.0,1313057295.18,严重异常期间4次出现负向异常波动的证券
002536.SZ,20260625,飞龙股份,51.89,4.8495,12.34,9622236222.0,1405397454.98,1482841489.98,2888238944.96,77444035.0,0.8,30.02,28248971781.75,连续三个交易日内，涨幅偏离值累计达到20%的证券
002580.SZ,20260625,圣阳股份,25.28,-0.9016,37.92,4484032937.0,593099318.48,518378983.41,1111478301.89,-74720335.07,-1.67,24.79,11435124864.0,日换手率达到20%的前5只证券
002584.SZ,20260625,西陇科学,10.27,-6.8058,46.84,2343296530.0,289831968.8,240716416.34,530548385.14,-49115552.46,-2.1,22.64,4810740432.29,日换手率达到20%的前5只证券
002687.SZ,20260625,乔治白,4.56,-10.0592,13.45,262432913.0,68645498.73,34129549.0,102775047.73,-34515949.73,-13.15,39.16,1885074528.72,日跌幅偏离值达到7%的前5只证券
002808.SZ,20260625,恒久退,0.17,-5.5556,7.19,2301973.0,1099072.0,876832.0,1975904.0,-222240.0,-9.65,85.84,31766379.52,退市整理期
002821.SZ,20260625,凯莱英,151.46,6.9859,5.54,4662970830.0,887413506.82,839186159.45,1726599666.27,-48227347.37,-1.03,37.03,48019462732.68,连续三个交易日内，涨幅偏离值累计达到20%的证券
002931.SZ,20260625,锋龙股份,66.94,-10.0027,7.19,1003296168.0,115473281.16,159475205.0,274948486.16,44001923.84,4.39,27.4,13471911164.32,日跌幅偏离值达到7%的前5只证券
002976.SZ,20260625,瑞玛精密,35.7,4.815,13.77,1698765315.0,336534750.28,404275924.6,740810674.88,67741174.32,3.99,43.61,3342877920.9,连续三个交易日内，涨幅偏离值累计达到20%的证券
002990.SZ,20260625,盛视科技,72.6,10.0,6.28,2534452847.0,403761580.32,524724235.0,928485815.32,120962654.68,4.77,36.63,10020147673.8,连续三个交易日内，涨幅偏离值累计达到20%的证券
003013.SZ,20260625,地铁设计,15.0,-10.018,3.66,233063148.0,68612943.2,54929782.68,123542725.88,-13683160.52,-5.87,53.01,5999206320.0,日跌幅偏离值达到7%的前5只证券
113701.SH,20260625,祥和转债,214.484,19.0394,,3307276210.0,639898380.0,631217920.0,1271116300.0,-8680460.0,-0.26,38.43,,"非上市首日,当日收盘价涨幅达15%的前五只可转债"
300005.SZ,20260625,探路者,22.77,3.7358,8.42,5753740626.0,971548906.61,1286240858.42,2257789765.03,314691951.81,5.47,39.24,19959028380.72,连续三个交易日内，涨幅偏离值累计达到30%的证券
300029.SZ,20260625,天龙退,0.15,0.0,8.71,2615163.0,855325.15,884595.0,1739920.15,29269.85,1.12,66.53,30054037.5,退市整理期
300195.SZ,20260625,长荣股份,7.51,13.7879,29.39,1202334843.0,108589958.46,177800880.12,286390838.58,69210921.66,5.76,23.82,2357126382.81,连续三个交易日内，涨幅偏离值累计达到30%的证券
300223.SZ,20260625,北京君正,237.36,20.0,13.38,12658486394.0,2348428290.32,2839691256.52,5188119546.84,491262966.2,3.88,40.99,100093342195.44,日涨幅达到15%的前5只证券
300650.SZ,20260625,太龙股份,14.86,20.0323,16.04,386815199.0,45817679.2,118356657.0,164174336.2,72538977.8,18.75,42.44,2531331767.26,日涨幅达到15%的前5只证券
300721.SZ,20260625,怡达股份,35.15,0.486,32.02,1584674370.0,224960496.2,166201808.1,391162304.3,-58758688.1,-3.71,24.68,4863061165.35,日换手率达到30%的前5只证券
300806.SZ,20260625,斯迪克,117.88,17.774,11.13,3944076301.0,819526813.65,1225025987.15,2044552800.8,405499173.5,10.28,51.84,37298868528.04,日涨幅达到15%的前5只证券
